"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"53","Particles",5.625e-07,0.857,0.001,2256,2990,146.31,0.00075,2,0.5,0.8
"54","Particles",1.688e-06,0.781,0.002,2271,2991,120.964,0.002,1.211,0.825,0.75
"55","Particles",1.125e-06,1,0.002,2299,2995,45,0.001,1.229,0.814,0.941
"56","Particles",5.625e-07,1,0.001,2070,3000,161.565,0.00075,1.468,0.681,0.8
"125","Fragments",0.0005777,0.45,0.032,2961,2117,143.531,0.024,1.299,0.77,0.909
"212","Particles",2.531e-06,0.687,0.003,2960,2121,45,0.001,2.818,0.355,0.75
"312","Particles",1.125e-06,0.914,0.002,2964,2149,126.87,0.001,2.179,0.459,0.8
"412","Particles",4.219e-07,0.809,0.001,2969,2160,108.435,0.000375,3,0.333,1
"126","Fragments",0.003,0.555,0.069,2510,3208,51.825,0.061,1.074,0.931,0.943
"213","Particles",1.125e-06,0.71,0.002,2620,3062,149.036,0.001,2.75,0.364,0.762
"313","Particles",5.625e-07,0.857,0.001,2484,3140,123.69,0.00075,2.031,0.492,0.8
"413","Particles",1.125e-06,0.785,0.002,2492,3147,116.565,0.001,1.624,0.616,0.727
"57","Particles",0.0005077,0.833,0.028,3181,3161,140.389,0.024,1.099,0.91,0.971
"127","Particles",0.0006048,0.871,0.03,1985,988,39.987,0.027,1.134,0.882,0.974
"128","Particles",5.161e-05,0.915,0.009,3384,1752,104.621,0.008,1.158,0.864,0.937
"129","Particles",6.834e-05,0.925,0.01,1938,2210,111.038,0.009,1.125,0.889,0.949
"130","Particles",0.003,0.843,0.073,4011,3207,162.768,0.064,1.099,0.91,0.975
"132","Particles",0.001,0.755,0.043,3322,2547,157.73,0.036,1.079,0.927,0.951
"133","Particles",2.292e-05,0.91,0.006,3827,1443,124.695,0.005,1.076,0.929,0.924
"214","Particles",0.001,0.822,0.052,4462,1515,139.399,0.033,1.566,0.639,0.98
"134","Particles",0.0008481,0.838,0.038,4230,1595,25.292,0.03,1.248,0.801,0.972
"135","Particles",0.0001063,0.833,0.014,4498,623,36.573,0.01,1.412,0.708,0.937
"136","Particles",0.0004613,0.876,0.027,3337,3562,41.566,0.023,1.145,0.874,0.975
"137","Particles",0.0006458,0.85,0.035,3344,340,139.332,0.024,1.477,0.677,0.976
"138","Particles",2.672e-06,0.944,0.003,3723,2078,45,0.002,1.571,0.637,0.884
"139","Particles",0.000636,0.785,0.034,2439,2330,119.982,0.028,1.057,0.946,0.957
"215","Particles",0.001,0.766,0.048,2383,2491,39.007,0.034,1.437,0.696,0.952
"140","Particles",0.000213,0.842,0.02,3727,2223,81.573,0.013,1.524,0.656,0.965
"142","Particles",0.005,0.846,0.086,2005,1812,13.312,0.078,1.065,0.939,0.986
"143","Particles",0.002,0.851,0.058,1989,1637,140.763,0.043,1.305,0.766,0.981
"144","Particles",0.0008443,0.858,0.039,3728,2250,51.254,0.027,1.462,0.684,0.98
"145","Particles",0.0006256,0.786,0.035,3882,1728,117.929,0.025,1.391,0.719,0.952
"216","Particles",0.0002838,0.779,0.027,3881,1812,151.26,0.016,1.658,0.603,0.961
"146","Particles",0.0007907,0.848,0.037,2043,2105,172.519,0.029,1.266,0.79,0.972
"147","Particles",0.0002348,0.753,0.024,2963,1323,172.875,0.012,2.008,0.498,0.957
"148","Particles",0.0002475,0.909,0.019,88,2676,34.624,0.017,1.088,0.919,0.97
"149","Particles",0.0002064,0.833,0.021,2151,2064,148.325,0.013,1.605,0.623,0.962
"150","Particles",0.0004137,0.638,0.031,2026,2304,129.629,0.017,1.827,0.547,0.947
"152","Particles",0.0003066,0.845,0.025,2259,2083,129.472,0.016,1.55,0.645,0.964
"153","Fragments",0.0009354,0.595,0.052,1844,1695,5.835,0.026,2.287,0.437,0.907
"217","Particles",0.0007231,0.811,0.038,1845,1699,19.156,0.026,1.47,0.68,0.971
"314","Particles",0.0002077,0.78,0.019,1942,1665,128.66,0.015,1.091,0.916,0.957
"154","Particles",0.0003431,0.916,0.023,3796,918,18.138,0.02,1.143,0.875,0.975
"155","Fragments",0.004,0.47,0.1,3661,1873,66.519,0.077,1.378,0.725,0.782
"218","Particles",8.438e-07,1,0.001,3646,1718,33.69,0.001,1.291,0.775,0.8
"315","Particles",0.0009201,0.698,0.044,3653,1729,114.362,0.035,1.358,0.736,0.908
"414","Particles",0.0003122,0.787,0.026,3643,1838,160.017,0.015,1.669,0.599,0.976
"156","Particles",0.004,0.8,0.075,3116,1891,161.745,0.069,1.035,0.966,0.959
"219","Particles",0.0007732,0.776,0.036,3060,1901,140.5,0.03,1.082,0.924,0.955
"157","Particles",0.0003895,0.82,0.029,2686,718,164.157,0.018,1.658,0.603,0.974
"158","Particles",0.000513,0.901,0.028,3772,2136,163.009,0.024,1.188,0.842,0.978
"159","Particles",3.825e-05,0.926,0.008,4238,1140,36.87,0.007,1.029,0.972,0.935
"220","Particles",0.003,0.772,0.072,2548,2550,155.581,0.045,1.56,0.641,0.98
"160","Particles",5.428e-05,0.912,0.01,1962,1791,147.529,0.007,1.353,0.739,0.943
"162","Fragments",0.0005268,0.509,0.036,2431,2439,32.381,0.021,1.797,0.557,0.925
"163","Particles",0.007,0.694,0.117,4022,1921,117.141,0.08,1.382,0.724,0.956
"222","Particles",0.007,0.749,0.117,4180,1925,111.393,0.082,1.316,0.76,0.969
"316","Particles",2.588e-05,0.923,0.007,4062,2173,123.69,0.005,1.162,0.861,0.941
"164","Particles",0.0007732,0.889,0.034,3560,2038,119.667,0.029,1.166,0.858,0.979
"165","Particles",0.0006202,0.907,0.029,2071,177,82.6,0.028,1.041,0.96,0.978
"166","Particles",7.819e-05,0.913,0.011,2283,2925,101.689,0.009,1.144,0.874,0.95
"167","Particles",0.001,0.889,0.05,3093,2100,119.638,0.039,1.307,0.765,0.985
"168","Particles",0.0006019,0.889,0.031,699,3912,127.569,0.025,1.233,0.811,0.977
"169","Particles",0.01,0.779,0.155,146,3719,167.741,0.092,1.726,0.579,0.988
"170","Particles",0.011,0.848,0.132,3297,3058,75.845,0.106,1.244,0.804,0.986
"172","Fragments",0.002,0.555,0.068,3026,1292,122.206,0.045,1.524,0.656,0.95
"223","Particles",5.625e-07,0.857,0.001,3061,1278,33.69,0.00075,2,0.5,0.8
"173","Particles",0.0006277,0.878,0.033,3041,2249,35.154,0.025,1.314,0.761,0.98
"174","Particles",0.000134,0.927,0.015,2817,2313,30.466,0.012,1.221,0.819,0.967
"175","Particles",0.0001491,0.909,0.015,2064,1099,120.466,0.013,1.085,0.922,0.963
"176","Particles",0.0005006,0.849,0.028,2468,1562,124.743,0.024,1.144,0.874,0.97
"177","Fragments",0.0003094,0.327,0.024,2029,2322,39.352,0.019,1.329,0.752,0.863
"224","Particles",4.219e-07,0.967,0.001,2056,2273,161.565,0.000375,3,0.333,1
"317","Particles",7.031e-07,1,0.001,2072,2311,56.31,0.00075,1.553,0.644,0.909
"415","Particles",1.969e-06,0.811,0.003,2037,2326,146.31,0.001,2.636,0.379,0.778
"178","Particles",3.108e-05,0.746,0.007,3204,1637,149.534,0.006,1.09,0.918,0.889
"225","Particles",0.0005468,0.715,0.033,2336,2072,171.404,0.024,1.304,0.767,0.952
"318","Particles",2.405e-05,0.922,0.007,2430,2080,166.759,0.005,1.337,0.748,0.924
"416","Particles",0.0002838,0.686,0.024,3174,2466,54.567,0.018,1.435,0.697,0.918
"58","Particles",0.000308,0.875,0.023,3259,2496,75.964,0.018,1.323,0.756,0.968
"61","Particles",0.007,0.869,0.108,512,3868,76.737,0.085,1.274,0.785,0.99
"179","Particles",0.0008308,0.883,0.035,3602,1906,71.952,0.031,1.097,0.912,0.98
"180","Particles",2.306e-05,0.938,0.006,2274,2086,32.735,0.005,1.127,0.887,0.924
"226","Particles",0.0003278,0.902,0.022,3018,2940,159.677,0.02,1.075,0.93,0.97
"319","Particles",0.0001187,0.906,0.014,4253,3434,146.725,0.011,1.309,0.764,0.961
"182","Fragments",1.828e-06,0.483,0.003,2900,2070,150.255,0.001,3.122,0.32,0.619
"227","Particles",0.0007044,0.766,0.034,2856,2045,28.811,0.028,1.183,0.845,0.928
"320","Particles",0.000621,0.72,0.037,2924,2098,71.565,0.023,1.667,0.6,0.931
"183","Particles",0.004,0.729,0.085,2710,2093,53.584,0.056,1.469,0.681,0.969
"228","Particles",0.002,0.719,0.069,2636,1965,100.639,0.043,1.63,0.613,0.958
"184","Particles",0.001,0.852,0.048,3852,1769,143.219,0.033,1.459,0.685,0.983
"185","Fragments",0.0007674,0.327,0.063,2491,1937,36.802,0.021,3.859,0.259,0.711
"229","Particles",0.0001592,0.624,0.018,2583,1751,109.573,0.013,1.407,0.711,0.939
"321","Particles",3.516e-06,0.954,0.003,2600,1820,15.945,0.002,1.284,0.779,0.862
"417","Particles",0.0001673,0.768,0.019,2494,1940,51.34,0.012,1.546,0.647,0.945
"186","Fragments",0.0003511,0.543,0.034,2799,1517,139.95,0.016,2.429,0.412,0.867
"230","Fragments",0.000945,0.553,0.058,2770,1790,69.702,0.022,2.828,0.354,0.927
"322","Particles",5.625e-07,0.857,0.001,2853,1579,146.31,0.00075,2,0.5,0.8
"418","Particles",8.438e-07,0.809,0.002,2783,1615,153.435,0.00075,2.237,0.447,0.857
"59","Particles",1.406e-05,0.676,0.005,2826,1634,74.055,0.004,1.411,0.709,0.844
"187","Fragments",0.002,0.583,0.062,2606,1176,20.311,0.033,1.945,0.514,0.947
"232","Particles",5.625e-07,0.857,0.001,2745,1155,108.435,0.00075,1.468,0.681,0.8
"323","Particles",4.219e-07,1,0.001,2742,1162,45,0.00075,1.464,0.683,0.857
"419","Particles",7.031e-07,1,0.001,2737,1167,123.69,0.00075,1.553,0.644,0.909
"510","Particles",1.406e-06,0.887,0.002,2713,1183,21.801,0.001,1.69,0.592,0.833
"62","Particles",5.625e-07,0.611,0.002,2661,1188,26.565,0.0006708,3.493,0.286,0.667
"188","Particles",0.002,0.726,0.069,4089,1983,156.801,0.033,2.119,0.472,0.982
"189","Particles",0.0004199,0.827,0.03,2084,2180,31.088,0.019,1.643,0.609,0.97
"190","Particles",0.0002223,0.89,0.019,2571,1552,64.44,0.016,1.214,0.824,0.963
"192","Particles",0.002,0.723,0.059,2475,2507,141.17,0.048,1.136,0.88,0.939
"233","Particles",0.002,0.607,0.07,2464,2632,165.366,0.05,1.511,0.662,0.854
"193","Particles",0.0002583,0.87,0.021,2004,2337,104.534,0.017,1.216,0.822,0.968
"194","Particles",0.0004037,0.879,0.025,2766,2081,14.876,0.022,1.121,0.892,0.971
"195","Fragments",7.031e-07,0.572,0.002,3270,1925,53.13,0.0007955,3.145,0.318,0.667
"234","Particles",0.002,0.68,0.066,3119,1957,27.88,0.043,1.602,0.624,0.909
"196","Particles",0.0001635,0.926,0.016,3778,1274,103.707,0.013,1.171,0.854,0.971
"197","Particles",0.0002396,0.886,0.021,2560,997,53.13,0.015,1.346,0.743,0.969
"235","Particles",0.0002123,0.903,0.018,3561,1597,110.695,0.015,1.147,0.872,0.969
"198","Particles",0.0003833,0.804,0.029,2446,2129,80.293,0.017,1.672,0.598,0.971
"199","Particles",7.073e-05,0.917,0.011,970,1385,164.055,0.008,1.291,0.774,0.957
"1100","Particles",0.0005167,0.839,0.033,3452,1056,73.237,0.022,1.483,0.675,0.974
"236","Particles",1.378e-05,0.918,0.005,3279,1422,162.897,0.004,1.307,0.765,0.907
"324","Particles",0.0002174,0.809,0.022,2518,3070,50.44,0.012,1.82,0.549,0.964
"1101","Fragments",0.0004137,0.447,0.031,1611,3174,50.906,0.019,1.777,0.563,0.902
"237","Particles",4.219e-07,1,0.001,1646,3107,135,0.00075,1.464,0.683,0.857
