"","names","cat","area"
"1","blank5","blank",0.0222147
"2","blank5","blank",0.0018749
"3","blank5","blank",6.595e-05
"4","blank5","blank",0.0011875
"5","blank5","blank",0.00069454
"6","blank5","blank",0.00243911
"7","blank5","blank",0.0075127
"8","blank5","blank",0.00051777
"9","blank5","blank",0.001
