"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"118","Particles",0.0005462,0.881,0.031,2011,1962,132.039,0.024,1.285,0.778,0.976
"119","Particles",0.001,0.646,0.058,2234,2425,66.753,0.033,1.768,0.566,0.957
"120","Particles",0.0001714,0.916,0.016,3457,2215,28.393,0.015,1.08,0.926,0.966
"122","Particles",0.0001512,0.901,0.015,2981,2274,96.953,0.013,1.22,0.82,0.961
"123","Particles",0.0001631,0.92,0.015,3813,3322,108.886,0.014,1.024,0.977,0.964
"124","Particles",6.441e-05,0.916,0.01,3812,2137,143.973,0.009,1.176,0.85,0.948
"125","Particles",0.0008695,0.862,0.039,1763,2485,113.629,0.03,1.331,0.752,0.98
"126","Particles",0.003,0.651,0.09,2452,2380,119.567,0.052,1.807,0.554,0.939
"127","Particles",0.0006536,0.885,0.033,3640,2488,140.618,0.027,1.218,0.821,0.979
"128","Particles",0.000268,0.842,0.023,2680,2108,97.352,0.015,1.605,0.623,0.972
"129","Particles",0.0002393,0.758,0.025,2900,2096,51.746,0.012,2.11,0.474,0.96
"130","Particles",0.0002364,0.81,0.023,1763,2253,167.969,0.013,1.819,0.55,0.97
"131","Particles",0.0003798,0.806,0.028,2969,2579,69.353,0.018,1.531,0.653,0.966
"132","Particles",0.0001949,0.917,0.017,1980,2248,19.654,0.015,1.078,0.928,0.967
"133","Particles",0.0003715,0.785,0.028,2484,1681,40.601,0.019,1.547,0.646,0.961
"134","Particles",0.0001796,0.9,0.017,2273,1061,14.036,0.014,1.228,0.814,0.962
"135","Particles",9.802e-05,0.778,0.015,1248,1975,55.491,0.009,1.659,0.603,0.939
"136","Particles",0.0005798,0.874,0.032,2261,2590,154.942,0.024,1.345,0.744,0.973
"137","Particles",0.0001844,0.889,0.018,4218,1990,110.695,0.014,1.339,0.747,0.964
"138","Particles",0.003,0.783,0.08,1489,2097,128.112,0.053,1.55,0.645,0.958
"139","Particles",1.238e-05,0.988,0.005,3097,1988,118.61,0.004,1.262,0.793,0.912
"140","Particles",0.0001102,0.841,0.015,1999,2231,34.875,0.009,1.624,0.616,0.955
"141","Particles",0.0001067,0.921,0.013,2022,2860,75.174,0.011,1.238,0.808,0.961
"142","Particles",0.000822,0.903,0.035,2457,1014,27.929,0.03,1.17,0.855,0.981
"143","Particles",0.001,0.828,0.039,2413,2452,118.523,0.035,1.114,0.898,0.975
"144","Particles",8.142e-05,0.809,0.012,3030,1889,124.695,0.01,1.218,0.821,0.931
"145","Particles",0.0002554,0.789,0.023,2535,2180,47.603,0.014,1.66,0.602,0.947
"146","Particles",0.0001644,0.915,0.016,2451,1612,170.538,0.013,1.184,0.845,0.964
"147","Particles",0.0001934,0.64,0.025,1672,1764,161.03,0.01,2.773,0.361,0.932
"148","Particles",0.0001917,0.89,0.018,2476,2227,10.62,0.013,1.351,0.74,0.967
"149","Particles",0.0004465,0.902,0.027,3012,1827,107.162,0.022,1.201,0.832,0.976
"150","Particles",0.0004724,0.915,0.026,2755,1778,150.046,0.024,1.051,0.951,0.977
"151","Fragments",0.0005597,0.303,0.043,2971,1415,122.586,0.019,2.324,0.43,0.885
"152","Particles",0.000258,0.921,0.019,3194,3396,125.272,0.018,1.032,0.969,0.972
"153","Particles",0.0004434,0.817,0.029,2909,1890,118.909,0.021,1.359,0.736,0.965
"154","Fragments",0.002,0.337,0.086,1825,1923,148.048,0.051,1.98,0.505,0.786
"25","Particles",5.625e-07,1,0.001,1878,1961,135,0.00075,1,1,1
"31","Particles",5.625e-07,1,0.001,1879,1965,161.565,0.00075,1.468,0.681,0.8
"41","Particles",0.0006459,0.644,0.037,1939,1988,145.008,0.023,1.513,0.661,0.927
"51","Particles",8.438e-07,0.686,0.002,1927,1985,36.87,0.001,2.203,0.454,0.667
"155","Particles",0.002,0.876,0.054,2734,2533,69.677,0.044,1.251,0.799,0.985
"156","Fragments",0.002,0.448,0.07,2478,1939,60.559,0.05,1.696,0.59,0.826
"26","Particles",5.625e-07,0.857,0.001,2512,1835,56.31,0.00075,2,0.5,0.8
"157","Particles",1.434e-05,0.943,0.005,3253,2067,128.66,0.004,1.082,0.924,0.903
"158","Particles",2.306e-05,0.952,0.006,3127,1495,34.695,0.005,1.074,0.931,0.919
"159","Particles",6.145e-05,0.932,0.01,2966,1986,105.068,0.007,1.297,0.771,0.96
"160","Particles",0.0001316,0.876,0.016,2850,2383,144.782,0.011,1.403,0.713,0.959
"161","Particles",0.0004237,0.907,0.024,2607,1855,54.36,0.023,1.071,0.934,0.975
"162","Particles",0.001,0.908,0.044,3425,1960,102.74,0.041,1.078,0.928,0.985
"163","Particles",0.0001335,0.896,0.015,3042,1512,171.469,0.011,1.334,0.75,0.963
"164","Particles",0.0006491,0.913,0.03,2129,3341,30.466,0.029,1.026,0.975,0.98
"165","Particles",0.0002101,0.926,0.017,2671,2401,126.119,0.016,1.049,0.953,0.97
"166","Particles",0.0002752,0.819,0.025,2101,2937,145.582,0.015,1.715,0.583,0.967
