"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"118","Particles",0.0006498,0.897,0.032,2773,1977,82.539,0.028,1.14,0.877,0.977
"119","Particles",0.0001882,0.923,0.016,3055,1602,166.608,0.015,1.044,0.958,0.968
"120","Particles",0.001,0.798,0.049,2365,1667,129.75,0.036,1.272,0.786,0.974
"25","Particles",0.0005677,0.775,0.034,2450,1688,110.41,0.021,1.568,0.638,0.98
"121","Particles",0.0005743,0.81,0.035,2669,1685,9.26,0.022,1.607,0.622,0.974
"122","Particles",0.0003105,0.915,0.02,2754,1943,98.427,0.02,1.005,0.995,0.973
"123","Particles",0.0003333,0.903,0.024,3539,1754,58.57,0.019,1.281,0.781,0.975
"124","Particles",0.001,0.86,0.045,3311,2752,122.361,0.039,1.131,0.884,0.981
"125","Particles",0.0004591,0.845,0.029,3922,1619,11.023,0.02,1.472,0.679,0.974
"126","Particles",0.0001651,0.919,0.016,3500,1661,61.607,0.014,1.138,0.878,0.967
"127","Particles",0.0004406,0.903,0.025,3637,2079,94.332,0.023,1.047,0.955,0.974
"128","Particles",0.003,0.851,0.061,3006,1391,158.003,0.056,1.089,0.919,0.983
"129","Particles",0.003,0.799,0.078,2620,2004,130.542,0.057,1.307,0.765,0.966
"26","Particles",0.003,0.802,0.071,2762,2037,122.681,0.059,1.104,0.906,0.974
"34","Particles",0.0004215,0.855,0.027,2996,2089,68.051,0.019,1.416,0.706,0.968
"130","Particles",2.531e-06,0.755,0.003,3304,745,119.745,0.001,2.638,0.379,0.837
"27","Particles",0.002,0.82,0.064,4043,1561,58.634,0.053,1.164,0.859,0.981
"131","Particles",1.519e-05,0.95,0.005,4013,1622,33.69,0.004,1.289,0.776,0.939
"132","Particles",0.0002903,0.611,0.027,3013,1792,60.555,0.014,1.947,0.514,0.919
"133","Particles",8.902e-05,0.617,0.015,1698,1982,72.474,0.008,1.949,0.513,0.914
"134","Particles",1.167e-05,0.946,0.005,2270,1685,118.61,0.004,1.284,0.779,0.912
"135","Particles",0.0002658,0.792,0.025,1974,2077,10.46,0.014,1.846,0.542,0.967
"136","Particles",0.0005872,0.881,0.029,2627,1884,7.496,0.027,1.06,0.944,0.975
"28","Particles",0.000342,0.838,0.026,4531,2133,15.611,0.017,1.593,0.628,0.97
"35","Particles",0.002,0.776,0.063,3371,2761,32.185,0.037,1.735,0.576,0.975
"137","Fragments",0.005,0.575,0.114,3144,2092,166.878,0.06,2.175,0.46,0.865
"29","Particles",0.003,0.795,0.076,3149,2081,139.614,0.05,1.391,0.719,0.968
"36","Particles",0.002,0.831,0.063,3346,2093,103.123,0.051,1.165,0.858,0.977
"41","Particles",0.0002573,0.842,0.022,3523,2143,50.572,0.015,1.452,0.689,0.962
"138","Particles",0.003,0.835,0.062,3935,1635,61.887,0.053,1.151,0.869,0.982
"139","Particles",4.022e-05,0.937,0.008,3896,1703,129.094,0.007,1.035,0.966,0.944
"140","Particles",0.0001298,0.835,0.016,2248,2210,70.253,0.011,1.346,0.743,0.944
"141","Fragments",0.00021,0.578,0.02,2855,1831,173.418,0.015,1.336,0.748,0.925
"142","Particles",0.000561,0.896,0.03,3783,1788,169.114,0.024,1.224,0.817,0.98
"143","Particles",0.002,0.894,0.057,3383,1947,57.674,0.048,1.139,0.878,0.987
"144","Particles",0.0006515,0.905,0.031,1993,1981,172.36,0.028,1.097,0.912,0.978
"145","Particles",0.0001973,0.88,0.019,2446,1836,157.557,0.014,1.367,0.731,0.966
"146","Fragments",0.0002185,0.579,0.021,2238,3263,52.125,0.014,1.524,0.656,0.918
"210","Particles",0.004,0.659,0.076,2092,3181,41,0.068,1.115,0.897,0.951
"147","Particles",8.888e-05,0.762,0.014,3332,1715,16.991,0.008,1.766,0.566,0.941
"148","Particles",0.0005278,0.901,0.029,3725,2024,170.166,0.024,1.18,0.848,0.979
"149","Particles",0.0001782,0.837,0.019,3543,2097,11.094,0.012,1.666,0.6,0.962
"150","Particles",0.0004106,0.894,0.026,4025,1548,169.177,0.021,1.224,0.817,0.974
"151","Particles",0.0007038,0.892,0.034,3332,1833,161.768,0.027,1.213,0.824,0.98
"152","Particles",0.002,0.895,0.056,3430,2252,59.103,0.047,1.127,0.887,0.988
"153","Particles",0.0007969,0.64,0.05,2743,2319,69.394,0.021,2.553,0.392,0.964
"154","Particles",0.0005979,0.817,0.03,2158,2522,75.619,0.027,1.107,0.903,0.967
"155","Particles",0.0006477,0.9,0.032,1992,2414,171.304,0.027,1.191,0.84,0.98
"156","Particles",0.000363,0.725,0.032,2757,2183,81.203,0.013,2.342,0.427,0.976
"157","Particles",9.014e-05,0.843,0.014,2163,2314,75.579,0.009,1.557,0.642,0.945
"158","Particles",1.139e-05,1,0.004,3396,1159,127.875,0.004,1.07,0.935,0.926
"211","Particles",0.0001786,0.906,0.017,1732,2108,96.483,0.014,1.178,0.849,0.964
"159","Particles",7.228e-05,0.889,0.011,2964,2025,7.853,0.009,1.259,0.795,0.943
"212","Particles",0.0002184,0.814,0.021,3014,2037,101.514,0.014,1.498,0.667,0.957
"160","Particles",5.555e-05,0.916,0.009,1735,2260,126.87,0.008,1.134,0.881,0.947
"161","Particles",0.0001974,0.903,0.017,1755,3013,30.964,0.015,1.17,0.854,0.963
"162","Particles",7.819e-05,0.691,0.012,2447,2257,159.228,0.009,1.274,0.785,0.908
"163","Particles",0.002,0.9,0.052,4081,2268,21.954,0.046,1.125,0.889,0.986
"164","Particles",7.059e-05,0.875,0.011,2806,2599,50.44,0.008,1.312,0.762,0.947
"165","Particles",0.0001171,0.908,0.014,3571,1020,164.476,0.011,1.277,0.783,0.959
"166","Particles",0.0001495,0.884,0.016,2679,1934,120.735,0.012,1.336,0.749,0.958
"167","Particles",0.0005802,0.892,0.03,2466,2289,39.898,0.026,1.148,0.871,0.979
"168","Particles",9.52e-05,0.906,0.013,1553,2661,168.024,0.01,1.288,0.776,0.956
"169","Particles",3.755e-05,0.894,0.008,3390,1848,112.834,0.007,1.1,0.909,0.919
"213","Particles",0.0003621,0.88,0.024,2489,3186,140.08,0.02,1.226,0.816,0.968
"170","Fragments",0.009,0.574,0.127,3094,2014,149.792,0.092,1.423,0.703,0.967
"214","Particles",5.625e-07,0.698,0.001,3332,2008,123.69,0.001,1.581,0.632,0.615
"37","Particles",4.219e-06,0.714,0.003,3335,2017,153.435,0.002,1.607,0.622,0.779
"42","Particles",4.219e-07,0.967,0.001,3162,2183,161.565,0.000375,3,0.333,1
"171","Particles",0.0003781,0.914,0.023,2393,2213,78.871,0.021,1.083,0.923,0.974
"172","Particles",0.0006815,0.771,0.033,1673,3009,118.61,0.027,1.243,0.804,0.964
"173","Particles",0.006,0.697,0.117,1603,2044,20.707,0.076,1.594,0.627,0.944
"174","Particles",0.0006562,0.85,0.034,2139,2183,18.838,0.026,1.264,0.791,0.976
"175","Particles",0.004,0.807,0.087,3496,2164,101.407,0.058,1.549,0.646,0.983
"176","Fragments",5.625e-07,0.513,0.002,2364,3035,143.13,0.0006708,3.873,0.258,0.571
"215","Particles",0.004,0.683,0.088,2278,2895,144.405,0.067,1.304,0.767,0.979
"177","Particles",0.0009447,0.765,0.037,2227,2792,74.291,0.034,1.071,0.933,0.97
"178","Particles",6.834e-05,0.914,0.011,3392,2458,110.323,0.008,1.271,0.787,0.947
"179","Fragments",0.0007836,0.48,0.039,2038,2751,94.441,0.027,1.42,0.704,0.931
"216","Fragments",0.001,0.521,0.048,2009,3036,64.036,0.038,1.236,0.809,0.946
"38","Fragments",0.0004134,0.338,0.027,2035,3089,123.024,0.024,1.07,0.935,0.877
"43","Particles",0.0003307,0.835,0.026,3543,1235,174.207,0.017,1.566,0.639,0.967
"51","Particles",0.004,0.783,0.085,2677,2215,125.803,0.065,1.281,0.781,0.964
"61","Particles",0.000317,0.655,0.022,2076,2605,36.098,0.02,1.117,0.895,0.939
"71","Particles",4.219e-07,1,0.001,2009,2928,45,0.00075,1.464,0.683,0.857
"8","Particles",5.625e-07,0.645,0.002,1970,2969,104.036,0.000375,4,0.25,1
"9","Particles",7.031e-07,0.641,0.002,2020,3038,26.565,0.0009487,2.126,0.47,0.625
"180","Particles",0.0001849,0.927,0.017,2785,1621,100.305,0.014,1.139,0.878,0.969
"181","Particles",0.0009454,0.787,0.047,2334,2221,124.955,0.024,1.927,0.519,0.979
"182","Particles",0.002,0.875,0.061,2841,2435,73.571,0.05,1.198,0.835,0.984
"183","Particles",0.0003122,0.899,0.023,2922,2380,103.134,0.018,1.292,0.774,0.973
