"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"143","Particles",0.0003064,0.796,0.026,3775,1954,113.629,0.015,1.793,0.558,0.955
"144","Fragments",0.009,0.546,0.183,2277,2001,137.987,0.058,3.191,0.313,0.968
"26","Particles",0.004,0.707,0.104,2274,2006,156.965,0.058,1.7,0.588,0.966
"31","Particles",0.004,0.674,0.095,2417,2209,154.847,0.057,1.666,0.6,0.956
"41","Particles",2.897e-05,0.926,0.007,2623,2383,128.157,0.006,1.036,0.965,0.941
"145","Particles",0.0007654,0.83,0.04,2580,3456,37.304,0.025,1.579,0.633,0.978
"146","Particles",0.0001976,0.925,0.017,2419,2162,139.399,0.015,1.131,0.884,0.971
"147","Particles",0.0005081,0.896,0.028,2793,2395,157.496,0.024,1.201,0.833,0.977
"148","Particles",0.0001848,0.938,0.017,2522,1985,13.092,0.014,1.126,0.888,0.973
"149","Particles",0.0002467,0.759,0.025,2412,1380,167.845,0.012,2.041,0.49,0.963
"27","Particles",5.836e-05,0.935,0.01,1867,3129,164.358,0.008,1.219,0.821,0.952
"150","Particles",0.0001793,0.809,0.019,1891,1137,19.885,0.013,1.5,0.666,0.945
"151","Particles",0.0005403,0.911,0.028,2545,2624,9.335,0.025,1.089,0.918,0.98
"28","Particles",4.852e-05,0.834,0.009,2242,3116,118.61,0.007,1.289,0.776,0.918
"152","Particles",0.0004056,0.888,0.026,3793,2181,107.904,0.021,1.229,0.814,0.974
"29","Particles",0.003,0.611,0.084,1888,3897,152.752,0.044,1.867,0.536,0.975
"153","Particles",0.0002361,0.788,0.023,3361,1110,51.483,0.013,1.862,0.537,0.961
"210","Particles",0.002,0.722,0.076,3825,2533,12.253,0.042,1.905,0.525,0.959
"154","Particles",0.00011,0.939,0.013,3145,995,35.538,0.012,1.092,0.916,0.965
"155","Particles",0.001,0.905,0.041,2980,1784,96.801,0.038,1.032,0.969,0.982
"156","Fragments",0.005,0.557,0.105,3157,1965,1.432,0.083,1.238,0.807,0.819
"157","Fragments",0.0002811,0.382,0.023,2873,1727,38.517,0.018,1.41,0.709,0.856
"211","Particles",3.234e-06,0.775,0.003,2877,1702,45,0.002,1.784,0.561,0.821
"32","Particles",7.031e-07,1,0.001,2873,1703,123.69,0.00075,1.553,0.644,0.909
"42","Particles",6.609e-06,0.63,0.005,2874,1725,128.66,0.002,2.383,0.42,0.832
"51","Particles",2.25e-06,0.958,0.002,2889,1737,59.036,0.002,1.233,0.811,0.914
"6","Particles",1.969e-06,0.911,0.002,2897,1733,135,0.002,1.381,0.724,0.848
"158","Particles",0.0007605,0.857,0.037,2466,2142,87.109,0.027,1.366,0.732,0.976
"159","Particles",0.0008651,0.854,0.038,2297,2980,147.572,0.031,1.152,0.868,0.977
"160","Particles",0.001,0.756,0.05,2876,1258,96.483,0.039,1.25,0.8,0.974
"161","Particles",0.0002091,0.862,0.02,3346,1952,82.333,0.014,1.422,0.703,0.962
"162","Particles",0.0002177,0.848,0.02,3713,1693,127.972,0.015,1.313,0.761,0.953
"163","Fragments",0.0004044,0.54,0.04,3955,3164,163.761,0.015,2.888,0.346,0.896
"212","Particles",2.911e-05,0.842,0.007,4043,3201,68.749,0.006,1.247,0.802,0.902
"164","Particles",0.001,0.895,0.042,3646,2150,111.705,0.033,1.242,0.805,0.985
"165","Particles",5.006e-05,0.917,0.009,3550,1832,141.71,0.007,1.237,0.808,0.942
"166","Particles",9.309e-05,0.935,0.012,3620,1862,145.305,0.011,1.091,0.916,0.959
"167","Particles",9.492e-05,0.925,0.012,2853,2185,118.179,0.011,1.103,0.907,0.956
"168","Particles",0.002,0.804,0.052,3091,2000,10.342,0.04,1.265,0.791,0.971
"213","Particles",0.001,0.755,0.043,3154,2042,174.043,0.033,1.217,0.822,0.964
"169","Particles",0.0009845,0.785,0.046,2871,2158,166.192,0.028,1.674,0.598,0.979
"170","Particles",3.094e-06,0.698,0.003,1581,686,167.471,0.001,2.838,0.352,0.898
"171","Particles",0.0004305,0.629,0.037,2139,2123,74.291,0.016,2.441,0.41,0.941
"172","Particles",5.92e-05,0.85,0.01,3135,1939,111.801,0.008,1.224,0.817,0.931
"173","Fibers",0.005,0.273,0.109,3083,2508,30.525,0.071,1.785,0.56,0.831
"214","Fragments",0.0006891,0.551,0.048,2717,1799,39.352,0.02,2.533,0.395,0.947
"33","Fragments",7.031e-07,0.536,0.002,3076,2481,101.31,0.000375,5,0.2,1
"43","Fragments",1.125e-06,0.479,0.002,3306,2517,108.435,0.001,2.915,0.343,0.64
"52","Fragments",9.844e-07,0.496,0.002,3178,2526,38.66,0.001,3.102,0.322,0.609
"61","Particles",1.406e-06,1,0.002,3238,2349,116.565,0.001,1.327,0.753,0.909
"7","Particles",7.031e-07,1,0.001,3192,2364,33.69,0.00075,1.553,0.644,0.909
"8","Particles",5.625e-07,1,0.001,3186,2369,33.69,0.00075,2.031,0.492,0.8
"9","Particles",1.969e-06,0.675,0.003,3148,2397,26.565,0.001,2.405,0.416,0.667
"10","Particles",4.219e-07,1,0.001,3344,2450,135,0.00075,1.464,0.683,0.857
"1110","Particles",1.266e-06,0.832,0.002,3075,2463,111.801,0.00075,2.386,0.419,0.947
"1210","Particles",1.406e-06,0.806,0.002,3224,2478,158.199,0.001,1.613,0.62,0.8
"1310","Particles",1.266e-06,1,0.002,3349,2482,63.435,0.001,1.185,0.844,0.857
"1410","Particles",4.219e-07,0.643,0.001,3232,2482,56.31,0.0006708,2.702,0.37,0.667
"1510","Particles",5.625e-07,1,0.001,3223,2481,161.565,0.00075,1.468,0.681,0.8
"1610","Particles",5.625e-07,1,0.001,3236,2482,146.31,0.00075,2.031,0.492,0.8
"174","Particles",2.531e-06,0.706,0.003,3106,2521,15.945,0.002,1.634,0.612,0.818
"181","Particles",1.828e-06,1,0.002,3145,2523,135,0.002,1.37,0.73,0.929
"191","Particles",2.953e-06,0.824,0.003,3325,2535,29.745,0.002,1.852,0.54,0.913
"20","Particles",1.406e-06,0.736,0.002,3317,2533,161.565,0.00075,2.795,0.358,0.909
"175","Particles",6.047e-05,0.925,0.01,2766,2036,103.496,0.008,1.147,0.872,0.947
