"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"132","Particles",8.972e-05,0.941,0.011,2259,2598,124.216,0.011,1.055,0.947,0.961
"133","Particles",0.001,0.892,0.041,2324,2718,110.251,0.033,1.238,0.808,0.982
"134","Particles",0.0001204,0.806,0.017,3281,1579,83.517,0.009,1.855,0.539,0.956
"135","Particles",8.142e-05,0.892,0.012,2478,1182,142.431,0.009,1.385,0.722,0.952
"25","Particles",0.0003794,0.893,0.025,4373,2047,171.384,0.02,1.266,0.79,0.975
"136","Particles",0.0005961,0.904,0.03,3411,1759,20.726,0.026,1.123,0.89,0.979
"137","Particles",0.000723,0.865,0.037,3386,2085,156.801,0.026,1.45,0.69,0.98
"138","Particles",6.187e-05,0.867,0.01,2954,2829,54.462,0.009,1.057,0.946,0.936
"139","Particles",0.005,0.649,0.104,2446,2267,60.766,0.083,1.28,0.781,0.881
"140","Particles",1.772e-05,0.971,0.005,3216,1648,146.31,0.005,1.061,0.942,0.951
"141","Particles",0.004,0.85,0.072,1651,1886,107.496,0.065,1.093,0.915,0.972
"26","Particles",0.0007123,0.809,0.035,1771,1936,141.054,0.028,1.093,0.915,0.969
"32","Particles",0.001,0.81,0.046,1446,1997,7.067,0.031,1.542,0.648,0.975
"142","Particles",0.0008826,0.882,0.036,2079,1964,50.877,0.032,1.107,0.903,0.982
"143","Particles",0.001,0.612,0.051,1522,2524,4.205,0.034,1.566,0.639,0.951
"144","Particles",0.0003002,0.832,0.025,4240,695,120.069,0.016,1.563,0.64,0.969
"27","Particles",0.0001112,0.905,0.014,1528,2744,32.005,0.011,1.345,0.744,0.957
"33","Particles",0.000785,0.85,0.038,1534,2842,48.601,0.027,1.438,0.695,0.978
"145","Particles",0.0003935,0.892,0.025,1869,2960,142.275,0.022,1.145,0.873,0.973
"146","Particles",0.0001364,0.856,0.016,3412,2122,78.959,0.012,1.339,0.747,0.953
"147","Particles",0.0002821,0.909,0.021,2152,1788,148.861,0.017,1.193,0.838,0.974
"148","Particles",0.003,0.699,0.067,3138,2150,84.864,0.052,1.339,0.747,0.962
"149","Particles",0.001,0.686,0.053,3261,1796,109.328,0.028,1.978,0.506,0.924
"150","Particles",0.0004795,0.897,0.028,2604,3090,170.036,0.022,1.261,0.793,0.978
"151","Particles",0.002,0.735,0.075,2311,2198,67.511,0.042,1.934,0.517,0.959
"152","Particles",0.0003496,0.877,0.025,3004,1588,161.834,0.018,1.4,0.714,0.974
"153","Particles",0.0009329,0.887,0.038,2041,3164,174.958,0.032,1.214,0.824,0.98
"154","Particles",5.203e-05,0.937,0.009,2755,2112,126.384,0.008,1.111,0.9,0.948
"155","Particles",0.002,0.833,0.058,2320,2139,52.612,0.043,1.337,0.748,0.984
"156","Particles",0.000533,0.78,0.034,2659,1754,149.25,0.022,1.673,0.598,0.967
"28","Particles",0.0001756,0.927,0.016,2731,3063,158.199,0.015,1.102,0.907,0.968
"157","Particles",0.002,0.855,0.065,1983,2101,138.532,0.048,1.336,0.748,0.986
"29","Particles",7.467e-05,0.867,0.011,2260,2331,34.824,0.01,1.069,0.935,0.939
"158","Particles",0.007,0.803,0.101,2588,1928,127.126,0.09,1.077,0.929,0.984
"159","Particles",0.0001432,0.89,0.015,3248,1526,68.459,0.013,1.225,0.816,0.957
"160","Particles",0.0006832,0.877,0.034,2979,2574,99.462,0.026,1.302,0.768,0.978
"161","Particles",0.0009125,0.868,0.038,3152,2467,150.396,0.032,1.199,0.834,0.978
"162","Particles",8.789e-05,0.866,0.013,3243,1020,11.634,0.009,1.513,0.661,0.953
"210","Particles",0.000299,0.78,0.027,2261,3207,140.599,0.014,2.013,0.497,0.962
"163","Particles",0.001,0.859,0.045,2367,1919,156.675,0.043,1.01,0.99,0.981
"164","Fragments",0.001,0.536,0.047,2333,1982,75.63,0.032,1.443,0.693,0.946
"211","Particles",5.625e-07,0.857,0.001,2302,1893,56.31,0.00075,2.031,0.492,0.8
"34","Particles",4.219e-07,0.643,0.001,2313,1955,123.69,0.0006708,2.702,0.37,0.667
"42","Particles",1.828e-06,0.922,0.002,2327,1979,68.199,0.002,1.416,0.706,0.812
"165","Fragments",8.409e-05,0.464,0.019,3071,2354,40.972,0.007,3.23,0.31,0.785
"212","Particles",1.111e-05,0.754,0.005,3092,2328,153.435,0.004,1.475,0.678,0.832
"35","Particles",5.709e-05,0.814,0.011,3074,2357,57.381,0.007,1.714,0.583,0.921
"43","Particles",0.000102,0.916,0.013,2114,2543,100.305,0.011,1.173,0.853,0.957
"166","Particles",0.0004589,0.845,0.03,2668,2547,141.009,0.019,1.589,0.629,0.974
"167","Particles",0.0008547,0.836,0.042,2491,2495,74.612,0.027,1.608,0.622,0.981
"168","Fragments",0.086,0.463,0.356,1726,3015,37.51,0.331,1.003,0.997,0.957
"213","Fragments",2.672e-06,0.462,0.004,2291,2303,163.301,0.001,4.539,0.22,0.731
"36","Fragments",2.953e-06,0.389,0.004,1674,2825,127.875,0.002,3.852,0.26,0.56
"44","Fragments",8.438e-07,0.532,0.002,1676,2858,158.199,0.001,2.326,0.43,0.6
"5","Fragments",2.391e-06,0.497,0.003,1679,2900,63.435,0.001,2.776,0.36,0.773
"6","Particles",2.953e-06,0.88,0.003,2247,2313,105.945,0.002,1.742,0.574,0.875
"7","Particles",5.625e-07,1,0.001,2213,2329,33.69,0.00075,2.031,0.492,0.8
"8","Particles",8.438e-07,0.916,0.002,1883,2428,153.435,0.00075,2.082,0.48,0.857
"9","Particles",4.219e-07,0.809,0.001,2526,2712,108.435,0.000375,3,0.333,1
"10","Particles",8.438e-07,1,0.001,2525,2716,123.69,0.00075,1.5,0.667,1
"1110","Particles",1.828e-06,1,0.002,2523,2720,111.801,0.001,1.622,0.617,0.929
"1210","Particles",1.406e-06,1,0.002,2523,2739,143.13,0.001,1.551,0.645,0.909
"1310","Particles",2.25e-06,1,0.002,1691,2748,30.964,0.002,1.314,0.761,0.914
"1410","Particles",2.109e-06,0.746,0.002,2528,2747,161.565,0.002,1.607,0.622,0.811
"1510","Particles",1.266e-06,0.799,0.002,1681,2758,36.87,0.001,1.679,0.596,0.75
"169","Particles",2.391e-06,0.941,0.002,2540,2758,128.66,0.002,1.483,0.674,0.919
"171","Particles",1.547e-06,1,0.002,1670,2806,116.565,0.002,1.139,0.878,0.815
"181","Particles",2.391e-06,0.911,0.002,1672,2835,161.565,0.002,1.426,0.701,0.829
"191","Particles",5.625e-07,1,0.001,1679,2837,135,0.00075,1,1,1
"20","Particles",9.844e-07,1,0.001,1683,2887,123.69,0.001,1.069,0.936,0.875
"214","Particles",4.219e-07,1,0.001,1808,3073,45,0.00075,1.464,0.683,0.857
"221","Particles",5.625e-07,1,0.001,1831,3071,146.31,0.00075,2.031,0.492,0.8
"170","Particles",0.001,0.721,0.058,3342,2909,127.388,0.032,1.912,0.523,0.935
"172","Fragments",0.002,0.534,0.055,1353,3187,140.492,0.039,1.345,0.743,0.941
"215","Particles",9.844e-07,0.8,0.002,1366,3276,143.13,0.001,2.211,0.452,0.778
"173","Fragments",0.002,0.539,0.084,3174,1809,75.778,0.029,3.092,0.323,0.916
"216","Particles",0.001,0.739,0.048,3178,1708,63.838,0.028,1.651,0.606,0.976
"37","Particles",0.0008439,0.709,0.045,3167,1805,52.75,0.025,1.731,0.578,0.968
"174","Particles",0.0003296,0.913,0.023,1837,293,111.448,0.019,1.168,0.856,0.974
"175","Particles",0.0001533,0.901,0.016,110,1801,9.689,0.013,1.186,0.843,0.961
"176","Particles",0.00038,0.729,0.033,2969,2360,107.199,0.015,2.212,0.452,0.971
"177","Particles",0.0004497,0.845,0.03,3583,2541,97.927,0.019,1.538,0.65,0.977
"178","Particles",0.000713,0.886,0.033,2044,2612,67.23,0.029,1.154,0.866,0.979
"179","Particles",0.001,0.893,0.042,3126,397,104.036,0.033,1.295,0.772,0.984
"217","Particles",0.0001385,0.889,0.016,1950,1599,105.018,0.011,1.402,0.713,0.964
"180","Particles",0.0008197,0.787,0.039,4131,1720,98.207,0.029,1.379,0.725,0.969
"182","Particles",0.0002032,0.914,0.018,3162,1470,76.827,0.015,1.211,0.826,0.971
"183","Particles",0.0001513,0.902,0.015,2550,2440,41.055,0.013,1.178,0.849,0.961
"184","Particles",0.0002416,0.917,0.019,3524,1809,144.728,0.017,1.099,0.91,0.971
