"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"159","Particles",0.0009941,0.785,0.047,2199,1847,100.508,0.027,1.766,0.566,0.978
"213","Particles",9.591e-05,0.947,0.012,2269,2048,161.565,0.011,1.064,0.94,0.962
"160","Particles",0.002,0.708,0.059,2606,651,167.115,0.039,1.413,0.708,0.947
"161","Particles",4.05e-05,0.961,0.008,1781,2899,122.905,0.007,1.022,0.979,0.949
"162","Particles",0.0001889,0.877,0.019,1829,2147,110.956,0.013,1.43,0.699,0.967
"163","Particles",6.089e-05,0.663,0.01,2683,2560,100.886,0.009,1.124,0.89,0.906
"164","Particles",0.001,0.729,0.054,2294,1649,172.875,0.025,2.203,0.454,0.972
"165","Fragments",0.0008677,0.54,0.06,2896,1935,98.691,0.02,3.247,0.308,0.931
"166","Particles",0.0003961,0.737,0.032,2787,1216,143.531,0.016,2.111,0.474,0.95
"167","Particles",0.0003942,0.893,0.025,2785,1822,159.146,0.021,1.221,0.819,0.977
"168","Particles",0.0001257,0.915,0.014,3055,3392,164.476,0.012,1.178,0.849,0.96
"169","Particles",0.0002175,0.816,0.021,2096,1898,101.113,0.013,1.678,0.596,0.965
"170","Particles",0.0009439,0.834,0.042,3316,1476,164.97,0.031,1.328,0.753,0.972
"171","Fragments",0.0002829,0.566,0.028,2535,1181,161.075,0.015,1.925,0.519,0.918
"214","Particles",0.0002073,0.899,0.019,3197,3186,22.443,0.015,1.271,0.787,0.969
"172","Particles",0.0002479,0.875,0.021,2670,2246,53.13,0.016,1.277,0.783,0.969
"173","Particles",0.0003194,0.899,0.023,3470,1108,121.608,0.018,1.25,0.8,0.973
"215","Particles",0.0003589,0.821,0.027,1224,2573,6.34,0.017,1.595,0.627,0.97
"174","Particles",0.001,0.757,0.052,3200,1969,126.87,0.034,1.571,0.636,0.977
"216","Particles",0.001,0.77,0.044,3556,3470,147.943,0.032,1.297,0.771,0.964
"175","Particles",0.0001979,0.916,0.018,2859,1532,51.911,0.015,1.177,0.849,0.97
"176","Particles",0.005,0.843,0.097,2969,2874,147.358,0.074,1.292,0.774,0.983
"177","Particles",0.0003097,0.669,0.028,3896,2183,11.459,0.017,1.887,0.53,0.9
"178","Particles",3.488e-05,0.714,0.009,3108,1399,51.71,0.006,1.61,0.621,0.87
"179","Fragments",0.0009385,0.553,0.057,2617,2125,29.091,0.024,2.782,0.359,0.858
"217","Particles",0.0003461,0.832,0.025,2689,2072,7.765,0.019,1.222,0.819,0.958
"34","Particles",0.0005842,0.683,0.039,2616,2122,11.746,0.023,1.759,0.568,0.889
"180","Particles",0.0004146,0.626,0.028,2434,1886,75.411,0.02,1.45,0.69,0.943
"181","Particles",0.0003171,0.91,0.023,1887,2769,75.964,0.018,1.291,0.774,0.977
"182","Particles",6.413e-05,0.932,0.01,3201,1990,142.696,0.009,1.111,0.9,0.952
"183","Particles",0.0001041,0.924,0.012,3358,2177,165.964,0.011,1.107,0.903,0.96
"184","Particles",0.0006507,0.796,0.034,2294,1246,39.155,0.026,1.306,0.766,0.961
"218","Particles",0.0003921,0.867,0.027,2757,2535,68.344,0.019,1.479,0.676,0.976
"185","Particles",0.004,0.687,0.094,2499,2290,86.323,0.064,1.436,0.696,0.976
"186","Particles",0.0001014,0.821,0.014,2990,1917,109.44,0.01,1.281,0.78,0.937
"187","Particles",0.0001568,0.888,0.017,2526,1671,164.407,0.012,1.373,0.728,0.963
"188","Particles",6.863e-05,0.929,0.01,3698,2460,124.287,0.009,1.062,0.941,0.952
"189","Particles",0.0002417,0.904,0.021,3046,2415,104.797,0.015,1.319,0.758,0.974
"190","Fibers",0.005,0.25,0.105,1891,1309,138.486,0.081,1.247,0.802,0.887
"219","Particles",9.141e-06,0.609,0.006,1911,1295,19.654,0.003,2.41,0.415,0.798
"35","Particles",1.266e-06,0.923,0.002,1879,1372,36.87,0.001,1.539,0.65,0.9
"42","Particles",5.625e-07,0.857,0.001,1884,1390,123.69,0.00075,2,0.5,0.8
"51","Particles",1.266e-06,0.638,0.002,1887,1399,120.964,0.001,2.109,0.474,0.692
"6","Particles",1.688e-06,0.781,0.002,1892,1414,59.036,0.002,1.505,0.664,0.774
"7","Particles",7.031e-07,1,0.001,2082,1417,56.31,0.00075,1.553,0.644,0.909
"8","Particles",1.406e-06,0.709,0.002,2089,1441,101.31,0.002,1.267,0.789,0.667
"9","Particles",5.625e-07,1,0.001,2101,1474,135,0.00075,1,1,1
"10","Particles",1.547e-06,0.715,0.002,1993,1494,135,0.002,1.436,0.696,0.815
"1110","Particles",8.438e-07,1,0.001,2081,1508,33.69,0.001,1.291,0.775,0.8
"1210","Particles",2.812e-06,0.674,0.003,2073,1511,45,0.002,1.139,0.878,0.784
"1310","Particles",4.219e-07,0.754,0.001,2030,1507,146.31,0.0006708,2.702,0.37,0.667
"1410","Particles",4.219e-07,1,0.001,1967,1515,45,0.00075,1.464,0.683,0.857
"1510","Particles",0.0003383,0.883,0.024,3689,1530,157.036,0.018,1.305,0.766,0.97
"1610","Particles",2.953e-06,0.666,0.003,1921,1522,159.444,0.002,1.983,0.504,0.84
"191","Fibers",0.004,0.169,0.122,2414,1832,171,0.071,1.96,0.51,0.598
"220","Fragments",9.844e-07,0.515,0.002,2446,1847,18.435,0.00075,3.946,0.253,0.737
"36","Fragments",7.031e-07,0.572,0.002,2503,1871,143.13,0.0008321,3.211,0.311,0.625
"43","Particles",0.0001711,0.606,0.019,2697,1799,135,0.014,1.389,0.72,0.909
"52","Particles",1.969e-06,0.75,0.003,2730,1842,63.435,0.001,1.972,0.507,0.757
"61","Particles",4.219e-07,0.643,0.001,2731,1843,123.69,0.0006708,2.702,0.37,0.667
"71","Particles",5.625e-07,0.611,0.002,2465,1845,153.435,0.0007115,3.093,0.323,0.667
"81","Particles",4.219e-07,1,0.001,2691,1847,45,0.00075,1.464,0.683,0.857
"91","Particles",7.031e-07,1,0.001,2538,1851,33.69,0.00075,1.553,0.644,0.909
"101","Particles",4.219e-06,0.857,0.003,2543,1858,125.538,0.002,1.584,0.631,0.833
"1111","Particles",4.219e-07,0.967,0.001,2600,1882,161.565,0.000375,3,0.333,1
"1211","Particles",4.219e-07,0.809,0.001,2506,1883,108.435,0.000375,3,0.333,1
"1311","Particles",0.0003949,0.643,0.027,2585,1886,111.656,0.022,1.386,0.721,0.929
"1411","Particles",3.516e-06,0.641,0.004,2723,1911,71.565,0.002,2.091,0.478,0.806
"1511","Particles",8.438e-07,0.809,0.002,2507,1925,104.036,0.00075,1.809,0.553,0.857
"1611","Particles",2.812e-06,0.838,0.003,2643,1926,164.055,0.002,1.655,0.604,0.851
"192","Particles",0.0002032,0.803,0.022,3071,1027,100.923,0.012,1.831,0.546,0.965
"221","Particles",0.0002108,0.857,0.021,2842,3219,29.358,0.013,1.561,0.64,0.966
"193","Particles",0.000313,0.922,0.022,3668,2761,33.69,0.019,1.139,0.878,0.976
"194","Fragments",0.0006456,0.58,0.033,2500,2273,78.69,0.027,1.179,0.848,0.949
"195","Fragments",0.0005445,0.599,0.034,1992,2614,24.864,0.021,1.606,0.623,0.95
"196","Particles",0.0005285,0.834,0.032,1899,2392,164.511,0.021,1.534,0.652,0.974
"197","Particles",0.000381,0.87,0.026,2746,1610,76.569,0.019,1.345,0.744,0.972
"222","Particles",0.0004532,0.894,0.027,2281,2843,68.791,0.022,1.207,0.828,0.975
"198","Particles",0.0002846,0.881,0.022,2118,1278,67.306,0.017,1.35,0.741,0.969
