"","names","cat","area"
"1","blank2","blank",0.0020125164
"2","blank2","blank",0.0120988625
"3","blank2","blank",0.0090161347
"4","blank2","blank",0.0247428281
"5","blank2","blank",0.0108124
"6","blank2","blank",0.0101260319
"7","blank2","blank",0.0280897473
"8","blank2","blank",0.0070005625
"9","blank2","blank",0.0020664
"10","blank2","blank",0.0245769438
"11","blank2","blank",0.0099609219
