"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"51","Particles",0.0002893,0.917,0.021,3489,1336,164.476,0.018,1.128,0.887,0.974
"61","Particles",1.125e-06,0.914,0.002,1653,2517,63.435,0.001,1.416,0.706,0.8
"7","Particles",8.438e-07,0.769,0.002,1657,2516,143.13,0.0007955,2.81,0.356,0.75
"8","Particles",3.234e-06,0.902,0.003,1633,2530,113.199,0.002,1.701,0.588,0.902
"9","Particles",9.844e-07,0.621,0.002,1573,2531,158.199,0.001,2.031,0.492,0.636
"10","Particles",4.781e-06,0.642,0.004,1643,2539,127.875,0.002,2.375,0.421,0.782
"1110","Particles",2.391e-06,0.742,0.003,1650,2541,123.69,0.001,2.337,0.428,0.723
"121","Particles",4.219e-07,1,0.001,1653,2550,135,0.00075,1.464,0.683,0.857
"131","Particles",2.391e-06,0.693,0.003,1669,2554,26.565,0.002,1.293,0.773,0.756
"141","Particles",8.438e-07,1,0.001,1606,2571,123.69,0.00075,1.5,0.667,1
"151","Particles",1.266e-06,0.726,0.002,1489,2597,59.036,0.001,2.627,0.381,0.783
"161","Particles",5.625e-07,0.857,0.001,1626,2598,108.435,0.00075,1.468,0.681,0.8
"171","Particles",2.531e-06,0.965,0.002,1621,2603,108.435,0.002,1.476,0.677,0.9
"181","Particles",2.531e-06,0.734,0.003,1617,2621,26.565,0.002,1.267,0.789,0.75
"191","Particles",2.109e-06,0.869,0.002,1618,2626,128.66,0.002,1.67,0.599,0.811
"20","Particles",3.375e-06,0.941,0.003,1672,2646,23.199,0.002,1.723,0.58,0.923
"211","Particles",5.906e-06,0.787,0.004,1612,2650,116.565,0.002,2.115,0.473,0.923
"221","Particles",3.937e-06,0.757,0.003,1614,2672,69.444,0.002,1.606,0.623,0.757
"231","Particles",1.688e-06,1,0.002,1585,2745,126.87,0.002,1.281,0.781,0.857
"241","Particles",2.953e-06,0.65,0.003,1563,2749,159.444,0.002,2.566,0.39,0.764
"251","Particles",1.828e-06,1,0.002,1572,2749,143.13,0.002,1.148,0.871,0.897
"261","Particles",5.625e-07,0.857,0.001,1581,2749,108.435,0.00075,1.468,0.681,0.8
"122","Particles",6.187e-05,0.961,0.01,1958,1051,30.579,0.009,1.069,0.935,0.959
"29","Particles",0.0004733,0.867,0.03,4309,2703,81.363,0.02,1.476,0.678,0.977
"123","Particles",0.0003217,0.861,0.024,3491,847,97.125,0.018,1.355,0.738,0.972
"210","Particles",0.000324,0.836,0.026,2807,2615,148.61,0.016,1.609,0.622,0.969
"124","Particles",0.0001162,0.684,0.018,3713,630,28.142,0.008,2.402,0.416,0.942
"125","Particles",2.855e-05,0.954,0.006,2353,1952,125.538,0.006,1.034,0.967,0.938
"212","Particles",2.883e-05,0.964,0.007,2390,2031,149.036,0.006,1.015,0.985,0.94
"126","Particles",0.0003973,0.916,0.024,3324,1013,172.875,0.021,1.109,0.902,0.977
"213","Particles",0.000141,0.905,0.015,3657,2445,72.897,0.012,1.292,0.774,0.966
"127","Particles",0.00034,0.918,0.022,2774,1029,166.931,0.02,1.039,0.962,0.976
"214","Particles",0.000189,0.882,0.019,2701,1091,56.31,0.013,1.437,0.696,0.968
"34","Particles",0.0001025,0.932,0.013,2502,1205,72.646,0.011,1.141,0.877,0.961
"42","Particles",0.0005427,0.866,0.031,1814,1629,73.101,0.022,1.382,0.724,0.975
"52","Particles",0.0003336,0.852,0.025,2910,2025,161.288,0.018,1.376,0.727,0.968
"128","Particles",0.0006279,0.896,0.031,3298,1893,100.366,0.026,1.159,0.863,0.979
"129","Particles",0.001,0.814,0.043,2932,2096,118.334,0.035,1.221,0.819,0.978
"215","Particles",0.0003102,0.848,0.023,3043,2102,122.4,0.018,1.296,0.772,0.965
"130","Particles",7.13e-05,0.932,0.011,3395,1848,126.469,0.009,1.178,0.849,0.957
"132","Fibers",0.002,0.249,0.069,3636,1518,153.853,0.046,1.556,0.643,0.71
"216","Fragments",3.094e-06,0.465,0.004,3658,1537,122.005,0.002,2.908,0.344,0.603
"35","Particles",3.234e-06,0.712,0.003,3695,1520,130.601,0.002,2.389,0.419,0.78
"43","Particles",3.094e-06,0.788,0.003,3645,1536,156.801,0.002,1.503,0.665,0.815
"53","Particles",1.125e-06,0.914,0.002,3679,1549,104.036,0.001,1.195,0.837,0.8
"62","Particles",4.219e-07,0.754,0.001,3792,1560,146.31,0.0006708,2.702,0.37,0.667
"71","Particles",2.953e-06,0.971,0.003,3689,1563,146.31,0.002,1.512,0.662,0.933
"81","Particles",7.031e-07,0.873,0.001,3691,1568,123.69,0.00075,1.653,0.605,0.833
"91","Particles",2.531e-06,0.645,0.003,3691,1573,116.565,0.002,1.477,0.677,0.766
"101","Particles",1.266e-06,1,0.002,3732,1600,63.435,0.001,1.34,0.746,0.857
"133","Particles",8.859e-06,0.892,0.005,2054,1589,99.462,0.003,1.649,0.606,0.894
"134","Particles",2.208e-05,0.955,0.006,2260,3238,26.565,0.005,1.096,0.912,0.935
"217","Particles",0.0002562,0.792,0.024,2716,3252,109.832,0.014,1.827,0.547,0.963
"36","Particles",5.203e-06,0.838,0.004,2567,3487,163.301,0.002,2.061,0.485,0.892
"135","Particles",0.0002198,0.696,0.026,2529,608,72.096,0.011,2.407,0.416,0.955
"218","Particles",1.153e-05,0.948,0.005,5106,1825,61.39,0.003,1.311,0.763,0.932
"136","Particles",3.614e-05,0.943,0.007,449,2890,124.509,0.007,1.051,0.952,0.945
"137","Particles",0.0002145,0.916,0.018,3269,2023,128.29,0.015,1.167,0.857,0.971
"138","Particles",0.0008456,0.682,0.045,2006,2835,86.186,0.025,1.853,0.54,0.961
"139","Particles",4.303e-05,0.926,0.008,2639,897,153.435,0.007,1.213,0.824,0.937
"219","Particles",0.0002377,0.895,0.019,2540,1905,114.075,0.016,1.186,0.843,0.967
"140","Particles",0.0008312,0.727,0.048,4921,2781,167.716,0.023,2.121,0.472,0.979
"220","Particles",0.0004541,0.896,0.027,2663,2789,158.051,0.022,1.234,0.811,0.975
"142","Particles",0.000287,0.906,0.022,2999,1528,35.311,0.018,1.252,0.799,0.976
"143","Particles",2.686e-05,0.949,0.006,2686,1922,110.556,0.006,1.089,0.919,0.936
"222","Particles",4.627e-05,0.927,0.008,2189,2407,164.055,0.007,1.051,0.951,0.948
"144","Particles",0.002,0.902,0.052,2287,2714,172.161,0.046,1.14,0.877,0.987
"145","Fragments",0.0007462,0.456,0.039,3492,1273,133.052,0.028,1.298,0.77,0.898
"223","Fragments",4.219e-07,0.524,0.002,3557,1272,135,0.0005303,4.123,0.243,0.6
"37","Particles",4.219e-07,1,0.001,3496,1273,45,0.00075,1.464,0.683,0.857
"44","Particles",8.438e-07,1,0.002,3492,1290,135,0.001,1.809,0.553,0.8
"54","Particles",4.219e-07,1,0.001,3493,1296,135,0.00075,1.464,0.683,0.857
"63","Particles",5.625e-07,1,0.001,3577,1307,135,0.00075,1,1,1
"72","Particles",2.391e-06,0.667,0.003,3549,1347,156.801,0.001,2.282,0.438,0.85
"82","Particles",6.511e-05,0.856,0.011,3451,2149,29.982,0.008,1.504,0.665,0.947
"146","Particles",5.878e-05,0.913,0.01,3928,1810,123.111,0.008,1.317,0.76,0.949
"147","Particles",0.002,0.862,0.063,2363,1714,163.726,0.047,1.315,0.761,0.983
"148","Fragments",0.0006508,0.318,0.037,2608,3675,106.587,0.024,1.601,0.624,0.869
"224","Particles",0.0002147,0.848,0.021,3356,1566,76.701,0.013,1.656,0.604,0.973
"38","Particles",4.219e-07,0.809,0.001,2590,3708,108.435,0.000375,3,0.333,1
"45","Particles",8.438e-07,0.686,0.002,2654,3745,53.13,0.0008385,2.778,0.36,0.706
"55","Particles",1.969e-06,0.911,0.002,2633,3768,30.964,0.002,1.345,0.743,0.824
"149","Fibers",0.0001034,0.234,0.024,2757,1430,30.192,0.008,4.143,0.241,0.715
"225","Particles",6.384e-05,0.664,0.013,2786,1421,41.496,0.007,1.983,0.504,0.882
"150","Particles",0.0001402,0.905,0.015,2375,1891,168.408,0.012,1.21,0.826,0.961
"152","Particles",0.000114,0.874,0.014,3367,2279,169.287,0.011,1.293,0.773,0.955
"153","Particles",0.0003777,0.901,0.025,3203,1798,56.793,0.021,1.2,0.833,0.976
"154","Particles",0.002,0.797,0.056,2140,1435,131.441,0.035,1.552,0.644,0.974
"226","Particles",9.886e-05,0.925,0.012,2888,2752,126.158,0.011,1.084,0.922,0.957
"155","Particles",0.000219,0.882,0.02,1950,2992,75.964,0.014,1.399,0.715,0.97
"156","Particles",0.0004309,0.796,0.028,2625,2517,43.394,0.02,1.265,0.791,0.962
"227","Particles",0.0004025,0.84,0.027,2577,2526,53.616,0.022,1.119,0.894,0.964
"157","Particles",0.003,0.897,0.071,2860,1298,77.569,0.062,1.133,0.882,0.988
"158","Particles",0.0002267,0.903,0.02,3335,827,102.171,0.015,1.296,0.771,0.971
"159","Particles",6.019e-05,0.822,0.011,3236,2570,54.689,0.007,1.655,0.604,0.938
"160","Particles",0.0001776,0.774,0.021,2509,2414,80.707,0.01,2.046,0.489,0.97
"162","Particles",2.138e-05,0.915,0.006,2702,1966,18.435,0.005,1.197,0.835,0.918
"163","Particles",0.000188,0.907,0.018,2022,2500,113.356,0.014,1.302,0.768,0.971
"228","Particles",0.0003369,0.727,0.029,2686,4000,27.553,0.017,1.638,0.61,0.97
"164","Particles",0.0001454,0.806,0.019,2056,1600,144.058,0.01,1.857,0.538,0.959
"165","Particles",0.000109,0.936,0.012,2091,2078,68.839,0.012,1.055,0.948,0.96
"166","Particles",0.0004992,0.899,0.028,2697,1735,84.523,0.024,1.154,0.867,0.976
"167","Particles",0.0002482,0.879,0.02,2310,1230,118.443,0.017,1.243,0.804,0.967
"168","Particles",0.0001603,0.884,0.017,2574,1239,111.571,0.012,1.427,0.701,0.965
"169","Particles",0.0001545,0.921,0.015,2304,1534,149.534,0.014,1.048,0.954,0.963
"170","Particles",6.455e-05,0.856,0.011,3047,1743,122.619,0.008,1.392,0.718,0.933
"172","Particles",4.627e-05,0.944,0.008,1938,2357,35.838,0.007,1.084,0.923,0.945
"173","Particles",5.456e-05,0.929,0.009,2164,2274,56.31,0.008,1.211,0.826,0.946
"174","Particles",0.0005276,0.778,0.037,2500,1536,145.008,0.018,1.994,0.501,0.972
"175","Particles",0.000354,0.834,0.027,2804,1863,174.447,0.017,1.612,0.62,0.973
"176","Particles",0.0005558,0.908,0.028,2797,1922,101.004,0.027,1.027,0.973,0.978
"177","Particles",0.003,0.758,0.067,2510,1750,15.901,0.052,1.105,0.905,0.953
"178","Particles",0.0002521,0.896,0.021,2144,1751,106.798,0.016,1.311,0.763,0.972
"179","Particles",0.0001994,0.886,0.019,3669,1934,108.8,0.014,1.316,0.76,0.964
"229","Particles",0.0001718,0.91,0.017,2841,2169,104.349,0.013,1.216,0.822,0.968
"180","Particles",0.002,0.859,0.065,3200,2291,17.078,0.052,1.262,0.793,0.984
"182","Particles",9.056e-05,0.937,0.012,3425,2306,35.754,0.011,1.082,0.924,0.96
"183","Fragments",0.002,0.59,0.076,3132,1767,142.224,0.034,2.53,0.395,0.914
"184","Particles",0.0003237,0.902,0.023,2927,909,168.871,0.018,1.3,0.769,0.976
"185","Particles",0.0001004,0.851,0.014,3041,2002,82.304,0.009,1.541,0.649,0.956
"186","Fragments",0.002,0.346,0.064,2809,2807,55.561,0.037,1.748,0.572,0.895
"230","Particles",1.125e-06,0.914,0.002,2873,2693,116.565,0.001,1.308,0.764,0.8
"39","Particles",8.438e-07,1,0.001,2867,2701,123.69,0.001,1.291,0.775,0.8
"46","Particles",4.359e-06,0.655,0.004,2852,2712,60.945,0.002,2.259,0.443,0.756
"56","Particles",7.031e-07,1,0.001,2834,2723,123.69,0.00075,1.553,0.644,0.909
"64","Particles",1.406e-06,0.806,0.002,2832,2732,59.036,0.001,2.212,0.452,0.833
"187","Particles",0.001,0.629,0.068,2476,1119,97.007,0.026,2.542,0.393,0.977
"188","Particles",0.0002059,0.915,0.018,2586,2190,146.31,0.015,1.13,0.885,0.968
"189","Particles",0.0001894,0.921,0.017,2498,1651,33.341,0.015,1.14,0.877,0.968
"232","Particles",0.000278,0.814,0.025,2542,2285,33.207,0.016,1.627,0.615,0.963
"190","Particles",0.004,0.678,0.082,2895,3057,29.157,0.064,1.209,0.827,0.948
"233","Particles",1.969e-06,0.911,0.002,2902,2917,18.435,0.001,2.004,0.499,0.875
"192","Particles",0.0005162,0.878,0.028,2844,1945,95.332,0.024,1.162,0.861,0.97
"193","Particles",0.000591,0.781,0.038,2914,139,73.74,0.02,1.905,0.525,0.976
"234","Particles",9.984e-05,0.901,0.013,3490,3127,78.69,0.009,1.384,0.723,0.963
"194","Particles",0.0001204,0.899,0.015,3968,973,22.62,0.011,1.365,0.733,0.962
"235","Particles",0.0003653,0.886,0.026,2466,2694,165.556,0.018,1.373,0.728,0.977
"195","Particles",1.603e-05,0.948,0.005,1722,2347,33.69,0.004,1.301,0.768,0.916
"196","Particles",0.0001711,0.915,0.017,3166,2569,68.682,0.014,1.207,0.829,0.969
"197","Particles",1.125e-05,0.994,0.005,2980,2272,41.634,0.004,1.183,0.845,0.925
"236","Particles",7.481e-05,0.951,0.011,3405,2346,124.824,0.009,1.062,0.941,0.962
"198","Particles",0.0002911,0.802,0.024,2438,2053,8.13,0.017,1.344,0.744,0.961
"199","Particles",0.0002205,0.882,0.02,2954,2312,41.186,0.015,1.366,0.732,0.967
"237","Particles",2.363e-05,0.915,0.006,2618,2389,40.236,0.005,1.106,0.904,0.926
"1100","Particles",0.0006643,0.881,0.032,3432,2529,51.234,0.026,1.112,0.899,0.98
"1101","Particles",0.0002815,0.876,0.022,1805,751,98.82,0.017,1.317,0.759,0.97
"1102","Particles",0.0005003,0.844,0.032,2390,2370,112.306,0.021,1.525,0.656,0.974
"1103","Particles",5.92e-05,0.613,0.011,2336,4000,40.815,0.008,1.196,0.836,0.925
"1104","Particles",0.0002483,0.858,0.023,2250,1758,65.556,0.014,1.601,0.624,0.972
"1105","Particles",0.0007485,0.8,0.041,2251,2049,129.806,0.024,1.786,0.56,0.979
"1106","Particles",0.0001401,0.904,0.015,2114,2939,102.995,0.012,1.222,0.818,0.959
"1107","Particles",0.000909,0.732,0.048,3043,2400,26.565,0.024,2.089,0.479,0.964
"1108","Particles",0.0002426,0.914,0.019,2570,2218,71.565,0.017,1.12,0.893,0.972
"238","Particles",2.264e-05,0.979,0.006,2346,3466,34.695,0.005,1.01,0.99,0.944
"1109","Particles",0.0001166,0.78,0.017,2895,3315,126.87,0.009,1.966,0.509,0.944
"1111","Fragments",0.005,0.597,0.131,1830,1411,29.42,0.048,2.728,0.367,0.971
"239","Particles",0.002,0.765,0.06,1985,1212,163.028,0.045,1.179,0.848,0.967
"310","Particles",0.003,0.649,0.095,1838,1420,54.804,0.048,1.981,0.505,0.963
"1112","Particles",0.000146,0.882,0.016,3147,1124,78.179,0.012,1.415,0.707,0.963
"240","Particles",0.001,0.893,0.049,3064,2747,143.13,0.039,1.255,0.797,0.985
"1113","Particles",0.007,0.834,0.106,1635,2425,93.438,0.086,1.254,0.798,0.987
"1114","Particles",7.65e-05,0.93,0.011,2270,2550,104.036,0.009,1.142,0.876,0.952
"1115","Particles",0.0002073,0.932,0.017,3494,1956,165.069,0.015,1.109,0.902,0.973
"1116","Particles",8.128e-05,0.802,0.011,3477,1481,105.422,0.01,1.129,0.886,0.931
"1117","Particles",0.002,0.808,0.07,3050,1360,97.352,0.041,1.693,0.591,0.986
"1118","Particles",0.0005254,0.749,0.036,1891,2100,11.427,0.018,1.924,0.52,0.958
"1119","Particles",5.991e-05,0.951,0.009,3001,1442,31.759,0.009,1.035,0.966,0.956
"1120","Particles",0.0003305,0.855,0.023,3164,639,112.329,0.02,1.142,0.875,0.963
"1121","Particles",0.0001056,0.84,0.015,2600,1305,119.745,0.009,1.678,0.596,0.955
"242","Particles",0.0004691,0.911,0.026,2407,1763,111.801,0.024,1.104,0.906,0.977
"311","Particles",0.0004708,0.882,0.029,3040,2312,121.849,0.021,1.384,0.723,0.977
"1122","Particles",6.117e-05,0.91,0.01,2962,2983,126.027,0.008,1.296,0.772,0.944
"1123","Particles",0.0004418,0.78,0.032,2406,2582,177.306,0.017,1.858,0.538,0.973
"1124","Particles",0.000262,0.79,0.025,1862,1395,12.995,0.013,1.934,0.517,0.969
"1125","Particles",0.078,0.602,0.406,2573,2504,49.801,0.25,1.625,0.615,0.945
"1126","Particles",0.001,0.795,0.052,3463,2055,158.58,0.037,1.463,0.683,0.961
"1127","Particles",8.733e-05,0.888,0.013,1866,2103,145.84,0.009,1.441,0.694,0.955
"1128","Particles",0.0002869,0.918,0.021,2744,1953,14.534,0.018,1.152,0.868,0.974
"1129","Particles",0.000424,0.802,0.032,2871,3235,74.332,0.017,1.852,0.54,0.977
"1130","Fragments",3.361e-05,0.53,0.009,2180,2222,52.125,0.006,1.29,0.775,0.848
"243","Particles",6.905e-05,0.806,0.011,2134,2191,125.311,0.008,1.261,0.793,0.939
"312","Particles",4.219e-07,0.754,0.001,2140,2219,33.69,0.0006708,2.702,0.37,0.667
"47","Particles",4.219e-07,0.967,0.001,2184,2221,161.565,0.000375,3,0.333,1
"1131","Particles",0.001,0.876,0.048,3390,1464,79.299,0.036,1.356,0.738,0.984
"1132","Particles",8.916e-05,0.735,0.013,3182,1631,171.634,0.01,1.323,0.756,0.92
"1133","Particles",0.0008357,0.708,0.049,2318,1718,148.508,0.022,2.282,0.438,0.973
"1134","Particles",0.0001387,0.912,0.015,2388,1099,14.381,0.012,1.263,0.791,0.967
"244","Particles",0.0002599,0.87,0.022,2260,3000,146.575,0.015,1.481,0.675,0.97
"1135","Particles",0.001,0.731,0.056,2752,1350,71.932,0.031,1.884,0.531,0.965
"1136","Particles",8.297e-06,0.905,0.004,3480,1702,119.055,0.003,1.249,0.8,0.887
"1137","Particles",7.116e-05,0.792,0.013,2901,1755,9.728,0.007,1.87,0.535,0.957
"1138","Particles",0.0003026,0.905,0.021,2041,1648,123.408,0.019,1.072,0.933,0.972
"245","Particles",0.0001281,0.919,0.013,3160,1835,9.728,0.013,1.026,0.974,0.96
"1139","Particles",0.000308,0.907,0.02,2633,1875,6.34,0.02,1.008,0.992,0.97
"1140","Particles",4.542e-05,0.943,0.008,2136,2433,62.241,0.007,1.021,0.98,0.943
"1141","Particles",0.0007286,0.878,0.036,2348,1789,59.139,0.028,1.307,0.765,0.982
"246","Particles",0.000417,0.851,0.028,2104,3286,30.964,0.019,1.517,0.659,0.969
"1142","Particles",0.004,0.811,0.081,2881,1716,31.329,0.059,1.24,0.806,0.984
"247","Particles",0.008,0.712,0.138,2803,1993,47.423,0.079,1.645,0.608,0.97
