"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"139","Particles",0.000153,0.863,0.017,2263,607,79.695,0.012,1.403,0.713,0.957
"140","Particles",8.845e-05,0.939,0.012,2978,2040,59.349,0.01,1.15,0.87,0.961
"141","Particles",0.0004025,0.799,0.024,2468,2136,150.593,0.022,1.036,0.965,0.964
"142","Particles",2.644e-05,0.956,0.006,3764,1347,130.236,0.006,1.089,0.919,0.935
"143","Particles",0.0006819,0.695,0.04,1935,1374,141.843,0.022,1.874,0.534,0.963
"144","Particles",0.000756,0.841,0.035,3333,2075,99.26,0.03,1.097,0.912,0.962
"145","Fragments",0.005,0.571,0.116,1823,2090,170.873,0.059,2.087,0.479,0.868
"210","Particles",0.002,0.676,0.06,1999,2048,141.843,0.044,1.435,0.697,0.914
"34","Particles",0.003,0.755,0.072,1868,2190,47.526,0.056,1.165,0.858,0.963
"146","Particles",0.011,0.611,0.139,2424,1555,167.387,0.11,1.261,0.793,0.968
"211","Particles",2.109e-06,0.976,0.002,2740,1709,30.964,0.002,1.399,0.715,0.882
"35","Particles",4.219e-07,0.967,0.001,2645,1742,161.565,0.000375,3,0.333,1
"147","Fragments",0.002,0.522,0.073,3548,2099,82.875,0.035,2.283,0.438,0.884
"212","Particles",0.0006055,0.683,0.034,3555,1909,124.574,0.027,1.157,0.864,0.944
"36","Particles",0.001,0.645,0.05,3543,2097,60.524,0.033,1.456,0.687,0.937
"148","Particles",0.0002475,0.899,0.021,3285,2273,50.856,0.016,1.326,0.754,0.973
"213","Particles",0.0005358,0.633,0.041,2180,2728,72.553,0.019,2.283,0.438,0.923
"37","Particles",0.0005105,0.751,0.033,2195,2750,40.882,0.02,1.725,0.58,0.954
"43","Particles",0.0001621,0.886,0.017,1497,3705,13.736,0.012,1.413,0.708,0.966
"149","Particles",0.0002031,0.669,0.019,1180,2371,112.011,0.015,1.32,0.758,0.936
"214","Particles",4.219e-07,1,0.001,1192,2373,135,0.00075,1.464,0.683,0.857
"150","Particles",0.0004068,0.724,0.028,3210,1783,173.746,0.02,1.4,0.714,0.945
"215","Particles",8.438e-07,0.809,0.002,3249,1814,26.565,0.00075,2.237,0.447,0.857
"151","Particles",0.001,0.901,0.038,2621,2477,9.002,0.033,1.135,0.881,0.984
"152","Fragments",4.922e-05,0.524,0.009,3296,1869,21.371,0.008,1.082,0.925,0.864
"153","Particles",0.001,0.645,0.047,2745,1693,170.838,0.037,1.277,0.783,0.962
"154","Particles",0.0002969,0.769,0.027,2269,2280,106.164,0.014,1.943,0.515,0.972
"155","Particles",0.0003298,0.91,0.022,2540,2236,165.5,0.019,1.165,0.858,0.975
"156","Particles",0.0008016,0.665,0.05,3033,1908,4.728,0.02,2.594,0.385,0.976
"157","Particles",0.0001543,0.822,0.018,3171,1967,69.305,0.011,1.608,0.622,0.956
"158","Particles",0.0002471,0.792,0.023,3097,2466,159.775,0.014,1.648,0.607,0.954
"159","Particles",0.002,0.683,0.054,3435,2043,81.132,0.039,1.371,0.73,0.96
"216","Particles",5.625e-07,0.698,0.002,3475,1913,135,0.0007955,2.654,0.377,0.667
"160","Fragments",0.0007436,0.588,0.037,2536,2450,31.264,0.029,1.281,0.781,0.945
"217","Particles",0.0002358,0.912,0.019,3377,1680,111.371,0.017,1.096,0.912,0.969
"161","Particles",0.0004953,0.653,0.027,2278,2370,85.972,0.025,1.009,0.991,0.948
"218","Particles",4.219e-07,0.967,0.001,2274,2369,161.565,0.000375,3,0.333,1
"162","Fragments",0.002,0.348,0.067,2502,2163,102.251,0.042,1.779,0.562,0.812
"219","Fragments",1.406e-06,0.462,0.003,2583,2221,105.945,0.00075,3.99,0.251,0.741
"38","Particles",4.219e-07,1,0.001,2581,2204,135,0.00075,1.464,0.683,0.857
"44","Particles",2.391e-06,0.763,0.003,2493,2249,146.31,0.002,1.846,0.542,0.773
"53","Particles",1.969e-06,0.838,0.002,2502,2268,108.435,0.001,2.223,0.45,0.875
"61","Particles",0.0003403,0.644,0.025,2508,2282,130.696,0.02,1.183,0.846,0.922
"71","Particles",1.547e-06,0.691,0.002,2504,2290,59.036,0.001,1.946,0.514,0.71
"81","Particles",4.219e-07,1,0.001,2549,2290,135,0.00075,1.464,0.683,0.857
"9","Particles",4.219e-07,0.643,0.001,2552,2295,123.69,0.0006708,2.702,0.37,0.667
"163","Particles",0.002,0.8,0.072,2548,2059,172.801,0.044,1.597,0.626,0.982
"164","Particles",0.0002752,0.869,0.022,1722,1627,106.607,0.016,1.41,0.709,0.97
"220","Particles",4.584e-05,0.935,0.008,3425,2387,59.931,0.007,1.075,0.93,0.939
"165","Particles",0.0002686,0.855,0.022,3251,1710,11.889,0.016,1.332,0.751,0.962
"166","Particles",7.523e-05,0.677,0.012,3468,2262,52.765,0.009,1.232,0.812,0.901
"167","Fragments",0.0003784,0.593,0.033,2046,2090,125.154,0.016,2.189,0.457,0.878
"168","Particles",5.752e-05,0.754,0.01,2430,2576,149.421,0.008,1.105,0.905,0.919
"169","Particles",0.0002741,0.834,0.024,3619,2041,25.769,0.015,1.655,0.604,0.97
"170","Fibers",0.0003833,0.078,0.122,0,1100,90.176,0.003,35.198,0.028,0.972
"221","Fibers",0.0007343,0.046,0.223,0,2136,89.807,0.003,65.528,0.015,0.989
"39","Fibers",0.0002305,0.121,0.075,0,3182,89.427,0.006,14.899,0.067,0.91
"45","Particles",1.688e-05,0.835,0.006,0,1629,119.745,0.003,1.585,0.631,0.976
"171","Particles",0.0002842,0.888,0.022,2637,2349,101.889,0.017,1.261,0.793,0.973
"172","Fragments",0.000278,0.383,0.023,2539,1686,106.074,0.018,1.251,0.799,0.853
"222","Fragments",7.031e-07,0.572,0.002,2567,1715,53.13,0.0007955,3.145,0.318,0.667
"310","Particles",7.031e-07,1,0.001,2565,1721,56.31,0.00075,1.553,0.644,0.909
"173","Particles",0.001,0.873,0.045,3095,2156,74.914,0.04,1.038,0.963,0.978
"174","Fragments",0.0009208,0.446,0.049,1935,4000,72.962,0.028,1.804,0.554,0.899
"223","Particles",0.0008661,0.605,0.043,1941,3986,73.78,0.028,1.575,0.635,0.952
"175","Fragments",3.403e-05,0.44,0.009,1859,1696,70.821,0.006,1.328,0.753,0.819
"176","Particles",0.001,0.675,0.061,2555,2697,150.776,0.031,2.001,0.5,0.968
"177","Particles",0.0007293,0.776,0.034,2760,1815,122.998,0.028,1.174,0.852,0.969
"178","Particles",0.001,0.792,0.051,2624,1962,143.046,0.037,1.363,0.734,0.974
"179","Fragments",0.0004849,0.567,0.031,2506,1928,61.887,0.021,1.484,0.674,0.944
"180","Particles",0.000858,0.847,0.042,2700,1855,29.554,0.027,1.589,0.629,0.982
"181","Particles",0.001,0.831,0.048,2262,2099,48.814,0.037,1.291,0.775,0.978
"182","Particles",0.0005403,0.869,0.031,2414,1723,173.66,0.022,1.382,0.724,0.977
"224","Particles",0.0002599,0.914,0.02,2812,2697,113.629,0.017,1.116,0.896,0.971
"183","Particles",0.0008734,0.71,0.037,2927,1281,84.753,0.031,1.136,0.88,0.962
"184","Particles",0.0007439,0.727,0.041,3456,2055,79.931,0.026,1.5,0.667,0.95
"185","Particles",0.0006708,0.792,0.039,3264,2326,69.316,0.023,1.728,0.579,0.975
"186","Particles",0.0001167,0.908,0.014,2589,2859,114.567,0.011,1.335,0.749,0.965
"187","Particles",0.002,0.838,0.06,3391,2018,76.739,0.047,1.275,0.785,0.983
"188","Particles",0.0001742,0.814,0.017,2916,2069,53.13,0.014,1.206,0.83,0.952
"189","Particles",0.0002382,0.911,0.018,2628,627,157.109,0.017,1.048,0.954,0.967
"190","Fragments",0.003,0.555,0.08,2157,1982,144.525,0.05,1.743,0.574,0.916
"225","Particles",0.001,0.617,0.06,2173,1971,108.435,0.035,1.719,0.582,0.951
"311","Particles",0.001,0.609,0.052,2234,2010,130.285,0.041,1.107,0.903,0.94
"46","Particles",1.266e-06,0.923,0.002,2266,2013,158.199,0.00075,2.386,0.419,0.947
"54","Particles",4.219e-07,0.967,0.001,2272,2014,161.565,0.000375,3,0.333,1
"191","Particles",0.001,0.794,0.046,3371,1815,129.746,0.033,1.432,0.699,0.974
"192","Particles",0.001,0.872,0.041,2026,2468,93.641,0.038,1.091,0.917,0.98
"193","Particles",0.004,0.829,0.076,3093,1874,12.468,0.062,1.198,0.835,0.978
"194","Particles",0.023,0.642,0.197,2562,2777,5.342,0.152,1.314,0.761,0.979
"226","Particles",5.625e-07,0.645,0.002,2569,2801,104.036,0.000375,4,0.25,1
"312","Particles",4.219e-07,1,0.001,2794,2911,45,0.00075,1.464,0.683,0.857
"195","Particles",0.0003897,0.921,0.023,3012,1369,29.055,0.022,1.025,0.975,0.977
"196","Fragments",0.003,0.475,0.078,2606,1898,51.47,0.055,1.487,0.672,0.9
"227","Particles",7.031e-07,1,0.001,2722,1810,56.31,0.00075,1.553,0.644,0.909
"197","Fragments",0.035,0.498,0.288,2086,1769,19.262,0.175,1.65,0.606,0.905
"228","Particles",3.094e-06,0.863,0.003,2260,1894,66.801,0.002,1.84,0.543,0.88
"313","Particles",4.5e-06,0.762,0.004,2438,1900,71.565,0.002,1.729,0.578,0.821
"47","Particles",4.219e-07,1,0.001,2290,1922,135,0.00075,1.464,0.683,0.857
"55","Particles",2.391e-06,1,0.002,2391,1932,141.34,0.002,1.483,0.674,0.919
"198","Particles",9.38e-05,0.716,0.013,1746,1900,126.87,0.01,1.306,0.766,0.922
"199","Particles",7.2e-05,0.675,0.011,2856,2194,174.094,0.009,1.137,0.88,0.901
"229","Particles",5.625e-07,0.611,0.002,2874,2184,153.435,0.0006708,3.493,0.286,0.667
"1100","Particles",0.000123,0.834,0.015,2715,2177,129.987,0.011,1.356,0.737,0.942
"1101","Particles",0.0001461,0.822,0.015,3131,1750,74.249,0.013,1.158,0.863,0.948
"1102","Particles",0.0005538,0.893,0.029,2191,2298,149.162,0.025,1.153,0.867,0.978
"1103","Particles",0.0007252,0.85,0.036,3029,1862,24.146,0.027,1.32,0.758,0.977
"1104","Particles",0.0005514,0.878,0.031,2632,1844,142.431,0.023,1.325,0.754,0.977
"1105","Particles",6.497e-05,0.632,0.012,2217,1932,52.765,0.008,1.535,0.652,0.891
"1106","Fragments",0.006,0.448,0.138,3029,1975,11.889,0.062,2.401,0.417,0.837
"230","Particles",0.003,0.616,0.085,3196,1839,142.169,0.055,1.492,0.67,0.97
"314","Particles",0.002,0.605,0.083,3040,1997,45.549,0.046,1.989,0.503,0.945
"1107","Particles",9.605e-05,0.925,0.012,3531,2548,33.69,0.011,1.127,0.887,0.957
"1108","Particles",0.001,0.905,0.04,3594,2452,84.13,0.037,1.079,0.926,0.983
"1109","Particles",7.692e-05,0.898,0.012,3158,1888,119.055,0.009,1.31,0.763,0.95
"1110","Particles",0.005,0.809,0.08,1708,2149,110.556,0.074,1.053,0.95,0.983
"1111","Particles",0.0001699,0.897,0.017,1638,1772,41.424,0.013,1.279,0.782,0.964
"1112","Particles",8.452e-05,0.844,0.012,2822,2515,14.036,0.009,1.34,0.746,0.937
"1113","Particles",0.001,0.82,0.046,2959,2002,6.6,0.029,1.584,0.631,0.978
"1114","Particles",0.004,0.778,0.083,2742,1786,29.456,0.068,1.199,0.834,0.978
"1115","Particles",0.0002019,0.905,0.018,2730,2852,149.657,0.015,1.176,0.85,0.964
