"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"124","Particles",0.0004618,0.892,0.027,3069,1493,14.421,0.023,1.205,0.83,0.976
"24","Particles",0.0002274,0.863,0.021,3248,1772,111.413,0.014,1.431,0.699,0.964
"125","Particles",5.667e-05,0.914,0.01,2172,350,128.66,0.008,1.168,0.856,0.943
"126","Particles",8.1e-05,0.933,0.011,944,3465,121.608,0.009,1.22,0.819,0.962
"127","Particles",0.0004912,0.898,0.027,2085,2192,158.344,0.024,1.166,0.858,0.976
"128","Particles",1.673e-05,0.933,0.005,2256,3499,129.289,0.005,1.194,0.838,0.919
"129","Particles",0.0001735,0.904,0.017,3971,1833,52.352,0.014,1.183,0.845,0.962
"130","Particles",0.0001243,0.928,0.014,3768,2003,104.421,0.012,1.096,0.912,0.963
"131","Particles",0.0007954,0.836,0.039,3510,1637,58.465,0.028,1.366,0.732,0.978
"132","Particles",0.0002081,0.894,0.019,2295,2115,35.942,0.015,1.269,0.788,0.963
"133","Particles",0.0001654,0.909,0.016,2209,1867,35.538,0.014,1.178,0.849,0.963
"134","Particles",0.0001283,0.793,0.017,3820,1909,176.1,0.011,1.598,0.626,0.942
"135","Particles",7.945e-05,0.945,0.011,2060,2557,159.677,0.01,1.07,0.935,0.96
"136","Particles",5.948e-05,0.918,0.01,3035,2494,145.713,0.008,1.26,0.793,0.946
"137","Particles",0.0002988,0.78,0.027,2771,2664,25.844,0.014,1.872,0.534,0.964
"138","Particles",0.0002185,0.789,0.023,4176,1739,77.574,0.013,1.865,0.536,0.968
"139","Fragments",0.004,0.343,0.142,2747,3442,8.941,0.06,2.461,0.406,0.748
"25","Particles",0.0001436,0.831,0.018,1446,1945,72.719,0.011,1.708,0.586,0.961
"32","Particles",0.0006432,0.621,0.04,2747,3442,4.808,0.025,1.637,0.611,0.915
"42","Particles",5.625e-07,1,0.001,2901,3428,135,0.00075,1,1,1
"52","Particles",0.001,0.699,0.048,2825,3484,169.655,0.037,1.174,0.852,0.923
"140","Fragments",0.001,0.453,0.043,3290,1980,132.173,0.033,1.249,0.801,0.926
"26","Particles",0.0009509,0.664,0.043,3290,1980,132.173,0.032,1.411,0.708,0.946
"33","Particles",3.094e-06,0.741,0.003,3365,1986,97.125,0.002,1.688,0.592,0.846
"141","Particles",0.000819,0.659,0.051,2330,1863,54.904,0.02,2.658,0.376,0.964
"142","Particles",0.0005625,0.904,0.029,3398,1504,167.957,0.025,1.117,0.896,0.977
"143","Particles",2.109e-06,0.869,0.002,5263,3789,128.66,0.001,1.914,0.522,0.833
"27","Particles",0.0003625,0.842,0.026,5276,3904,69.734,0.017,1.492,0.67,0.969
"144","Particles",0.0001202,0.902,0.014,3282,1498,21.251,0.011,1.289,0.776,0.962
"145","Particles",0.0008535,0.91,0.035,1586,2683,113.279,0.031,1.106,0.904,0.983
"146","Particles",0.000126,0.769,0.018,2968,1733,99.66,0.008,2.158,0.463,0.97
"28","Particles",5.245e-05,0.692,0.012,2989,2718,96.911,0.005,2.408,0.415,0.946
"147","Particles",0.005,0.847,0.088,2611,1932,72.487,0.069,1.29,0.775,0.987
"148","Particles",0.002,0.765,0.068,71,1454,73.88,0.036,1.933,0.517,0.974
"29","Particles",0.0005354,0.821,0.035,2604,1934,142.507,0.019,1.755,0.57,0.976
"149","Particles",0.0006233,0.777,0.039,2057,2031,100.008,0.022,1.745,0.573,0.97
"150","Particles",2.7e-05,0.945,0.007,4089,1862,30.964,0.006,1.049,0.954,0.928
"151","Particles",0.0001889,0.802,0.02,3191,2384,39.668,0.013,1.565,0.639,0.945
"152","Particles",0.005,0.834,0.084,2521,1723,74.23,0.071,1.164,0.859,0.986
"153","Particles",0.0009703,0.719,0.041,3161,1969,3.708,0.03,1.348,0.742,0.967
"154","Particles",0.000466,0.817,0.03,2747,1419,7.125,0.019,1.564,0.639,0.973
"210","Particles",0.003,0.79,0.069,3254,1847,4.97,0.051,1.403,0.713,0.976
"155","Particles",0.0002727,0.873,0.022,2752,1968,69.677,0.017,1.283,0.78,0.967
"156","Particles",0.005,0.854,0.092,3113,1954,43.844,0.078,1.168,0.856,0.988
"157","Particles",0.002,0.84,0.053,2665,2237,102.572,0.042,1.283,0.78,0.982
"158","Fragments",0.002,0.524,0.07,3667,1767,69.228,0.057,1.305,0.766,0.855
"211","Fragments",1.547e-06,0.589,0.002,3692,1643,141.34,0.002,2.084,0.48,0.688
"34","Particles",0.000745,0.636,0.045,3695,1608,144.184,0.024,1.929,0.518,0.937
"43","Particles",4.641e-06,0.623,0.004,3683,1662,36.87,0.002,2.025,0.494,0.733
"53","Particles",1.406e-06,0.776,0.002,3707,1658,158.199,0.001,1.551,0.645,0.8
"61","Particles",7.031e-07,1,0.001,3703,1658,123.69,0.00075,1.553,0.644,0.909
"7","Particles",4.5e-06,0.616,0.004,3711,1661,101.31,0.002,2.061,0.485,0.81
"8","Particles",1.828e-06,1,0.002,3682,1663,126.87,0.002,1.159,0.863,0.897
"9","Particles",5.625e-07,1,0.001,3687,1665,33.69,0.00075,2.031,0.492,0.8
"10","Particles",1.547e-06,0.78,0.002,3679,1666,120.964,0.001,1.833,0.546,0.759
"1110","Particles",1.266e-06,0.884,0.002,3727,1674,126.87,0.001,1.915,0.522,0.783
"1210","Particles",4.219e-07,1,0.001,3796,1726,135,0.00075,1.464,0.683,0.857
"159","Fragments",0.0004146,0.549,0.034,2305,1772,145.265,0.018,2.019,0.495,0.926
"160","Particles",0.0007262,0.853,0.036,2728,2305,158.199,0.025,1.435,0.697,0.976
"161","Particles",0.002,0.754,0.069,1939,2252,15.474,0.047,1.457,0.686,0.96
"162","Particles",5.695e-05,0.824,0.011,3491,2667,112.166,0.007,1.729,0.578,0.933
"163","Particles",0.0008692,0.879,0.039,2316,695,23.629,0.029,1.36,0.735,0.982
"164","Particles",0.003,0.789,0.085,3231,1823,105.144,0.053,1.596,0.627,0.956
"165","Particles",0.000457,0.873,0.028,3358,2133,73.951,0.021,1.362,0.734,0.972
"166","Particles",9.563e-05,0.901,0.012,3192,1731,122.735,0.01,1.196,0.836,0.947
"167","Particles",0.0002713,0.902,0.021,3523,2122,164.197,0.018,1.16,0.862,0.968
"168","Particles",7.313e-05,0.943,0.011,2716,2907,34.824,0.009,1.085,0.922,0.958
"169","Particles",1.603e-05,0.948,0.005,3403,1523,155.225,0.004,1.259,0.795,0.912
"170","Particles",0.002,0.64,0.057,2793,1422,105.789,0.037,1.524,0.656,0.936
"171","Particles",0.0009359,0.765,0.047,2860,2041,96.897,0.027,1.787,0.56,0.97
"172","Particles",0.002,0.858,0.054,3765,1990,157.011,0.04,1.381,0.724,0.983
"173","Particles",0.0001027,0.922,0.012,2951,2425,143.842,0.011,1.042,0.96,0.959
"174","Particles",2.461e-05,0.957,0.006,1833,2685,10.62,0.006,1.054,0.949,0.926
"175","Particles",0.000114,0.917,0.013,3264,1774,76.373,0.012,1.055,0.948,0.957
"176","Particles",0.0001299,0.946,0.014,2634,2257,105.945,0.012,1.057,0.946,0.97
"177","Particles",0.0001575,0.813,0.019,3218,1689,67.557,0.011,1.726,0.579,0.956
"178","Particles",1.209e-05,0.98,0.005,4680,711,38.66,0.004,1.261,0.793,0.925
"179","Particles",0.0003098,0.907,0.021,2445,1674,29.358,0.02,1.033,0.968,0.969
"180","Particles",0.0004115,0.886,0.024,2462,1174,157.865,0.023,1.051,0.952,0.969
"212","Particles",0.0001427,0.737,0.019,2455,2280,39.523,0.009,2.187,0.457,0.946
"181","Particles",0.0009953,0.699,0.051,2759,2013,145.491,0.03,1.788,0.559,0.949
"182","Particles",2.123e-05,0.928,0.006,1719,724,68.199,0.005,1.25,0.8,0.947
"183","Particles",7.72e-05,0.777,0.012,3046,1991,14.036,0.009,1.359,0.736,0.925
"184","Particles",6.455e-05,0.905,0.01,3215,1767,14.534,0.008,1.257,0.796,0.95
"185","Particles",0.0001018,0.93,0.012,3126,2082,142.431,0.011,1.101,0.909,0.962
"186","Particles",0.000523,0.877,0.03,2319,2094,82.073,0.023,1.313,0.762,0.976
"187","Particles",0.0001399,0.926,0.015,3063,1849,165.256,0.012,1.173,0.852,0.965
"188","Particles",0.0009596,0.838,0.043,3222,1857,174.44,0.028,1.489,0.671,0.98
"189","Particles",0.0007834,0.843,0.038,3028,2336,129.369,0.029,1.269,0.788,0.977
"190","Particles",0.0005646,0.851,0.033,2707,1335,122.421,0.022,1.5,0.667,0.977
"191","Particles",0.002,0.83,0.054,2652,1682,151.645,0.043,1.212,0.825,0.98
"192","Particles",3.516e-06,0.896,0.003,2369,1499,29.745,0.002,1.793,0.558,0.877
"213","Particles",8.592e-05,0.867,0.013,2386,1556,103.627,0.009,1.483,0.674,0.949
"193","Particles",5.709e-05,0.936,0.01,3109,1665,166.504,0.008,1.212,0.825,0.952
"214","Particles",0.0001021,0.944,0.012,2513,1980,122.196,0.011,1.017,0.983,0.964
"194","Particles",0.0004178,0.878,0.026,3143,1931,101.47,0.02,1.326,0.754,0.976
