"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"121","Particles",0.0006609,0.609,0.04,3176,1772,141.423,0.022,1.859,0.538,0.95
"122","Particles",0.0004016,0.841,0.028,2371,837,31.097,0.019,1.45,0.69,0.965
"123","Fragments",0.0002987,0.394,0.025,1205,3745,150.362,0.018,1.416,0.706,0.856
"21","Fragments",1.266e-06,0.367,0.003,1251,3740,144.462,9e-04,5.335,0.187,0.581
"31","Particles",1.828e-06,0.753,0.002,1204,3750,59.036,0.002,1.511,0.662,0.765
"4","Particles",1.125e-06,1,0.002,1237,3782,45,0.001,1.229,0.814,0.941
"124","Particles",0.003,0.893,0.069,2396,2340,115.168,0.059,1.132,0.883,0.987
"125","Particles",0.0001853,0.909,0.018,3426,1660,56.31,0.014,1.249,0.8,0.967
"22","Particles",0.0006469,0.757,0.038,2631,3026,66.435,0.022,1.823,0.549,0.94
"126","Fragments",0.001,0.431,0.05,3374,2978,147.031,0.038,1.26,0.793,0.809
"23","Particles",3.234e-06,0.878,0.003,3474,3031,74.055,0.002,1.428,0.7,0.836
"32","Particles",4.219e-07,1,0.001,3488,3045,45,0.00075,1.464,0.683,0.857
"127","Fragments",0.0002208,0.588,0.026,2080,2093,9.189,0.012,2.283,0.438,0.914
"24","Particles",0.0003196,0.843,0.024,2132,2037,34.919,0.017,1.411,0.709,0.966
"33","Particles",0.000282,0.639,0.03,2202,2103,68.6,0.012,2.506,0.399,0.948
"128","Particles",0.003,0.672,0.094,2636,1819,171.773,0.05,1.958,0.511,0.951
"129","Particles",2.967e-05,0.931,0.007,1988,1540,51.843,0.006,1.042,0.96,0.927
"25","Particles",0.0001942,0.917,0.018,4495,1964,120.343,0.015,1.231,0.813,0.97
"34","Particles",0.000768,0.864,0.038,3548,2535,59.621,0.027,1.431,0.699,0.981
"41","Particles",0.0004248,0.859,0.029,1864,2661,147.758,0.019,1.502,0.666,0.977
"130","Particles",0.0009636,0.802,0.04,2179,2478,25.837,0.032,1.216,0.822,0.974
"131","Fragments",4.345e-05,0.562,0.01,2626,3144,152.447,0.007,1.446,0.691,0.863
"132","Particles",0.003,0.812,0.08,3344,1330,94.047,0.046,1.693,0.591,0.988
"133","Particles",0.0008425,0.903,0.035,3254,2125,97.958,0.031,1.13,0.885,0.982
"26","Particles",0.002,0.793,0.054,3316,3350,41.371,0.041,1.325,0.754,0.968
"134","Particles",0.0003278,0.923,0.022,1497,1689,54.689,0.019,1.119,0.893,0.976
"135","Particles",0.009,0.82,0.125,4137,1328,21.197,0.086,1.455,0.687,0.983
"27","Particles",0.002,0.883,0.056,3965,3078,82.252,0.045,1.225,0.816,0.984
"136","Particles",0.0001994,0.708,0.024,4147,1840,39.226,0.011,2.272,0.44,0.917
"137","Particles",0.002,0.843,0.067,3504,1819,158.733,0.047,1.426,0.701,0.986
"28","Particles",0.0003374,0.906,0.023,1196,2681,176.186,0.019,1.139,0.878,0.973
"138","Particles",0.0001202,0.81,0.017,3116,2559,104.349,0.009,1.844,0.542,0.956
"139","Particles",0.002,0.807,0.065,2784,1688,112.543,0.039,1.681,0.595,0.984
"140","Particles",0.0002346,0.659,0.027,2033,867,49.574,0.012,2.43,0.412,0.897
"141","Particles",0.004,0.832,0.084,2189,1728,28.733,0.06,1.424,0.702,0.976
"142","Fragments",0.001,0.567,0.048,2001,2566,4.95,0.041,1.145,0.873,0.955
"29","Particles",0.002,0.82,0.061,101,520,8.773,0.04,1.52,0.658,0.982
"35","Particles",7.031e-07,1,0.001,2117,2528,146.31,0.00075,1.553,0.644,0.909
"42","Particles",0.004,0.798,0.091,1865,2747,132.669,0.062,1.478,0.677,0.97
"143","Particles",6.342e-05,0.956,0.01,3028,2357,17.745,0.008,1.13,0.885,0.962
"144","Particles",3.628e-05,0.946,0.007,3229,2891,111.251,0.007,1.013,0.987,0.949
"145","Particles",3.853e-05,0.932,0.008,4777,1293,112.834,0.007,1.123,0.891,0.937
"210","Particles",0.0006909,0.887,0.034,2879,1461,5.024,0.026,1.305,0.766,0.98
"146","Particles",0.003,0.757,0.084,2744,3347,22.087,0.048,1.849,0.541,0.968
"147","Particles",0.0008903,0.859,0.042,3743,2393,49.733,0.027,1.508,0.663,0.981
"148","Particles",0.0002227,0.88,0.02,3486,2158,13.782,0.014,1.448,0.691,0.971
"149","Particles",9.731e-05,0.926,0.013,2969,1714,124.16,0.01,1.219,0.82,0.962
"150","Particles",0.002,0.754,0.063,4415,1907,61.011,0.04,1.68,0.595,0.961
"151","Particles",0.0001969,0.922,0.017,3393,1939,74.407,0.015,1.081,0.925,0.97
"152","Particles",7.27e-05,0.956,0.011,2173,3402,34.824,0.009,1.109,0.902,0.965
"153","Particles",0.000117,0.921,0.014,3657,1603,156.194,0.011,1.244,0.804,0.965
"211","Particles",7.931e-05,0.926,0.011,2956,3117,54.689,0.01,1.153,0.868,0.955
"36","Particles",0.0001114,0.88,0.014,2839,3096,98.973,0.01,1.455,0.687,0.961
"154","Particles",0.0004393,0.9,0.026,2363,2758,96.71,0.022,1.141,0.876,0.975
"155","Fragments",0.0002576,0.584,0.022,2565,1632,141.189,0.016,1.365,0.733,0.918
"156","Particles",7.608e-05,0.905,0.011,311,3297,103.57,0.009,1.237,0.808,0.948
"157","Fragments",0.0002403,0.547,0.022,2256,2642,52.549,0.015,1.464,0.683,0.902
"212","Particles",7.031e-07,0.873,0.002,2265,2598,45,0.0007955,2.308,0.433,0.769
"37","Particles",1.125e-06,1,0.002,2251,2624,116.565,0.00075,2,0.5,1
"158","Particles",0.0007691,0.794,0.042,3380,1542,170.789,0.025,1.71,0.585,0.977
"159","Particles",9.83e-05,0.879,0.014,2960,1151,112.38,0.009,1.507,0.664,0.958
"160","Particles",0.0005539,0.831,0.032,2121,2646,114.444,0.023,1.391,0.719,0.968
"161","Particles",0.0001761,0.921,0.016,2895,1309,56.689,0.015,1.029,0.972,0.966
"162","Particles",7.594e-06,0.671,0.005,2823,1922,102.995,0.003,1.946,0.514,0.8
"163","Particles",0.005,0.809,0.093,2831,2544,97.182,0.074,1.214,0.824,0.977
"164","Particles",0.0002983,0.917,0.021,2192,1152,76.464,0.019,1.094,0.914,0.973
"213","Particles",3.783e-05,0.941,0.007,2771,2922,40.914,0.007,1.014,0.986,0.942
"165","Particles",0.0001437,0.875,0.017,3176,1736,100.305,0.011,1.559,0.641,0.969
"166","Particles",0.0001267,0.847,0.016,2078,1510,50.711,0.011,1.544,0.648,0.953
"214","Particles",0.0003033,0.651,0.025,2678,1747,34.418,0.017,1.525,0.656,0.934
"167","Particles",8.128e-05,0.936,0.011,3196,1074,125.311,0.01,1.103,0.906,0.958
"168","Particles",0.0003552,0.905,0.023,2838,676,130.292,0.02,1.096,0.912,0.973
"169","Particles",0.0005662,0.73,0.036,2881,2406,174.644,0.021,1.711,0.584,0.969
"170","Particles",0.001,0.82,0.053,3401,1182,148.208,0.033,1.542,0.648,0.98
"171","Particles",0.0003136,0.886,0.023,2451,2955,58.392,0.018,1.269,0.788,0.973
"172","Particles",0.000315,0.893,0.023,1720,2768,110.225,0.018,1.25,0.8,0.971
"173","Particles",0.0003909,0.909,0.024,2478,1105,77.276,0.022,1.084,0.922,0.974
"174","Fragments",0.002,0.578,0.074,2565,1258,55.67,0.032,2.677,0.374,0.865
"215","Particles",0.001,0.71,0.051,2646,1224,82.875,0.027,1.906,0.525,0.965
"38","Particles",0.0007027,0.817,0.038,2546,1235,5.711,0.026,1.327,0.753,0.961
"175","Fragments",0.001,0.526,0.051,2531,474,94.205,0.039,1.283,0.779,0.828
"216","Particles",0.0002583,0.788,0.022,2567,516,160.346,0.017,1.345,0.744,0.946
"39","Particles",0.000638,0.871,0.033,3753,3490,35.69,0.025,1.318,0.759,0.975
"176","Particles",7.144e-05,0.868,0.012,2519,270,50.194,0.008,1.496,0.668,0.943
"217","Particles",0.0008599,0.761,0.047,1989,2549,138.556,0.024,2.02,0.495,0.975
"177","Particles",4.134e-05,0.874,0.009,2601,2344,9.866,0.006,1.336,0.748,0.926
"178","Particles",0.0002302,0.914,0.018,3920,636,124.019,0.017,1.057,0.946,0.967
"179","Particles",0.0006508,0.907,0.03,3537,813,80.77,0.027,1.098,0.911,0.98
"180","Particles",0.0004275,0.904,0.025,3492,591,143.653,0.022,1.071,0.934,0.978
"181","Fragments",0.0005334,0.595,0.045,1501,3101,172.816,0.016,2.949,0.339,0.967
"182","Particles",0.001,0.737,0.05,2484,3503,51.072,0.03,1.76,0.568,0.962
"183","Particles",0.0005981,0.891,0.031,2910,1268,67.81,0.025,1.241,0.806,0.978
"184","Particles",0.0007993,0.899,0.034,1997,3721,97.595,0.03,1.121,0.892,0.98
"185","Particles",1.406e-05,0.949,0.005,2592,1310,111.038,0.003,1.401,0.714,0.952
"218","Particles",9.844e-05,0.921,0.012,2619,1397,75.964,0.011,1.16,0.862,0.956
"186","Particles",0.002,0.665,0.056,2699,1357,165.685,0.044,1.256,0.796,0.968
"187","Particles",0.002,0.678,0.07,2095,1688,85.389,0.032,2.148,0.466,0.971
"188","Particles",0.0001725,0.899,0.017,2982,1311,143.13,0.014,1.239,0.807,0.962
"219","Particles",0.0003641,0.809,0.029,3628,2333,24.88,0.017,1.701,0.588,0.972
"189","Fragments",0.002,0.406,0.057,1896,1987,59.554,0.049,1.177,0.85,0.864
"220","Particles",0.0005725,0.671,0.031,1924,1924,54.224,0.024,1.186,0.843,0.934
"310","Particles",0.000632,0.76,0.038,1884,1900,119.11,0.025,1.51,0.662,0.961
"43","Particles",1.969e-06,0.675,0.002,1918,1913,120.964,0.002,1.343,0.744,0.7
"5","Particles",0.000489,0.804,0.029,1934,1987,32.645,0.023,1.085,0.921,0.973
"190","Particles",0.0004257,0.808,0.031,2400,2732,79.634,0.017,1.801,0.555,0.975
"191","Particles",0.002,0.676,0.065,1746,484,113.629,0.048,1.419,0.705,0.913
"192","Fibers",4.402e-05,0.147,0.03,3618,0,179.284,0.002,18.179,0.055,0.898
"221","Particles",0.0003945,0.892,0.026,2883,702,67.574,0.02,1.279,0.782,0.978
"193","Particles",0.0005285,0.882,0.029,3196,2457,14.036,0.023,1.245,0.803,0.977
"194","Particles",9.605e-05,0.92,0.012,2267,2347,60.945,0.011,1.018,0.982,0.953
"195","Particles",0.000204,0.9,0.018,4028,444,56.976,0.015,1.185,0.844,0.966
"196","Fibers",0.066,0.273,0.415,2738,3989,40.422,0.257,1.568,0.638,0.838
"222","Particles",0.0008426,0.816,0.04,4418,1804,22.989,0.026,1.578,0.634,0.976
"311","Particles",0.0004094,0.705,0.027,3232,3109,128.904,0.02,1.352,0.74,0.929
"44","Particles",4.219e-07,0.809,0.001,3276,3120,108.435,0.000375,3,0.333,1
"51","Particles",1.266e-06,0.638,0.002,3279,3123,149.036,0.001,1.999,0.5,0.692
"6","Particles",4.219e-07,0.809,0.001,3233,3195,108.435,0.000375,3,0.333,1
"7","Particles",2.672e-06,0.681,0.003,3251,3222,156.801,0.002,1.797,0.556,0.745
"8","Particles",4.219e-07,1,0.001,3579,3418,45,0.00075,1.464,0.683,0.857
"9","Particles",8.438e-07,0.809,0.002,3579,3447,63.435,0.00075,2.237,0.447,0.857
"10","Particles",2.391e-06,0.649,0.003,2999,3477,105.945,0.002,2.035,0.491,0.739
"1110","Particles",4.219e-07,0.809,0.001,2845,3483,108.435,0.000375,3,0.333,1
"1210","Particles",7.031e-07,0.873,0.002,3549,3506,45,0.0007955,2.308,0.433,0.769
"1310","Particles",1.688e-06,0.851,0.002,3534,3513,68.199,0.002,1.401,0.714,0.774
"1410","Particles",5.625e-07,1,0.001,3524,3515,135,0.00075,1,1,1
"1510","Particles",4.219e-07,1,0.001,3430,3622,135,0.00075,1.464,0.683,0.857
"1610","Particles",7.031e-07,0.873,0.001,3378,3875,108.435,0.001,1,1,0.714
"197","Particles",0.0002995,0.835,0.025,2031,1332,57.995,0.016,1.591,0.629,0.969
"198","Particles",0.0007336,0.872,0.036,2449,2830,20.487,0.027,1.376,0.727,0.977
"199","Particles",0.000785,0.733,0.04,2652,2947,174.661,0.026,1.513,0.661,0.961
"1100","Particles",0.0005692,0.887,0.031,4139,1239,111.286,0.024,1.292,0.774,0.978
"1101","Particles",0.002,0.879,0.059,2215,2021,173.46,0.047,1.247,0.802,0.986
"1102","Particles",0.0001531,0.89,0.017,1557,990,102.804,0.011,1.456,0.687,0.97
