"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"27","Particles",3.417e-05,0.86,0.007,1179,2926,101.889,0.007,1.053,0.95,0.919
"125","Particles",2.545e-05,0.952,0.006,2747,2836,115.017,0.006,1.016,0.984,0.943
"126","Particles",0.0006209,0.843,0.033,2934,1863,82.794,0.025,1.362,0.734,0.973
"127","Particles",0.0005117,0.762,0.029,3053,2342,42.374,0.023,1.1,0.909,0.971
"28","Particles",0.0007696,0.763,0.037,3111,2357,27.597,0.028,1.248,0.802,0.971
"128","Fragments",7.158e-05,0.573,0.013,3001,2468,168.366,0.008,1.846,0.542,0.871
"29","Particles",0.0008433,0.819,0.038,1933,1516,154.195,0.03,1.235,0.81,0.972
"33","Particles",2.756e-05,0.846,0.007,1746,3411,167.471,0.006,1.208,0.828,0.905
"129","Particles",0.003,0.627,0.093,3434,1946,169.551,0.036,2.68,0.373,0.968
"130","Fragments",0.002,0.548,0.079,2875,1780,119.61,0.033,2.687,0.372,0.914
"210","Fragments",3.797e-06,0.487,0.004,3070,1959,71.565,0.002,1.563,0.64,0.684
"34","Particles",5.625e-07,1,0.001,3067,1967,161.565,0.00075,1.468,0.681,0.8
"131","Particles",0.0004279,0.909,0.026,2617,2007,30.256,0.021,1.229,0.813,0.978
"132","Particles",0.0005598,0.84,0.032,2133,3271,31.079,0.023,1.384,0.722,0.972
"133","Particles",0.0001323,0.916,0.014,2464,3077,126.573,0.012,1.173,0.852,0.962
"134","Particles",0.0007878,0.723,0.043,2316,2245,114.986,0.025,1.597,0.626,0.975
"211","Particles",0.001,0.819,0.047,2367,2348,35.484,0.04,1.145,0.873,0.98
"135","Particles",0.0007993,0.904,0.035,1662,2247,101.189,0.03,1.155,0.866,0.982
"136","Particles",0.0009072,0.811,0.044,2056,2893,124.634,0.03,1.514,0.66,0.969
"137","Particles",0.0005977,0.872,0.034,1913,2055,161.768,0.024,1.411,0.709,0.979
"138","Particles",0.0004523,0.795,0.029,3670,1337,168.835,0.022,1.239,0.807,0.941
"139","Fragments",0.016,0.425,0.211,2615,2943,54.167,0.126,1.725,0.58,0.841
"212","Particles",4.458e-05,0.926,0.009,2946,2403,142.125,0.007,1.17,0.855,0.942
"35","Particles",0.0008117,0.761,0.039,2890,2562,22.834,0.031,1.098,0.91,0.953
"41","Particles",0.001,0.621,0.069,3238,2675,11.004,0.031,2.389,0.419,0.95
"51","Particles",8.438e-07,1,0.001,2574,2813,123.69,0.00075,1.5,0.667,1
"61","Particles",5.625e-07,0.857,0.001,2869,2883,108.435,0.00075,1.468,0.681,0.8
"7","Particles",8.438e-07,1,0.001,2849,2901,33.69,0.001,1.291,0.775,0.8
"8","Particles",2.25e-06,0.795,0.003,2842,2905,26.565,0.002,1.573,0.636,0.842
"9","Particles",1.406e-06,0.887,0.002,2654,2964,21.801,0.001,1.69,0.592,0.833
"10","Particles",1.406e-06,0.887,0.002,2676,2965,168.69,0.001,1.577,0.634,0.8
"1110","Particles",4.219e-07,1,0.001,2673,2967,45,0.00075,1.464,0.683,0.857
"140","Fragments",0.000862,0.558,0.059,2042,3078,14.744,0.02,3.203,0.312,0.96
"213","Particles",0.0001221,0.635,0.013,1571,1352,51.843,0.013,1.045,0.957,0.917
"36","Particles",0.0005781,0.792,0.032,1603,3836,66.714,0.023,1.393,0.718,0.967
"42","Particles",0.0001399,0.712,0.015,1622,3935,97.306,0.012,1.156,0.865,0.942
"141","Particles",0.002,0.814,0.057,1956,3223,30.639,0.044,1.235,0.81,0.98
"142","Particles",0.0004507,0.906,0.026,1853,1276,129.053,0.023,1.089,0.918,0.975
"214","Particles",0.0008814,0.847,0.041,2441,2982,102.529,0.028,1.497,0.668,0.98
"143","Particles",0.0002204,0.863,0.021,3217,3794,100.305,0.013,1.593,0.628,0.974
"144","Particles",0.001,0.871,0.05,1798,1679,28.887,0.037,1.355,0.738,0.984
"215","Particles",0.007,0.817,0.105,3452,2619,140.926,0.087,1.187,0.843,0.988
"145","Particles",7.72e-05,0.775,0.012,3060,1190,172.875,0.009,1.451,0.689,0.929
"146","Particles",0.0007529,0.87,0.034,2763,2098,118.811,0.029,1.175,0.851,0.976
"147","Particles",0.0005451,0.906,0.028,3584,2041,7.028,0.026,1.06,0.944,0.978
"216","Particles",0.0005297,0.852,0.031,1862,2798,50.906,0.023,1.381,0.724,0.972
"37","Particles",0.0005224,0.893,0.028,1854,2925,20.113,0.023,1.207,0.828,0.973
"43","Particles",0.0003015,0.814,0.024,1872,3099,40.601,0.016,1.494,0.669,0.959
"52","Particles",3.938e-05,0.927,0.008,1895,3555,112.834,0.007,1.093,0.915,0.936
"148","Particles",0.002,0.669,0.067,3249,1621,165.338,0.049,1.338,0.748,0.961
"149","Particles",0.001,0.835,0.046,2735,1584,139.955,0.038,1.196,0.836,0.977
"217","Particles",0.0002372,0.677,0.026,2309,3850,14.036,0.011,2.437,0.41,0.956
"150","Fibers",7.734e-06,0.26,0.006,3109,2408,39.806,0.004,2.077,0.482,0.573
"218","Fragments",0.069,0.355,0.411,2243,2386,24.647,0.221,1.93,0.518,0.929
"38","Fragments",1.969e-06,0.587,0.003,3122,2365,116.565,0.002,1.623,0.616,0.757
"44","Fragments",2.25e-06,0.508,0.003,3035,2437,12.529,0.001,3.795,0.264,0.78
"53","Particles",8.438e-07,0.916,0.002,3013,1867,165.964,0.00075,1.809,0.553,0.857
"62","Particles",5.625e-07,1,0.001,3059,1871,135,0.00075,1,1,1
"71","Particles",1.125e-06,0.914,0.002,3173,1887,36.87,0.001,1.989,0.503,0.8
"81","Particles",1.266e-06,0.726,0.002,3166,1888,21.801,0.001,2.239,0.447,0.75
"91","Particles",1.547e-06,0.715,0.002,3098,1887,161.565,0.001,2.31,0.433,0.759
"101","Particles",5.625e-07,0.857,0.001,3116,1897,56.31,0.00075,2,0.5,0.8
"1111","Particles",2.109e-06,0.976,0.002,3238,1939,135,0.002,1.251,0.8,0.857
"1210","Particles",7.031e-07,1,0.001,3240,1951,56.31,0.00075,1.553,0.644,0.909
"1310","Particles",1.125e-06,1,0.002,2850,1954,26.565,0.001,1.605,0.623,0.8
"1410","Particles",3.234e-06,0.712,0.003,2842,1955,150.255,0.002,1.967,0.508,0.78
"151","Particles",4.219e-07,1,0.001,3250,1986,135,0.00075,1.464,0.683,0.857
"161","Particles",4.219e-07,1,0.001,2703,2008,45,0.00075,1.464,0.683,0.857
"171","Particles",4.219e-07,1,0.001,2693,2007,135,0.00075,1.464,0.683,0.857
"181","Particles",1.828e-06,0.846,0.002,2626,2025,149.036,0.002,1.567,0.638,0.788
"191","Particles",4.781e-06,0.972,0.003,3291,2132,104.036,0.002,1.33,0.752,0.861
"20","Particles",1.547e-06,0.78,0.002,3262,2198,120.964,0.001,2.1,0.476,0.759
"219","Particles",4.781e-06,0.733,0.004,3179,2262,29.055,0.002,2.19,0.457,0.829
"221","Particles",3.656e-06,0.666,0.003,3147,2266,69.444,0.002,2.011,0.497,0.8
"231","Particles",4.219e-07,0.967,0.001,3156,2263,161.565,0.000375,3,0.333,1
"241","Particles",2.672e-06,1,0.002,3138,2266,120.964,0.002,1.161,0.861,0.884
"251","Particles",8.438e-07,1,0.001,3125,2299,33.69,0.001,1.291,0.775,0.8
"261","Particles",7.031e-07,0.764,0.002,3128,2302,165.964,0.00075,2.188,0.457,0.769
"271","Particles",3.797e-06,0.707,0.004,3137,2328,71.565,0.002,2.278,0.439,0.857
"281","Particles",6.188e-06,0.686,0.004,3123,2351,59.036,0.002,2.013,0.497,0.807
"291","Particles",3.094e-06,0.629,0.004,3109,2406,143.13,0.002,3.137,0.319,0.733
"30","Particles",2.391e-06,0.845,0.003,3090,2425,26.565,0.002,1.848,0.541,0.872
"311","Particles",1.125e-06,0.914,0.002,3044,2431,126.87,0.001,1.989,0.503,0.8
"321","Particles",7.031e-07,1,0.001,3013,2445,56.31,0.00075,1.553,0.644,0.909
"331","Particles",2.109e-06,0.674,0.003,2942,2462,33.69,0.001,2.221,0.45,0.732
"341","Particles",5.625e-07,0.857,0.001,2914,2497,56.31,0.00075,2,0.5,0.8
"152","Fragments",0.004,0.322,0.114,2693,1419,115.211,0.054,2.391,0.418,0.808
"220","Fragments",1.125e-06,0.398,0.003,2703,1494,156.801,0.0008186,4.73,0.211,0.615
"39","Particles",9.844e-07,0.8,0.002,2755,1457,143.13,0.0009487,2.408,0.415,0.737
"45","Particles",8.438e-07,0.809,0.002,2762,1459,26.565,0.00075,2.237,0.447,0.857
"54","Particles",0.001,0.628,0.053,2756,1569,118.025,0.039,1.22,0.82,0.967
"63","Particles",4.219e-07,1,0.001,2862,1597,135,0.00075,1.464,0.683,0.857
"153","Particles",0.0001903,0.914,0.017,1618,2579,20.854,0.015,1.108,0.902,0.966
"222","Particles",0.0002835,0.907,0.021,1604,2738,35.655,0.018,1.192,0.839,0.975
"310","Particles",2.658e-05,0.861,0.007,1633,2914,53.746,0.006,1.189,0.841,0.883
"46","Particles",0.0005058,0.893,0.029,3021,2920,101.31,0.023,1.229,0.814,0.977
"154","Particles",0.000523,0.905,0.029,2003,1692,81.142,0.024,1.222,0.819,0.979
"223","Particles",0.0002884,0.808,0.022,1791,2319,17.176,0.017,1.249,0.801,0.96
"155","Fragments",0.0002651,0.529,0.027,2767,726,154.885,0.013,2.182,0.458,0.887
"224","Particles",0.0001796,0.719,0.019,2791,726,139.028,0.013,1.388,0.721,0.911
"156","Particles",0.008,0.617,0.114,2443,1955,113.273,0.099,1.085,0.922,0.956
"225","Particles",4.219e-07,0.967,0.001,2512,1969,161.565,0.000375,3,0.333,1
"312","Particles",5.625e-07,1,0.001,2380,2029,33.69,0.00075,2.031,0.492,0.8
"157","Particles",0.0008376,0.909,0.035,2928,1672,68.429,0.032,1.073,0.932,0.981
"158","Fragments",0.003,0.326,0.126,1931,2135,71.781,0.036,3.698,0.27,0.827
"226","Fragments",2.531e-06,0.514,0.004,2021,1851,147.995,0.001,3.594,0.278,0.706
"313","Particles",6.609e-06,0.904,0.003,2026,1830,139.399,0.003,1.088,0.919,0.87
"47","Particles",1.125e-06,1,0.002,2023,1849,45,0.001,1.229,0.814,0.941
"55","Particles",3.516e-06,0.896,0.003,2033,1852,116.565,0.002,1.004,0.996,0.877
"64","Particles",1.125e-06,1,0.002,2019,1855,135,0.001,1.229,0.814,0.941
"72","Particles",0.001,0.753,0.047,1939,2013,92.309,0.034,1.374,0.728,0.954
"159","Particles",0.0005122,0.908,0.028,1555,1568,165.217,0.024,1.16,0.862,0.979
"160","Particles",0.0002076,0.912,0.018,3184,3070,112.249,0.015,1.152,0.868,0.967
"227","Particles",0.0002115,0.883,0.019,1846,3426,107.7,0.015,1.226,0.815,0.964
"314","Particles",0.0004237,0.899,0.026,1855,3651,67.574,0.022,1.16,0.862,0.974
"162","Particles",0.004,0.799,0.08,3044,2443,36.008,0.065,1.243,0.805,0.98
"163","Particles",0.0002983,0.814,0.026,4098,985,110.556,0.015,1.706,0.586,0.969
"228","Particles",0.0001661,0.896,0.017,3106,1970,18.034,0.013,1.321,0.757,0.966
"315","Particles",0.000172,0.794,0.018,2155,2222,47.564,0.013,1.348,0.742,0.944
"164","Fragments",0.0009607,0.485,0.043,1839,3838,23.459,0.031,1.383,0.723,0.943
"229","Particles",0.0004942,0.693,0.03,2012,1864,72.688,0.022,1.415,0.707,0.958
"165","Particles",0.0005698,0.859,0.033,2201,2008,105.313,0.023,1.43,0.699,0.973
"230","Particles",7.538e-05,0.927,0.011,1219,3012,40.815,0.009,1.144,0.874,0.956
"166","Particles",0.001,0.907,0.038,1905,1871,102.953,0.034,1.093,0.915,0.982
