"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"101","Particles",1.547e-06,0.637,0.002,2236,2002,38.66,0.001,1.928,0.519,0.667
"113","Particles",5.625e-06,0.822,0.004,2230,2003,135,0.003,1.195,0.837,0.899
"121","Particles",7.031e-07,1,0.001,2322,2009,56.31,0.00075,1.553,0.644,0.909
"131","Particles",2.531e-06,0.706,0.003,2222,2032,105.945,0.001,2.268,0.441,0.9
"141","Particles",5.625e-07,1,0.001,2219,2039,161.565,0.00075,1.468,0.681,0.8
"151","Particles",4.219e-07,1,0.001,2221,2045,45,0.00075,1.464,0.683,0.857
"161","Particles",1.688e-06,0.967,0.002,2197,2046,135,0.001,1.481,0.675,0.857
"171","Particles",5.625e-07,0.857,0.001,2293,2082,56.31,0.00075,2.031,0.492,0.8
"181","Particles",1.547e-06,0.887,0.002,2276,2111,111.801,0.001,1.592,0.628,0.846
"191","Particles",9.844e-07,1,0.001,2247,2134,123.69,0.001,1.069,0.936,0.875
"20","Particles",0.0002543,0.914,0.02,3579,2673,142.028,0.017,1.149,0.87,0.97
"211","Particles",4.219e-07,0.754,0.001,2020,3393,33.69,0.0006708,2.702,0.37,0.667
"22","Particles",1.125e-06,0.645,0.002,2001,3405,59.036,0.001,2.75,0.364,0.762
"23","Particles",5.063e-06,0.726,0.004,2097,3438,36.87,0.002,1.704,0.587,0.791
"24","Particles",6.469e-06,0.717,0.004,2085,3441,19.983,0.002,2.279,0.439,0.829
"25","Particles",5.625e-07,0.857,0.001,2058,3496,56.31,0.00075,2.031,0.492,0.8
"26","Particles",1.828e-06,0.779,0.003,1998,3532,63.435,0.001,2.583,0.387,0.839
"27","Particles",3.094e-06,0.84,0.003,2038,3542,39.806,0.002,1.744,0.573,0.8
"28","Particles",4.219e-07,0.643,0.001,2025,3568,56.31,0.0006708,2.702,0.37,0.667
"29","Particles",7.031e-07,0.873,0.001,2006,3569,108.435,0.001,1,1,0.714
"114","Particles",9.394e-05,0.734,0.014,2723,1453,30.7,0.009,1.585,0.631,0.928
"212","Particles",9.717e-05,0.931,0.012,2665,2744,102.724,0.011,1.079,0.927,0.957
"115","Particles",1.125e-05,0.944,0.005,2071,2183,48.366,0.004,1.234,0.81,0.899
"116","Particles",9.689e-05,0.777,0.013,2799,2062,29.539,0.01,1.258,0.795,0.921
"117","Particles",0.000433,0.909,0.026,3709,1972,81.634,0.022,1.172,0.853,0.978
"118","Particles",0.0001662,0.888,0.017,3837,2310,110.854,0.013,1.285,0.778,0.959
"119","Particles",3.811e-05,0.93,0.008,2343,2144,126.87,0.007,1.063,0.94,0.938
"120","Particles",0.0001523,0.925,0.014,3356,2232,105.124,0.014,1.005,0.995,0.964
"122","Particles",0.0001564,0.89,0.016,2426,2475,148.134,0.013,1.261,0.793,0.963
"123","Particles",0.0002692,0.895,0.022,2666,2299,146.853,0.016,1.363,0.734,0.972
"124","Particles",0.0005479,0.731,0.034,2700,2093,56.136,0.021,1.669,0.599,0.964
"125","Fragments",0.005,0.489,0.135,2507,3331,171.193,0.057,2.583,0.387,0.905
"213","Particles",0.004,0.679,0.092,2625,3318,163.991,0.057,1.663,0.601,0.947
"33","Particles",0.001,0.604,0.047,2507,3341,15.695,0.031,1.508,0.663,0.934
"43","Particles",7.031e-07,1,0.001,2863,3370,56.31,0.00075,1.553,0.644,0.909
"53","Particles",4.219e-07,0.809,0.001,2863,3379,108.435,0.000375,3,0.333,1
"63","Particles",8.438e-07,0.916,0.002,2607,3382,153.435,0.00075,2.237,0.447,0.857
"126","Particles",0.0001993,0.919,0.017,3319,1416,10.081,0.015,1.119,0.894,0.967
"127","Particles",4.486e-05,0.956,0.008,2174,2338,37.405,0.007,1.028,0.973,0.951
"128","Particles",0.000267,0.834,0.024,2259,966,99.162,0.015,1.641,0.609,0.97
"214","Particles",0.002,0.822,0.058,3506,2798,154.938,0.042,1.445,0.692,0.965
"129","Particles",0.0002161,0.891,0.019,3295,1903,14.859,0.015,1.244,0.804,0.966
"130","Fragments",3.572e-05,0.437,0.012,2029,2980,96.911,0.004,3.34,0.299,0.79
"215","Particles",1.448e-05,0.741,0.006,2029,2980,116.565,0.004,1.547,0.646,0.866
"34","Particles",2.053e-05,0.719,0.007,2028,3012,64.799,0.004,1.778,0.562,0.866
"132","Particles",0.0001927,0.856,0.02,3566,987,23.629,0.013,1.536,0.651,0.965
"216","Particles",0.0006041,0.699,0.036,2817,2161,66.405,0.024,1.473,0.679,0.96
"133","Particles",0.0005612,0.885,0.03,2786,708,151.844,0.024,1.252,0.799,0.976
"134","Particles",0.0002409,0.914,0.019,3768,2910,123.996,0.016,1.177,0.85,0.972
"135","Fragments",0.00046,0.406,0.036,1867,3008,15.781,0.017,2.221,0.45,0.87
"217","Fragments",9.844e-07,0.564,0.002,1881,3020,21.801,0.00075,2.739,0.365,0.778
"35","Fragments",0.0006847,0.591,0.038,1953,3559,64.949,0.023,1.686,0.593,0.942
"44","Particles",0.0003883,0.89,0.024,2580,1910,143.842,0.021,1.135,0.881,0.97
"54","Particles",0.0003727,0.741,0.024,1965,3281,60.255,0.021,1.155,0.866,0.952
"136","Particles",0.0002146,0.882,0.019,2446,1517,140.477,0.014,1.369,0.731,0.967
"137","Particles",0.0001142,0.784,0.017,2344,2397,15.593,0.009,1.978,0.506,0.96
"138","Particles",0.0002699,0.907,0.02,2662,2987,126.027,0.017,1.17,0.854,0.971
"139","Fragments",0.0001062,0.471,0.021,3512,2750,148.861,0.008,3.424,0.292,0.781
"218","Particles",7.102e-05,0.71,0.014,3512,2750,140.599,0.008,1.81,0.552,0.887
"36","Particles",3.375e-05,0.78,0.009,3541,2765,143.616,0.005,1.718,0.582,0.896
"140","Particles",0.001,0.78,0.052,3078,1508,172.977,0.03,1.789,0.559,0.977
"219","Particles",0.0009311,0.856,0.04,1802,2814,41.589,0.031,1.302,0.768,0.977
"142","Particles",0.000118,0.728,0.017,2972,2750,31.185,0.009,1.846,0.542,0.933
"143","Particles",6.919e-05,0.882,0.011,3518,2256,126.87,0.008,1.423,0.703,0.943
"220","Particles",0.0003385,0.873,0.025,2969,2386,83.853,0.018,1.357,0.737,0.971
"144","Particles",0.0001848,0.91,0.017,3130,2437,63.435,0.015,1.141,0.876,0.965
"145","Particles",0.0002516,0.752,0.02,2893,2687,68.199,0.017,1.198,0.835,0.954
"146","Particles",0.0003338,0.787,0.028,1942,2836,145.452,0.017,1.625,0.616,0.961
"147","Particles",0.0002697,0.909,0.02,2730,2857,31.329,0.018,1.133,0.883,0.973
"148","Particles",0.000155,0.787,0.02,4060,2505,37.972,0.01,1.939,0.516,0.954
"149","Particles",0.0006839,0.86,0.035,3365,1513,125.538,0.025,1.43,0.699,0.978
"150","Particles",0.001,0.885,0.041,3709,1509,128.012,0.036,1.164,0.859,0.982
"152","Fragments",0.000417,0.504,0.033,1954,3501,81.597,0.016,2.002,0.5,0.922
"221","Particles",0.0003741,0.699,0.03,1957,3298,78.408,0.017,1.848,0.541,0.945
"37","Particles",0.0002265,0.709,0.02,1958,3413,106.091,0.016,1.069,0.935,0.922
"153","Particles",0.0001477,0.888,0.017,2804,2519,49.538,0.012,1.433,0.698,0.965
"154","Particles",0.001,0.822,0.053,2533,3190,15.219,0.035,1.519,0.658,0.979
"155","Particles",0.0006141,0.89,0.03,2930,1894,98.531,0.027,1.12,0.893,0.977
"156","Particles",0.0001536,0.866,0.016,3357,1894,169.461,0.012,1.326,0.754,0.963
"157","Particles",0.001,0.796,0.042,1580,2628,23.806,0.038,1.085,0.921,0.969
"158","Particles",0.001,0.797,0.048,2651,1673,105.333,0.032,1.467,0.682,0.969
"159","Particles",8.944e-05,0.931,0.011,2076,1729,36.87,0.011,1.026,0.974,0.959
"160","Particles",0.0007817,0.634,0.051,2379,2188,155.313,0.02,2.711,0.369,0.965
"162","Particles",0.000317,0.884,0.024,2422,2377,16.44,0.018,1.368,0.731,0.972
"163","Particles",0.0003251,0.895,0.022,3518,1960,38.211,0.019,1.152,0.868,0.972
"164","Fragments",0.003,0.524,0.089,2913,1799,63.11,0.053,1.664,0.601,0.964
"222","Particles",0.002,0.616,0.063,2886,1680,27.487,0.045,1.428,0.7,0.97
"38","Particles",7.031e-07,0.873,0.002,2887,1773,135,0.0007955,2.308,0.433,0.769
"45","Particles",1.266e-06,1,0.002,2899,1783,116.565,0.001,1.185,0.844,0.857
"55","Particles",8.438e-07,0.916,0.002,2917,1800,153.435,0.00075,2.082,0.48,0.857
"64","Particles",2.672e-06,0.944,0.003,2932,1804,146.31,0.002,1.795,0.557,0.905
"165","Particles",3.727e-05,0.927,0.007,3634,2133,40.914,0.007,1.062,0.942,0.936
"223","Particles",4.219e-06,0.83,0.003,2158,3267,116.565,0.002,1.696,0.589,0.87
"166","Particles",0.0001015,0.923,0.012,3371,841,53.842,0.011,1.052,0.95,0.958
"167","Particles",0.0001721,0.863,0.017,3130,1914,59.47,0.013,1.271,0.787,0.958
"168","Particles",0.003,0.83,0.067,3875,1626,102.875,0.056,1.208,0.828,0.973
"169","Particles",0.0002164,0.91,0.019,2531,1615,106.26,0.015,1.219,0.821,0.97
"224","Particles",4.908e-05,0.914,0.009,2641,2375,31.759,0.007,1.295,0.772,0.941
"170","Particles",0.0001572,0.807,0.019,3521,2229,9.09,0.011,1.828,0.547,0.962
"172","Particles",0.000326,0.918,0.021,2460,2424,57.144,0.02,1.075,0.93,0.974
"173","Particles",0.004,0.603,0.105,591,2314,170.942,0.047,2.334,0.429,0.952
"174","Particles",9.197e-05,0.76,0.012,2997,1722,143.842,0.011,1.046,0.956,0.928
"175","Particles",0.000168,0.825,0.019,2365,2899,57.875,0.011,1.683,0.594,0.957
"176","Particles",3.628e-05,0.946,0.007,2626,1935,55.491,0.007,1.014,0.986,0.943
"177","Particles",0.002,0.885,0.054,2615,1158,158.934,0.049,1.079,0.927,0.986
"178","Particles",0.0008783,0.737,0.041,2519,2927,156.038,0.027,1.51,0.662,0.959
"179","Particles",0.0004016,0.899,0.026,3594,1943,158.663,0.021,1.251,0.799,0.977
"180","Particles",0.001,0.74,0.056,3552,2132,176.135,0.032,1.623,0.616,0.963
"182","Particles",0.0001201,0.916,0.013,3153,2301,175.101,0.012,1.064,0.94,0.956
"183","Particles",0.0002059,0.915,0.017,3007,1553,142.883,0.016,1.096,0.912,0.968
"184","Particles",9.83e-05,0.915,0.012,3568,1967,75.964,0.011,1.151,0.869,0.955
"185","Particles",0.0003052,0.914,0.021,2770,2054,168.69,0.019,1.097,0.912,0.973
"186","Particles",0.002,0.853,0.053,3735,1854,147.779,0.038,1.351,0.74,0.981
"187","Particles",0.0001117,0.908,0.013,2098,1825,40.426,0.011,1.192,0.839,0.956
"188","Particles",0.0002836,0.88,0.022,1628,1678,160.017,0.017,1.312,0.762,0.971
"189","Particles",0.0009463,0.791,0.045,2031,2780,155.794,0.027,1.648,0.607,0.976
"190","Particles",0.0005171,0.916,0.027,3001,1968,165.379,0.025,1.029,0.972,0.98
"192","Particles",9.211e-05,0.914,0.012,2119,2101,162.121,0.01,1.192,0.839,0.956
"193","Particles",4.359e-05,0.929,0.008,1743,1036,123.69,0.007,1.085,0.922,0.941
