"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"4","Particles",0.000348,0.697,0.027,2621,2453,122.347,0.02,1.061,0.942,0.929
"5","Particles",0.0004919,0.739,0.034,2602,2585,52.624,0.021,1.569,0.637,0.957
"132","Particles",0.0001852,0.861,0.019,2331,1376,145.376,0.013,1.516,0.66,0.966
"133","Particles",8.62e-05,0.883,0.013,2719,956,35.538,0.009,1.483,0.674,0.955
"134","Particles",0.0004372,0.627,0.039,3020,2706,93.888,0.014,2.846,0.351,0.969
"135","Particles",0.0007058,0.756,0.042,2733,2095,125.242,0.021,2.037,0.491,0.974
"136","Particles",0.0003113,0.878,0.024,2459,2366,10.954,0.017,1.41,0.709,0.975
"137","Particles",0.0006373,0.873,0.034,2757,1990,50.44,0.026,1.271,0.787,0.981
"138","Particles",2.658e-05,0.962,0.006,3224,1625,32.735,0.006,1.036,0.965,0.936
"26","Particles",0.0004442,0.89,0.026,1882,2730,140.301,0.022,1.116,0.896,0.973
"139","Particles",5.091e-05,0.946,0.009,3554,2125,34.38,0.008,1.044,0.958,0.953
"140","Particles",0.000188,0.915,0.017,1963,2734,20.854,0.015,1.141,0.876,0.967
"141","Particles",8.859e-05,0.917,0.012,2707,1347,100.954,0.01,1.208,0.828,0.955
"142","Particles",3.333e-05,0.913,0.007,2387,1576,128.66,0.006,1.114,0.898,0.929
"143","Particles",2.812e-05,0.984,0.006,2081,1803,110.556,0.006,1.013,0.987,0.943
"27","Particles",5.639e-05,0.93,0.01,2037,3332,159.444,0.008,1.24,0.806,0.952
"144","Particles",0.0001302,0.867,0.015,2827,1293,36.87,0.012,1.317,0.759,0.951
"28","Particles",5.991e-05,0.884,0.01,1600,1323,74.932,0.008,1.279,0.782,0.942
"145","Particles",0.0007332,0.878,0.036,2483,2715,99.66,0.027,1.327,0.753,0.98
"146","Particles",0.0001973,0.874,0.019,2703,1993,129.523,0.013,1.464,0.683,0.966
"147","Particles",0.0002496,0.834,0.023,2017,2185,139.708,0.015,1.565,0.639,0.966
"148","Particles",0.002,0.786,0.061,2727,3029,100.62,0.053,1.058,0.945,0.974
"149","Particles",0.0008934,0.876,0.038,3018,2055,163.516,0.03,1.271,0.787,0.982
"150","Particles",0.0003712,0.8,0.029,2695,2799,121.849,0.017,1.778,0.562,0.968
"151","Particles",0.003,0.743,0.075,2900,1996,60.362,0.053,1.282,0.78,0.94
"152","Particles",0.012,0.768,0.148,3288,2669,165.367,0.112,1.29,0.775,0.972
"153","Particles",0.0003908,0.902,0.025,3727,2862,156.468,0.02,1.22,0.82,0.977
"154","Particles",8.466e-05,0.861,0.013,2155,1704,120.964,0.008,1.627,0.615,0.956
"155","Particles",0.015,0.739,0.162,2712,2003,143.475,0.129,1.248,0.801,0.976
"156","Particles",0.008,0.794,0.11,2974,1913,103.42,0.091,1.182,0.846,0.987
"29","Particles",8.438e-07,1,0.001,2887,1986,33.69,0.001,1.291,0.775,0.8
"157","Particles",0.0003521,0.832,0.028,2925,1903,101.004,0.016,1.693,0.591,0.974
"210","Particles",0.01,0.715,0.133,2607,2285,177.574,0.102,1.286,0.778,0.931
"158","Particles",8.606e-05,0.793,0.014,2390,1127,129.611,0.008,1.891,0.529,0.939
"159","Particles",0.0002292,0.913,0.019,2523,2567,25.017,0.016,1.15,0.869,0.97
"160","Particles",0.000277,0.81,0.024,2211,2549,81.87,0.015,1.629,0.614,0.963
"161","Particles",0.001,0.775,0.05,2843,2153,110.353,0.027,1.847,0.541,0.976
"162","Particles",0.0002205,0.829,0.022,1987,2263,142.734,0.013,1.682,0.595,0.958
"211","Particles",6.764e-05,0.872,0.011,1497,2739,58.392,0.008,1.505,0.665,0.952
"163","Particles",0.0007393,0.74,0.043,1455,2003,110.966,0.021,2.026,0.494,0.967
"164","Particles",0.0005552,0.869,0.032,2376,1417,32.574,0.023,1.432,0.698,0.978
"165","Particles",0.0001387,0.917,0.015,2551,1849,120.466,0.012,1.189,0.841,0.965
"166","Particles",0.0001252,0.921,0.013,2661,1640,158.499,0.012,1.054,0.949,0.961
"167","Particles",0.002,0.897,0.06,2752,1044,20.348,0.05,1.18,0.847,0.989
"212","Particles",0.0001637,0.906,0.016,2326,2998,74.055,0.013,1.235,0.81,0.968
"168","Particles",4.697e-05,0.941,0.008,3103,2126,125.838,0.007,1.044,0.958,0.946
"169","Particles",0.0005368,0.853,0.031,2087,1038,125.618,0.022,1.386,0.721,0.977
"213","Particles",0.0002867,0.9,0.02,2871,3786,97.386,0.019,1.08,0.926,0.969
"170","Particles",0.0001844,0.874,0.019,3454,2295,99.273,0.013,1.444,0.692,0.968
"171","Particles",0.000138,0.8,0.018,2417,2459,119.291,0.01,1.75,0.571,0.944
"214","Particles",8.381e-05,0.906,0.012,2341,2539,34.695,0.01,1.237,0.809,0.953
"31","Particles",0.018,0.684,0.181,2427,2525,113.058,0.136,1.308,0.765,0.976
"172","Particles",0.0002299,0.913,0.019,2174,1621,28.072,0.016,1.186,0.843,0.97
"173","Particles",0.001,0.853,0.043,2110,1861,168.294,0.031,1.318,0.759,0.974
"174","Particles",0.0001065,0.904,0.013,2413,1734,142.125,0.011,1.139,0.878,0.958
"175","Particles",0.0005847,0.754,0.038,2578,3417,173.224,0.021,1.918,0.521,0.96
"176","Particles",3.206e-05,0.964,0.007,234,1446,160.56,0.006,1.024,0.977,0.942
"215","Particles",0.0001991,0.885,0.018,2952,2137,122.381,0.015,1.25,0.8,0.963
