"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"117","Particles",3.53e-05,0.76,0.008,2981,2277,62.241,0.007,1.225,0.817,0.882
"118","Particles",0.002,0.869,0.059,3379,2022,50.38,0.048,1.206,0.829,0.986
"119","Particles",0.0004029,0.888,0.026,2872,1750,110.556,0.021,1.218,0.821,0.972
"120","Particles",0.0008457,0.843,0.041,3711,1208,120.332,0.028,1.486,0.673,0.979
"25","Particles",0.0001184,0.917,0.013,3120,2740,161.565,0.012,1.079,0.926,0.957
"121","Particles",0.0003517,0.91,0.023,4121,1228,60.945,0.02,1.156,0.865,0.976
"122","Particles",0.0002915,0.875,0.023,1466,3334,106.699,0.016,1.44,0.694,0.973
"123","Particles",0.0005476,0.897,0.029,3605,1270,171.142,0.024,1.195,0.836,0.978
"26","Particles",0.0002483,0.821,0.022,1994,1989,139.821,0.015,1.558,0.642,0.958
"124","Fibers",0.002,0.185,0.075,3938,2723,107.984,0.043,1.698,0.589,0.787
"27","Particles",4.641e-06,0.763,0.004,3978,2775,150.945,0.002,1.909,0.524,0.917
"33","Particles",2.25e-06,0.927,0.002,3905,2776,111.801,0.002,1.076,0.929,0.821
"42","Particles",8.438e-07,0.916,0.002,3950,2779,153.435,0.00075,2.082,0.48,0.857
"52","Particles",2.109e-06,0.898,0.002,3934,2795,128.66,0.002,1.607,0.622,0.882
"62","Particles",1.969e-06,0.811,0.002,3941,2799,128.66,0.001,1.922,0.52,0.8
"7","Particles",4.219e-07,1,0.001,3893,2823,45,0.00075,1.464,0.683,0.857
"125","Particles",4.233e-05,0.925,0.008,3052,1927,27.759,0.007,1.076,0.93,0.947
"126","Particles",4.191e-05,0.883,0.009,3944,2333,113.199,0.006,1.354,0.739,0.945
"127","Particles",0.007,0.782,0.123,1577,2137,129.449,0.076,1.521,0.658,0.972
"128","Fibers",0.002,0.169,0.078,2672,3191,134.022,0.036,2.441,0.41,0.761
"28","Fragments",1.828e-06,0.403,0.004,2682,3226,147.995,0.001,3.222,0.31,0.634
"34","Fragments",3.937e-06,0.429,0.004,2748,3242,149.036,0.002,3.039,0.329,0.644
"43","Fragments",3.094e-06,0.595,0.004,2768,3350,36.87,0.002,2.278,0.439,0.733
"53","Particles",1.266e-06,1,0.002,2691,3231,153.435,0.001,1.34,0.746,0.857
"63","Particles",3.094e-06,0.897,0.003,2715,3247,164.055,0.002,1.694,0.59,0.8
"71","Particles",1.266e-06,1,0.002,2716,3252,116.565,0.001,1.34,0.746,0.857
"8","Particles",1.238e-05,0.71,0.006,2720,3255,101.31,0.003,1.561,0.641,0.867
"9","Particles",5.625e-07,1,0.001,2714,3259,135,0.00075,1,1,1
"10","Particles",2.391e-06,0.941,0.003,2709,3263,153.435,0.001,1.977,0.506,0.971
"1110","Particles",5.625e-07,0.857,0.001,2813,3284,123.69,0.00075,2,0.5,0.8
"129","Particles",2.672e-06,0.916,0.003,2714,3291,63.435,0.002,1.406,0.711,0.792
"131","Particles",1.547e-06,1,0.002,2714,3301,126.87,0.001,1.372,0.729,0.957
"141","Particles",1.125e-06,0.645,0.002,2818,3329,59.036,0.001,2.823,0.354,0.727
"151","Particles",1.688e-06,0.967,0.002,2781,3342,149.036,0.001,1.679,0.596,0.923
"161","Particles",9.844e-07,0.943,0.002,2788,3344,26.565,0.00075,1.936,0.517,0.933
"130","Particles",0.0003828,0.86,0.027,2834,1292,158.344,0.019,1.5,0.667,0.973
"132","Particles",0.0001496,0.934,0.015,3155,2567,112.068,0.013,1.1,0.909,0.969
"133","Particles",0.0004494,0.756,0.029,959,2445,94.399,0.022,1.283,0.779,0.935
"29","Particles",0.001,0.709,0.048,990,2473,133.112,0.038,1.238,0.808,0.95
"134","Particles",0.0001772,0.883,0.017,2755,2093,68.429,0.013,1.299,0.77,0.963
"135","Fragments",0.0002872,0.478,0.035,2619,2657,85.741,0.01,3.85,0.26,0.872
"210","Particles",0.0001897,0.728,0.023,2612,2622,76.651,0.01,2.21,0.452,0.96
"35","Particles",9.563e-05,0.843,0.013,2612,2623,112.989,0.009,1.397,0.716,0.949
"136","Particles",0.0001083,0.93,0.013,3217,2217,103.627,0.011,1.125,0.889,0.96
"137","Particles",0.0002922,0.883,0.022,2747,1655,16.607,0.017,1.304,0.767,0.97
"138","Particles",0.005,0.778,0.103,3547,1269,164.947,0.061,1.697,0.589,0.975
"139","Particles",0.0006501,0.761,0.04,2054,1356,171.87,0.021,1.924,0.52,0.97
"140","Fragments",0.017,0.318,0.237,4016,2741,154.731,0.12,1.909,0.524,0.768
"211","Particles",0.001,0.797,0.046,4269,3020,30.324,0.033,1.311,0.763,0.967
"36","Particles",0.0004385,0.693,0.032,4556,3030,71.35,0.018,1.699,0.589,0.936
"44","Particles",4.148e-05,0.773,0.009,4512,2989,75.379,0.007,1.327,0.754,0.909
"54","Particles",1.125e-06,0.74,0.002,4542,3001,101.31,0.00075,2.232,0.448,0.889
"142","Particles",0.0006892,0.874,0.035,2592,2176,7.431,0.025,1.356,0.737,0.979
"212","Particles",0.0005677,0.9,0.03,2928,2825,177.173,0.025,1.183,0.845,0.978
"143","Particles",3.066e-05,0.921,0.007,2394,1536,128.157,0.006,1.009,0.992,0.928
"144","Particles",6.005e-05,0.91,0.01,2686,1792,68.962,0.007,1.395,0.717,0.957
"145","Particles",0.0004576,0.725,0.03,2690,1985,60.255,0.021,1.42,0.704,0.945
"146","Particles",0.004,0.613,0.103,3886,1591,122.183,0.059,1.776,0.563,0.927
"147","Particles",0.0006233,0.884,0.031,2327,1721,169.634,0.025,1.225,0.816,0.977
"148","Particles",3.08e-05,0.869,0.008,1693,1870,68.199,0.005,1.652,0.606,0.936
"213","Particles",0.001,0.883,0.044,2101,2005,14.273,0.04,1.095,0.913,0.982
"149","Particles",1.603e-05,0.96,0.005,3668,2253,65.225,0.004,1.254,0.798,0.934
"150","Particles",0.0002085,0.77,0.021,3767,2958,142.927,0.013,1.699,0.589,0.948
"214","Particles",0.0001249,0.813,0.016,3727,2986,106.314,0.01,1.603,0.624,0.955
"152","Particles",0.005,0.629,0.111,2056,1513,123.744,0.07,1.704,0.587,0.893
"215","Particles",5.203e-06,0.699,0.004,2166,1545,113.962,0.002,1.804,0.554,0.779
"153","Particles",0.002,0.775,0.058,2020,1877,122.161,0.035,1.698,0.589,0.975
"154","Fragments",0.002,0.588,0.086,1545,2453,16.771,0.038,2.675,0.374,0.883
"216","Particles",0.002,0.764,0.058,1634,2463,39.71,0.036,1.588,0.63,0.96
"37","Particles",0.0006593,0.752,0.034,1545,2443,166.578,0.028,1.118,0.895,0.965
"155","Fragments",0.000323,0.53,0.037,2388,1347,142.896,0.011,3.76,0.266,0.871
"217","Particles",0.000187,0.745,0.022,2390,1345,131.468,0.011,1.949,0.513,0.939
"38","Particles",0.0001322,0.783,0.017,2436,1372,124.38,0.01,1.6,0.625,0.933
"45","Particles",0.000488,0.86,0.03,3138,3011,104.381,0.021,1.438,0.695,0.977
"156","Particles",9.703e-06,0.939,0.004,3856,2170,63.435,0.003,1.23,0.813,0.902
"157","Particles",0.0003728,0.797,0.028,2184,1678,38.541,0.016,1.771,0.565,0.96
"158","Particles",6.103e-05,0.809,0.011,3635,1692,40.815,0.008,1.362,0.734,0.932
"159","Particles",3.895e-05,0.961,0.008,1827,2670,32.905,0.007,1.081,0.925,0.944
"160","Particles",6.441e-05,0.922,0.01,2481,2954,68.962,0.008,1.277,0.783,0.955
"162","Particles",5.752e-05,0.919,0.01,1779,2586,30.579,0.008,1.165,0.859,0.953
"163","Particles",0.0003409,0.784,0.028,3725,1393,75.217,0.016,1.832,0.546,0.967
"164","Particles",2.883e-05,0.964,0.007,2214,1411,23.629,0.006,1.021,0.98,0.943
"165","Particles",0.007,0.655,0.115,3283,1292,95.059,0.088,1.242,0.805,0.905
"166","Particles",0.0002053,0.913,0.017,3172,1753,167.196,0.016,1.035,0.967,0.968
"167","Particles",8.353e-05,0.949,0.011,2680,2014,130.815,0.01,1.029,0.972,0.962
"168","Particles",6.286e-05,0.913,0.01,2474,975,72.255,0.009,1.13,0.885,0.945
"169","Particles",3.473e-05,0.925,0.007,2861,1676,145.491,0.006,1.099,0.91,0.93
"218","Particles",0.0001007,0.9,0.012,2081,3309,125.134,0.011,1.132,0.884,0.948
"170","Particles",0.0005681,0.855,0.033,2010,2379,109.872,0.023,1.403,0.713,0.974
"171","Particles",0.003,0.767,0.084,2095,1900,73.35,0.043,1.952,0.512,0.987
"219","Particles",0.0001091,0.855,0.015,3247,3166,31.701,0.01,1.56,0.641,0.953
"39","Particles",0.0004113,0.843,0.029,3248,3479,78.835,0.018,1.606,0.623,0.976
"172","Particles",8.156e-06,1,0.004,2545,2308,150.945,0.003,1.213,0.824,0.921
"173","Particles",1.589e-05,0.994,0.005,3382,3402,126.027,0.004,1.118,0.895,0.954
"220","Particles",0.0001031,0.932,0.012,3167,3474,21.801,0.011,1.032,0.969,0.958
"310","Particles",0.000164,0.893,0.017,2511,4092,24.864,0.013,1.328,0.753,0.963
"46","Particles",0.0007034,0.757,0.04,2478,4165,163.25,0.022,1.892,0.529,0.96
"55","Particles",0.0002602,0.849,0.023,2310,4257,31.608,0.015,1.539,0.65,0.966
"64","Particles",8.255e-05,0.933,0.011,2221,4348,15.422,0.01,1.132,0.883,0.956
"72","Particles",0.0005387,0.722,0.039,2827,4459,34.308,0.02,1.977,0.506,0.971
"174","Particles",6.638e-05,0.901,0.011,3011,1888,159.677,0.008,1.323,0.756,0.944
"221","Particles",9.984e-05,0.901,0.013,2899,1895,168.69,0.009,1.39,0.72,0.963
"311","Particles",0.0004265,0.72,0.032,1737,1956,129.289,0.019,1.704,0.587,0.953
"47","Particles",0.001,0.902,0.04,1447,1973,101.416,0.035,1.126,0.888,0.982
"175","Particles",0.0004743,0.784,0.034,3703,2029,28.258,0.018,1.908,0.524,0.974
"222","Particles",0.0001049,0.906,0.013,3585,2151,13.241,0.011,1.24,0.806,0.958
"312","Particles",0.0001275,0.866,0.016,2350,2174,55.561,0.01,1.553,0.644,0.957
"48","Particles",0.0005268,0.907,0.028,2173,2155,144.372,0.025,1.123,0.89,0.978
"56","Particles",0.000196,0.792,0.022,1727,2233,37.266,0.011,1.92,0.521,0.959
"65","Particles",0.0001211,0.889,0.015,2264,2407,78.408,0.01,1.453,0.688,0.966
"73","Particles",0.0001647,0.929,0.016,2418,3192,122.152,0.014,1.069,0.935,0.97
"81","Particles",0.0003471,0.89,0.025,815,3312,146.793,0.019,1.338,0.747,0.975
"176","Particles",2.812e-05,0.94,0.006,2744,1733,35.538,0.006,1.052,0.951,0.939
"223","Particles",0.001,0.715,0.048,2678,1846,7.684,0.041,1.112,0.899,0.921
"313","Particles",0.0002149,0.911,0.018,2740,1971,70.821,0.016,1.145,0.873,0.968
"49","Particles",0.0001017,0.913,0.013,2729,2031,75.174,0.01,1.288,0.776,0.96
"57","Particles",4.078e-05,0.932,0.008,2928,2024,148.57,0.007,1.072,0.933,0.942
"66","Particles",4.725e-05,0.924,0.008,2861,2173,39.472,0.008,1.018,0.983,0.94
"74","Particles",0.0001032,0.912,0.013,2323,2758,157.891,0.011,1.208,0.828,0.956
"82","Particles",0.0005175,0.897,0.028,2204,3180,21.801,0.024,1.159,0.862,0.977
"177","Particles",0.0004333,0.885,0.027,1614,3210,65.556,0.021,1.306,0.766,0.976
"178","Particles",9.253e-05,0.941,0.012,2583,1905,30.651,0.011,1.078,0.928,0.96
"179","Particles",2.925e-05,0.947,0.007,3314,1839,109.44,0.006,1.086,0.921,0.931
"180","Particles",0.0001824,0.906,0.017,3147,685,142.352,0.015,1.126,0.888,0.962
"181","Particles",0.00024,0.86,0.02,2658,2327,149.036,0.016,1.202,0.832,0.964
"182","Particles",0.0002606,0.909,0.021,3061,1360,75.203,0.017,1.232,0.812,0.974
"183","Particles",0.0005826,0.852,0.032,1604,2073,21.181,0.025,1.257,0.795,0.977
"184","Particles",0.000433,0.866,0.027,3103,937,30.426,0.021,1.258,0.795,0.97
"185","Particles",0.0001738,0.909,0.016,3635,340,80.311,0.015,1.04,0.962,0.966
"186","Particles",8.508e-05,0.949,0.011,2167,2208,58.392,0.01,1.116,0.896,0.963
"224","Particles",7.552e-05,0.928,0.011,2257,2204,143.531,0.009,1.096,0.912,0.956
"187","Particles",0.0001322,0.928,0.014,2473,1912,75.964,0.012,1.098,0.911,0.966
"188","Particles",0.0002564,0.901,0.02,1221,2578,81.416,0.017,1.219,0.82,0.969
"189","Particles",0.001,0.798,0.043,2458,2377,131.139,0.038,1.141,0.877,0.967
"190","Particles",0.001,0.887,0.048,3094,1046,150.814,0.037,1.305,0.766,0.985
"191","Particles",8.859e-05,0.929,0.011,3021,1261,23.199,0.01,1.086,0.921,0.955
"192","Fragments",2.292e-05,0.305,0.01,2135,2047,124.287,0.005,2.34,0.427,0.679
"225","Particles",2.109e-06,0.976,0.002,2128,2044,158.199,0.002,1.186,0.843,0.882
"193","Fragments",0.003,0.391,0.11,3496,2473,128.933,0.038,3.009,0.332,0.93
"226","Fragments",7.031e-07,0.572,0.002,3648,2641,53.13,0.0007955,3.053,0.328,0.625
"314","Particles",4.219e-07,1,0.001,3531,2484,45,0.00075,1.464,0.683,0.857
"410","Particles",0.009,0.612,0.13,2513,3496,64.615,0.102,1.357,0.737,0.852
