"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"151","Fragments",0.002,0.582,0.089,1882,1978,150.616,0.032,2.96,0.338,0.94
"213","Particles",0.001,0.668,0.064,1884,1975,139.98,0.031,2.026,0.493,0.956
"35","Particles",0.0008262,0.784,0.043,2018,2007,120.114,0.029,1.404,0.712,0.97
"152","Fragments",0.000343,0.482,0.025,2604,2060,170.676,0.018,1.427,0.701,0.922
"214","Particles",1.969e-06,0.75,0.003,2636,2086,153.435,0.002,1.798,0.556,0.778
"36","Particles",0.001,0.804,0.048,2832,2100,110.292,0.04,1.172,0.853,0.975
"153","Particles",0.0005753,0.881,0.031,2506,3364,80.194,0.023,1.307,0.765,0.978
"154","Particles",0.0002215,0.924,0.018,2611,2196,126.384,0.017,1.054,0.949,0.971
"155","Particles",0.000147,0.86,0.017,3018,2218,142.883,0.011,1.574,0.636,0.96
"156","Particles",5.175e-05,0.656,0.013,3888,0,171.634,0.006,2.188,0.457,0.952
"215","Particles",0.0006912,0.9,0.033,3259,1572,99.894,0.028,1.163,0.86,0.978
"157","Particles",0.0009543,0.899,0.039,3241,2017,79.548,0.032,1.214,0.823,0.983
"158","Particles",0.0001063,0.913,0.013,4255,2693,128.157,0.011,1.249,0.801,0.959
"159","Fragments",0.0009717,0.59,0.047,2471,1958,169.046,0.028,1.684,0.594,0.949
"160","Particles",0.0004625,0.85,0.027,2670,2419,120.426,0.022,1.244,0.804,0.968
"161","Particles",0.001,0.863,0.047,2643,1975,162.728,0.036,1.313,0.761,0.982
"162","Fragments",0.002,0.471,0.054,2651,1498,125.676,0.045,1.15,0.869,0.946
"216","Particles",5.625e-07,1,0.001,2675,1491,135,0.00075,1,1,1
"37","Particles",1.828e-06,0.601,0.003,2664,1494,15.945,0.001,2.99,0.334,0.765
"42","Particles",1.547e-06,0.887,0.002,2644,1571,111.801,0.001,1.957,0.511,0.846
"52","Particles",0.0002465,0.882,0.021,2091,1601,156.14,0.015,1.387,0.721,0.971
"61","Particles",2.109e-06,0.746,0.003,2725,1617,15.945,0.001,2.22,0.451,0.857
"71","Particles",4.219e-07,1,0.001,2721,1616,135,0.00075,1.464,0.683,0.857
"8","Particles",0.0004968,0.89,0.028,2346,2835,127.476,0.023,1.217,0.822,0.976
"163","Particles",0.0004226,0.91,0.025,1817,2186,119.638,0.022,1.122,0.891,0.976
"164","Particles",0.0009454,0.848,0.041,3213,1667,16.598,0.029,1.404,0.712,0.977
"165","Particles",0.0002798,0.896,0.022,1611,3649,170.049,0.017,1.278,0.783,0.973
"166","Particles",5.737e-05,0.947,0.009,2924,1915,123.69,0.008,1.119,0.893,0.956
"167","Particles",0.0006685,0.897,0.033,2325,1161,101.31,0.027,1.16,0.862,0.979
"168","Particles",0.0003021,0.904,0.021,2861,1631,164.745,0.019,1.135,0.881,0.971
"169","Particles",0.0004088,0.897,0.026,3525,1281,13.431,0.021,1.238,0.808,0.975
"217","Particles",0.002,0.874,0.052,2167,1918,102.44,0.043,1.18,0.847,0.983
"170","Fragments",0.0009671,0.573,0.042,1614,2027,126.973,0.032,1.296,0.772,0.95
"218","Particles",1.688e-06,0.719,0.002,1692,2100,59.036,0.002,1.433,0.698,0.8
"171","Particles",0.0004231,0.876,0.027,3317,2675,68.051,0.02,1.334,0.75,0.974
"172","Fragments",4.219e-07,0.524,0.002,1855,1549,135,0.0005303,4.123,0.243,0.6
"219","Particles",5.625e-07,0.857,0.001,1889,1598,123.69,0.00075,2,0.5,0.8
"38","Particles",4.219e-07,1,0.001,1889,1605,45,0.00075,1.464,0.683,0.857
"173","Particles",0.008,0.737,0.128,2354,2379,35.557,0.088,1.465,0.683,0.984
"174","Particles",0.000492,0.903,0.026,3099,1973,80.134,0.024,1.055,0.948,0.976
"175","Particles",0.0001214,0.763,0.014,2587,2142,124.114,0.012,1.185,0.844,0.929
"220","Particles",0.0003893,0.87,0.027,3359,2318,59.859,0.018,1.459,0.685,0.973
"39","Particles",0.0002755,0.772,0.026,3603,2473,54.941,0.013,2.025,0.494,0.955
"43","Particles",0.0002212,0.906,0.019,3502,2587,143.807,0.015,1.263,0.792,0.969
"53","Particles",0.000263,0.908,0.02,1372,3301,121.329,0.017,1.162,0.86,0.971
"176","Fragments",0.005,0.315,0.139,2158,2865,17.704,0.06,2.471,0.405,0.821
"221","Fragments",2.109e-06,0.524,0.003,2371,2743,45,0.002,2.49,0.402,0.667
"310","Particles",0.0007625,0.649,0.037,2240,831,158.962,0.028,1.287,0.777,0.955
"44","Particles",5.625e-07,1,0.001,2359,2742,135,0.00075,1,1,1
"54","Particles",8.438e-07,0.615,0.002,2237,2817,158.199,0.00075,3.254,0.307,0.75
"62","Particles",2.25e-06,0.958,0.002,2255,2822,108.435,0.001,1.931,0.518,0.941
"72","Particles",1.125e-06,0.914,0.002,2259,2826,26.565,0.001,1.416,0.706,0.8
"81","Particles",7.031e-06,0.827,0.004,2268,2824,153.435,0.002,1.792,0.558,0.862
"9","Particles",1.266e-06,0.884,0.002,2165,2832,36.87,0.001,1.915,0.522,0.783
"10","Particles",4.219e-07,0.754,0.001,2332,2916,33.69,0.0006708,2.702,0.37,0.667
"1110","Particles",4.219e-07,1,0.001,2326,2916,135,0.00075,1.464,0.683,0.857
"177","Particles",0.0008565,0.906,0.034,2003,3559,68.552,0.033,1.015,0.985,0.98
"178","Particles",0.0007068,0.913,0.031,1844,2088,104.534,0.029,1.04,0.962,0.981
"179","Particles",0.000776,0.904,0.034,2544,1997,157.964,0.029,1.143,0.875,0.981
"180","Particles",0.0006421,0.899,0.031,3136,1573,85.121,0.027,1.123,0.891,0.978
"181","Fragments",0.0009468,0.532,0.046,3303,1205,23.868,0.027,1.742,0.574,0.948
"222","Particles",4.219e-07,0.967,0.001,3356,1215,161.565,0.000375,3,0.333,1
"311","Particles",0.0003781,0.897,0.024,2721,1439,149.808,0.021,1.133,0.882,0.972
"45","Particles",0.0001724,0.738,0.021,1784,2792,171.87,0.01,2.091,0.478,0.958
"182","Particles",3e-04,0.913,0.021,3908,2289,124.824,0.019,1.1,0.909,0.973
"183","Particles",0.0001104,0.886,0.015,1402,2035,163.856,0.009,1.561,0.64,0.969
"223","Particles",0.000226,0.677,0.022,1399,2122,5.906,0.014,1.605,0.623,0.945
"184","Particles",0.0007647,0.779,0.042,1762,2096,131.379,0.024,1.807,0.553,0.974
"185","Particles",0.0001024,0.894,0.012,3300,2489,172.875,0.011,1.055,0.948,0.95
"186","Particles",0.0004762,0.881,0.028,1972,1070,127.942,0.022,1.252,0.799,0.976
"224","Particles",7.748e-05,0.879,0.012,1963,1165,102.339,0.007,1.578,0.634,0.965
"187","Particles",0.004,0.79,0.079,2341,469,115.099,0.062,1.293,0.774,0.982
"225","Particles",0.0001353,0.891,0.014,2800,2668,60.068,0.013,1.071,0.933,0.953
"312","Particles",8.705e-05,0.87,0.012,2023,3846,51.34,0.01,1.202,0.832,0.944
"46","Particles",0.0001913,0.757,0.022,2251,4000,30.964,0.013,1.559,0.641,0.97
"188","Particles",6.581e-05,0.936,0.01,792,1905,60.524,0.009,1.085,0.922,0.952
"226","Particles",0.0002513,0.878,0.019,2370,2315,119.604,0.017,1.083,0.924,0.963
"189","Particles",0.0007897,0.819,0.036,2959,1128,101.31,0.029,1.255,0.797,0.973
"227","Particles",0.0002237,0.78,0.019,2027,2205,25.084,0.015,1.283,0.779,0.937
"190","Particles",8.058e-05,0.928,0.011,2136,1633,110.323,0.01,1.074,0.931,0.954
"228","Particles",0.0001153,0.785,0.016,4336,1818,110.556,0.01,1.693,0.591,0.946
"313","Particles",0.0001938,0.844,0.02,3840,2546,30.411,0.013,1.6,0.625,0.964
"191","Particles",1.716e-05,0.968,0.005,3454,1612,33.69,0.004,1.197,0.835,0.949
"229","Particles",0.000129,0.915,0.014,2397,3149,126.573,0.012,1.224,0.817,0.961
"192","Fragments",0.005,0.387,0.119,2102,1481,141.397,0.067,1.673,0.598,0.903
"230","Fragments",0.0003753,0.516,0.038,2420,3254,175.426,0.013,3.011,0.332,0.937
"314","Particles",7.031e-07,1,0.001,2165,1558,56.31,0.00075,1.553,0.644,0.909
"193","Fragments",0.025,0.461,0.237,2109,2092,114.211,0.143,1.708,0.585,0.937
"231","Fragments",2.25e-06,0.526,0.003,2046,2421,165.964,0.001,2.587,0.386,0.696
"315","Particles",7.031e-07,0.674,0.002,2344,2202,104.036,0.00075,2.188,0.457,0.769
"47","Particles",7.031e-07,0.873,0.002,2345,2244,45,0.0008385,2.188,0.457,0.714
"55","Particles",7.031e-07,0.873,0.002,1988,2338,135,0.0008385,2.188,0.457,0.714
"63","Particles",9.844e-07,0.943,0.002,2023,2417,63.435,0.00075,1.936,0.517,0.933
"73","Particles",1.969e-06,0.911,0.002,2052,2427,149.036,0.001,1.566,0.639,0.824
"82","Particles",1.266e-06,0.799,0.002,2053,2441,21.801,0.001,2.001,0.5,0.75
"91","Particles",4.219e-07,0.967,0.001,2022,2439,161.565,0.000375,3,0.333,1
"101","Particles",3.937e-06,0.757,0.003,2042,2465,60.255,0.002,1.316,0.76,0.812
"1111","Particles",5.625e-07,0.698,0.002,2045,2467,135,0.0007955,2.654,0.377,0.667
"1210","Particles",1.547e-06,0.887,0.002,2316,2659,120.964,0.001,1.892,0.528,0.88
"194","Particles",0.000611,0.865,0.033,1175,2889,59.601,0.025,1.302,0.768,0.977
"195","Particles",0.002,0.828,0.059,2750,1992,40.601,0.045,1.279,0.782,0.979
"196","Fragments",0.003,0.586,0.075,2727,1528,128.302,0.059,1.283,0.779,0.961
"232","Particles",4.219e-07,1,0.001,2767,1513,45,0.00075,1.464,0.683,0.857
"316","Particles",5.625e-07,0.857,0.001,2713,1584,108.435,0.00075,1.468,0.681,0.8
"197","Particles",0.0005228,0.881,0.03,2353,3163,105.945,0.023,1.307,0.765,0.976
"233","Particles",0.000503,0.91,0.026,1867,3874,129.806,0.025,1.038,0.964,0.979
"198","Particles",0.002,0.83,0.053,3063,1781,85.135,0.046,1.13,0.885,0.978
"199","Fragments",0.0003497,0.534,0.029,2216,1982,38.073,0.017,1.774,0.564,0.913
"234","Particles",0.0001065,0.89,0.013,2319,3764,11.31,0.01,1.282,0.78,0.961
"1100","Particles",0.0002024,0.903,0.019,3122,939,102.653,0.014,1.339,0.747,0.971
"235","Particles",0.0005563,0.873,0.031,3810,2613,130.073,0.023,1.355,0.738,0.975
"1101","Particles",0.0002483,0.879,0.021,2709,1014,101.31,0.015,1.364,0.733,0.97
"236","Particles",0.0002312,0.781,0.02,3256,1462,120.411,0.016,1.285,0.778,0.95
"1102","Particles",0.0001192,0.914,0.013,64,806,109.983,0.012,1.078,0.928,0.959
"237","Particles",0.0001935,0.892,0.017,2680,1874,35.838,0.016,1.036,0.965,0.961
"1103","Particles",0.000782,0.905,0.034,2498,1772,96.892,0.03,1.148,0.871,0.981
"1104","Particles",4.809e-05,0.931,0.009,2858,1020,131.424,0.007,1.027,0.973,0.947
"1105","Particles",0.0006888,0.838,0.037,1883,2161,52.431,0.024,1.543,0.648,0.976
"238","Particles",3.066e-05,0.933,0.007,3961,3180,105.524,0.006,1.092,0.916,0.928
"1106","Particles",0.0007637,0.767,0.044,3133,2156,5.417,0.022,1.964,0.509,0.978
"1107","Particles",0.0009069,0.856,0.041,1689,2765,130.941,0.029,1.453,0.688,0.98
"1108","Particles",0.0009246,0.816,0.044,2457,3154,64.306,0.027,1.644,0.608,0.975
"239","Particles",6.68e-05,0.936,0.01,2419,3252,34.287,0.009,1.098,0.911,0.959
"1109","Particles",0.0005546,0.839,0.033,1579,1042,131.367,0.021,1.588,0.63,0.973
"1112","Particles",0.0004615,0.901,0.026,3121,1163,112.557,0.023,1.127,0.887,0.976
"1113","Particles",0.0004191,0.9,0.025,2501,2113,102.155,0.022,1.093,0.915,0.976
"1114","Particles",0.002,0.875,0.052,3236,2917,68.814,0.047,1.099,0.91,0.982
"1115","Particles",0.001,0.676,0.057,3724,2101,145.996,0.03,1.817,0.55,0.939
"240","Particles",0.0009093,0.794,0.041,3772,2188,129.401,0.032,1.111,0.9,0.972
"1116","Particles",0.002,0.839,0.054,2970,1497,29.942,0.044,1.207,0.829,0.98
"1117","Particles",0.0006992,0.914,0.032,2200,2452,149.5,0.028,1.117,0.895,0.982
"1118","Particles",0.0001575,0.917,0.015,3667,974,129.806,0.014,1.009,0.991,0.964
"241","Particles",0.001,0.822,0.048,2925,1737,12.724,0.033,1.418,0.705,0.978
"317","Particles",0.0008459,0.751,0.041,3245,1712,171.055,0.028,1.462,0.684,0.969
"1119","Particles",0.0002983,0.914,0.02,2620,1763,115.145,0.019,1.036,0.965,0.971
"1120","Particles",0.0003251,0.893,0.022,4188,1627,123.69,0.02,1.055,0.948,0.966
"242","Particles",4.655e-05,0.943,0.009,2395,1746,66.801,0.007,1.131,0.884,0.944
"1121","Particles",0.00033,0.891,0.023,2321,1930,125.754,0.019,1.242,0.805,0.971
"1122","Particles",0.002,0.611,0.054,1678,3055,111.435,0.039,1.378,0.726,0.966
"243","Particles",0.0003755,0.904,0.024,3284,5102,8.881,0.02,1.188,0.842,0.975
"1123","Particles",0.0006202,0.894,0.03,3045,1166,39.898,0.027,1.08,0.926,0.978
"244","Particles",0.000143,0.923,0.014,2745,1961,15.124,0.013,1.079,0.927,0.965
"1124","Fragments",4.528e-05,0.506,0.01,2195,2675,119.476,0.007,1.504,0.665,0.848
"245","Particles",0.0003424,0.875,0.023,2769,1107,59.676,0.02,1.14,0.877,0.97
"318","Particles",4.219e-07,0.643,0.001,2209,2678,123.69,0.0006708,2.702,0.37,0.667
"1125","Particles",0.000125,0.817,0.016,1828,1996,9.246,0.009,1.725,0.58,0.961
"1126","Particles",0.001,0.842,0.042,1709,2108,110.376,0.038,1.099,0.91,0.981
"1127","Particles",0.004,0.639,0.091,3127,1951,114.346,0.06,1.541,0.649,0.954
"1128","Particles",0.0006397,0.733,0.039,2451,1616,19.134,0.023,1.815,0.551,0.944
"246","Particles",7.003e-05,0.88,0.011,3222,1863,146.31,0.009,1.214,0.824,0.94
"1129","Particles",0.002,0.739,0.063,2970,2205,173.13,0.036,1.808,0.553,0.975
"1130","Particles",0.0002301,0.867,0.021,3164,1590,158.962,0.015,1.454,0.688,0.967
"247","Particles",0.0005442,0.864,0.029,2269,3832,164.876,0.025,1.133,0.882,0.973
"1131","Particles",0.002,0.789,0.058,3397,2588,23.44,0.051,1.107,0.903,0.977
"1132","Particles",0.001,0.797,0.049,2711,2488,130.03,0.026,1.878,0.533,0.98
"1133","Particles",0.0002403,0.882,0.02,1061,3131,59.589,0.016,1.229,0.814,0.961
"1134","Particles",0.004,0.803,0.086,1958,2070,118.233,0.059,1.495,0.669,0.985
"1135","Particles",0.0009135,0.895,0.039,612,1246,61.699,0.031,1.234,0.81,0.984
"248","Particles",0.0001228,0.871,0.016,2989,2994,67.694,0.01,1.57,0.637,0.963
"319","Particles",0.001,0.774,0.052,2354,3385,37.948,0.027,1.919,0.521,0.979
"48","Particles",5.752e-05,0.888,0.01,1619,3328,101.31,0.008,1.101,0.908,0.934
"1136","Particles",0.0002631,0.893,0.021,1730,1667,97.253,0.017,1.256,0.796,0.969
"1137","Particles",0.000377,0.889,0.026,4991,328,15.255,0.02,1.281,0.78,0.975
"249","Particles",0.000359,0.909,0.024,2139,1653,148.57,0.02,1.204,0.831,0.977
"320","Particles",0.0002157,0.904,0.018,2336,1774,164.219,0.016,1.097,0.911,0.964
"1138","Particles",0.002,0.639,0.071,2907,973,138.442,0.042,1.708,0.585,0.955
"250","Particles",8.719e-05,0.926,0.012,1434,1156,125.754,0.01,1.133,0.882,0.954
"321","Particles",0.001,0.872,0.044,3127,1959,110.273,0.034,1.267,0.79,0.982
"49","Particles",0.002,0.886,0.063,3046,3422,30.964,0.051,1.248,0.802,0.987
"1139","Particles",0.0001515,0.933,0.015,1772,548,122.471,0.013,1.055,0.948,0.967
"251","Particles",0.002,0.649,0.061,3041,952,9.174,0.038,1.608,0.622,0.959
"1140","Particles",0.002,0.873,0.052,1470,3263,83.339,0.04,1.299,0.77,0.984
"252","Particles",0.0004625,0.645,0.039,3219,5378,37.2,0.015,2.658,0.376,0.962
"1141","Particles",1.364e-05,0.921,0.005,3865,70,38.66,0.004,1.2,0.833,0.924
"253","Particles",0.0005178,0.891,0.029,2191,601,140.194,0.023,1.28,0.782,0.977
"1142","Fragments",0.014,0.424,0.193,2848,1971,122.916,0.115,1.733,0.577,0.899
"254","Particles",0.000569,0.79,0.034,3349,1531,95.648,0.021,1.621,0.617,0.97
"322","Particles",0.002,0.631,0.074,2969,2075,9.033,0.039,1.885,0.531,0.96
"410","Particles",4.219e-07,1,0.001,3049,2000,135,0.00075,1.464,0.683,0.857
"56","Particles",1.266e-06,0.923,0.002,2963,2084,53.13,0.001,1.758,0.569,0.857
"64","Particles",1.688e-06,0.851,0.002,2959,2081,111.801,0.001,1.672,0.598,0.857
"74","Particles",5.625e-07,0.857,0.001,2972,2089,108.435,0.00075,1.468,0.681,0.8
"83","Particles",4.219e-07,1,0.001,2965,2096,135,0.00075,1.464,0.683,0.857
"92","Particles",1.266e-06,0.799,0.002,2969,2347,126.87,0.001,1.417,0.706,0.75
"102","Particles",9.844e-07,1,0.002,3012,2377,135,0.001,1.38,0.725,0.875
"1143","Particles",2.812e-06,0.838,0.003,3015,2393,74.055,0.002,1.539,0.65,0.833
"1211","Particles",1.125e-06,0.82,0.002,3062,2404,143.13,0.001,1.767,0.566,0.842
"1144","Particles",0.0007317,0.885,0.034,1816,2046,62.003,0.028,1.184,0.845,0.978
"255","Particles",2.292e-05,0.932,0.006,2907,3346,108.435,0.005,1.094,0.914,0.931
"1145","Particles",0.003,0.859,0.072,2257,2242,130.795,0.059,1.211,0.826,0.987
"1146","Particles",0.0002611,0.871,0.021,2978,3764,71.565,0.017,1.274,0.785,0.968
"256","Particles",0.0002406,0.913,0.019,2931,3815,128.48,0.017,1.094,0.914,0.97
"1147","Particles",0.0004753,0.829,0.031,3148,2647,171.573,0.021,1.522,0.657,0.976
"1148","Particles",0.003,0.905,0.065,3063,1854,73.332,0.06,1.073,0.932,0.989
"257","Particles",0.0002447,0.791,0.024,1594,2882,159.027,0.013,1.871,0.535,0.967
"1149","Particles",2.911e-05,0.952,0.007,3010,1955,42.709,0.006,1.01,0.99,0.943
"258","Particles",5.47e-05,0.954,0.009,2576,3001,19.179,0.008,1.113,0.898,0.956
"1150","Particles",0.0007377,0.812,0.04,1542,3717,101.416,0.024,1.677,0.596,0.977
"1151","Fragments",0.002,0.538,0.065,3070,1474,103.956,0.05,1.223,0.818,0.923
"259","Particles",1.547e-06,1,0.002,3137,1479,143.13,0.002,1.269,0.788,0.815
"323","Particles",3.459e-05,0.94,0.007,3198,1771,108.435,0.007,1.03,0.971,0.937
"1152","Particles",9.056e-05,0.937,0.011,2994,4039,141.633,0.011,1.066,0.938,0.96
"1153","Particles",0.002,0.862,0.048,2787,2068,110.714,0.043,1.073,0.932,0.98
"260","Particles",0.0007155,0.839,0.038,3164,2810,142.125,0.024,1.635,0.612,0.979
"1154","Particles",0.0005006,0.901,0.028,1943,1182,23.499,0.023,1.219,0.82,0.978
"261","Particles",0.0003075,0.909,0.022,1911,1351,112.543,0.018,1.152,0.868,0.972
"1155","Fragments",0.005,0.439,0.107,2809,1674,94.847,0.066,1.679,0.596,0.876
"262","Fragments",0.0008127,0.564,0.053,2938,1980,114.209,0.022,2.837,0.352,0.866
"324","Particles",0.0007688,0.893,0.033,2599,195,75.027,0.03,1.102,0.908,0.98
"411","Particles",0.000595,0.895,0.031,2628,256,142.431,0.025,1.216,0.822,0.98
"57","Particles",0.0004967,0.882,0.029,2860,971,119.836,0.022,1.339,0.747,0.975
"65","Particles",0.0002746,0.655,0.022,2741,1416,75.256,0.017,1.231,0.813,0.934
"75","Particles",0.0002948,0.912,0.02,2927,1639,105.068,0.019,1.049,0.953,0.971
"84","Particles",3.234e-05,0.943,0.007,4472,1681,170.538,0.006,1.015,0.985,0.935
"93","Particles",9.281e-05,0.846,0.013,2895,1841,143.471,0.01,1.139,0.878,0.947
"103","Particles",1.547e-06,0.715,0.002,2763,1869,128.66,0.001,1.838,0.544,0.759
"1156","Particles",0.0008416,0.649,0.041,2765,1885,155.772,0.028,1.392,0.718,0.958
"1212","Particles",0.0003033,0.774,0.026,2931,1987,150.046,0.017,1.447,0.691,0.943
"1310","Particles",0.0005027,0.745,0.034,2982,2111,83.589,0.018,1.826,0.548,0.952
"1410","Particles",0.000209,0.855,0.019,2681,2076,157.38,0.014,1.399,0.715,0.961
