"","Label","Area","Circ.","Feret","FeretX","FeretY","FeretAngle","MinFeret","AR","Round","Solidity"
"151","Particles",1.266e-06,0.884,0.002,2369,2641,36.87,0.001,1.915,0.522,0.783
"161","Particles",5.625e-07,0.857,0.001,2353,2651,108.435,0.00075,1.468,0.681,0.8
"171","Particles",3.375e-06,0.649,0.003,2345,2657,39.806,0.002,1.257,0.795,0.787
"181","Particles",5.625e-07,0.698,0.002,2339,2667,45,0.0007955,2.654,0.377,0.667
"191","Particles",2.531e-06,0.965,0.003,2317,2678,63.435,0.002,1.672,0.598,0.878
"20","Particles",4.641e-06,0.647,0.004,2253,2676,163.301,0.002,2.282,0.438,0.835
"211","Particles",8.438e-07,1,0.002,2312,2681,45,0.001,1.809,0.553,0.8
"112","Particles",7.523e-05,0.831,0.013,2945,2146,100.305,0.007,1.744,0.574,0.957
"113","Particles",0.003,0.677,0.073,2889,2047,69.992,0.06,1.174,0.851,0.974
"114","Particles",0.001,0.661,0.04,2551,2119,120.685,0.036,1.086,0.92,0.966
"115","Fragments",0.002,0.508,0.058,2074,2725,46.042,0.043,1.418,0.705,0.933
"24","Particles",1.125e-06,0.645,0.002,2098,2609,30.964,0.001,2.648,0.378,0.762
"33","Particles",5.625e-07,0.857,0.001,2075,2642,108.435,0.00075,1.468,0.681,0.8
"116","Particles",0.004,0.626,0.093,2331,1319,164.055,0.068,1.385,0.722,0.882
"117","Particles",0.0004049,0.612,0.026,2155,2296,113.962,0.023,1.131,0.884,0.93
"118","Particles",0.001,0.769,0.059,3667,2337,100.176,0.031,1.918,0.521,0.982
"119","Particles",0.001,0.726,0.052,3168,391,74.962,0.026,2.082,0.48,0.976
"120","Particles",0.006,0.63,0.12,3091,2551,74.745,0.064,1.786,0.56,0.97
"122","Particles",0.0002663,0.763,0.025,2352,2204,22.286,0.013,1.859,0.538,0.954
"25","Particles",0.0003313,0.829,0.025,982,3320,139.865,0.018,1.372,0.729,0.961
"123","Particles",7.186e-05,0.921,0.011,527,1357,34.824,0.009,1.15,0.869,0.948
"26","Particles",0.0003922,0.723,0.024,2336,2339,13.392,0.022,1.083,0.923,0.951
"34","Particles",0.002,0.798,0.052,724,2798,158.814,0.039,1.341,0.745,0.975
"124","Particles",3.445e-05,0.936,0.007,4313,2247,147.995,0.007,1.029,0.972,0.933
"27","Particles",0.001,0.74,0.051,4047,2977,68.121,0.03,1.755,0.57,0.97
"35","Particles",0.001,0.668,0.048,2914,3300,79.131,0.027,1.798,0.556,0.961
"125","Particles",0.004,0.725,0.098,1304,1526,114.408,0.057,1.664,0.601,0.977
"28","Particles",5.625e-07,0.857,0.001,1454,1691,56.31,0.00075,2,0.5,0.8
"126","Particles",0.002,0.735,0.073,2870,462,78.4,0.034,2.081,0.48,0.986
"127","Particles",9.338e-05,0.915,0.012,2269,1679,164.291,0.01,1.246,0.803,0.957
"29","Particles",6.511e-05,0.918,0.01,1065,1754,38.991,0.008,1.133,0.882,0.954
"128","Fragments",0.0001935,0.389,0.021,2669,1141,102.529,0.014,1.528,0.654,0.842
"210","Fragments",0.0005655,0.536,0.032,3308,1555,163.686,0.025,1.283,0.78,0.944
"36","Particles",5.625e-06,0.613,0.004,2659,1160,70.017,0.002,2.122,0.471,0.769
"42","Particles",4.219e-07,0.643,0.001,2664,1182,123.69,0.0006708,2.702,0.37,0.667
"129","Particles",0.000368,0.772,0.028,3785,1423,83.157,0.017,1.739,0.575,0.965
"130","Fibers",0.0009129,0.283,0.047,2484,1263,142.404,0.03,1.66,0.602,0.901
"212","Fragments",4.036e-05,0.445,0.009,2630,1387,60.255,0.007,1.235,0.81,0.821
"37","Particles",3.094e-06,0.629,0.003,2580,1320,116.565,0.002,2.303,0.434,0.733
"43","Particles",2.531e-06,0.808,0.003,2559,1342,164.055,0.002,1.956,0.511,0.818
"51","Particles",1.125e-06,0.74,0.002,2645,1372,111.801,0.00075,2.392,0.418,0.889
"132","Particles",0.004,0.62,0.095,2721,1714,78.556,0.063,1.453,0.688,0.968
"213","Particles",4.219e-07,0.809,0.001,2689,1663,108.435,0.000375,3,0.333,1
"38","Particles",8.438e-07,1,0.001,2752,1696,33.69,0.001,1.291,0.775,0.8
"133","Particles",0.0001004,0.859,0.014,3925,1291,22.38,0.01,1.434,0.697,0.946
"134","Particles",0.036,0.718,0.268,1135,2260,7.96,0.163,1.634,0.612,0.947
"214","Particles",0.023,0.602,0.264,1255,2488,178.454,0.12,2.517,0.397,0.959
"39","Particles",0.066,0.796,0.33,1248,3209,39.605,0.284,1.233,0.811,0.98
"135","Particles",0.0002116,0.907,0.019,1304,2898,119.604,0.015,1.264,0.791,0.971
"136","Particles",7.073e-05,0.907,0.011,271,2332,129.289,0.009,1.155,0.866,0.945
"137","Particles",2.7e-05,0.915,0.007,747,2170,173.66,0.006,1.186,0.843,0.916
"215","Particles",0.0007543,0.876,0.036,771,4078,171.529,0.028,1.29,0.775,0.977
"138","Particles",0.0006017,0.841,0.029,3320,2325,156.705,0.027,1.075,0.93,0.971
"139","Particles",0.0006832,0.631,0.037,1374,2432,30.466,0.026,1.457,0.686,0.959
"140","Particles",0.0002423,0.734,0.024,2581,0,110.136,0.013,1.895,0.528,0.962
"142","Particles",0.005,0.807,0.082,2031,1192,99.765,0.073,1.076,0.929,0.983
"143","Particles",0.002,0.769,0.072,2010,1443,80.733,0.04,1.793,0.558,0.978
"144","Particles",0.001,0.883,0.039,3352,1618,22.913,0.034,1.141,0.877,0.979
"216","Particles",0.0003831,0.893,0.025,1606,2732,5.964,0.019,1.276,0.784,0.976
"145","Particles",0.0006539,0.817,0.034,3954,2416,66.801,0.026,1.352,0.74,0.97
"146","Particles",0.0006145,0.828,0.033,2436,2833,108.02,0.025,1.315,0.76,0.971
"147","Particles",0.0001095,0.725,0.015,2626,1711,11.889,0.01,1.413,0.708,0.933
"148","Fragments",0.0002461,0.538,0.02,2472,3343,80.181,0.017,1.132,0.883,0.914
"149","Fragments",0.002,0.587,0.061,3156,1788,107.543,0.042,1.487,0.672,0.956
"217","Particles",7.031e-07,1,0.001,3142,1797,33.69,0.00075,1.553,0.644,0.909
"310","Particles",4.219e-07,1,0.001,3137,1798,135,0.00075,1.464,0.683,0.857
"150","Particles",0.008,0.702,0.132,1639,1285,105.811,0.087,1.586,0.631,0.972
"152","Particles",0.0001205,0.91,0.014,2940,125,15.945,0.012,1.154,0.866,0.958
"218","Particles",0.000551,0.872,0.03,1643,2357,102.295,0.025,1.128,0.887,0.966
"311","Particles",0.0001986,0.901,0.019,3104,2592,128.48,0.014,1.325,0.754,0.971
"153","Fragments",0.001,0.366,0.05,2084,3225,112.521,0.04,1.359,0.736,0.841
"219","Fragments",1.266e-06,0.565,0.003,2067,3240,45,0.0007955,4.065,0.246,0.72
"312","Particles",4.219e-07,0.809,0.001,2141,3235,108.435,0.000375,3,0.333,1
"44","Particles",8.438e-07,1,0.002,2137,3249,45,0.001,1.809,0.553,0.8
"52","Particles",4.219e-07,1,0.001,2140,3295,135,0.00075,1.464,0.683,0.857
"61","Particles",8.438e-07,0.916,0.002,2102,3330,135,0.001,1.593,0.628,0.857
"154","Particles",0.0003977,0.904,0.025,4115,1756,113.429,0.021,1.155,0.866,0.975
"220","Particles",5.527e-05,0.9,0.01,2670,1954,38.991,0.007,1.365,0.732,0.944
"155","Particles",0.0003018,0.664,0.023,2902,2166,171.469,0.018,1.265,0.79,0.935
"156","Particles",0.0002185,0.926,0.018,2124,3633,16.113,0.017,1.04,0.962,0.972
"221","Particles",0.0009015,0.863,0.041,1783,3681,111.606,0.029,1.404,0.712,0.98
"157","Particles",0.0002067,0.859,0.019,3651,1363,7.97,0.014,1.328,0.753,0.962
"158","Particles",0.004,0.822,0.084,2924,811,176.92,0.064,1.304,0.767,0.984
"159","Particles",1.406e-06,1,0.002,2426,1183,143.13,0.001,1.551,0.645,0.909
"160","Particles",0.003,0.723,0.08,1630,2266,13.055,0.055,1.416,0.706,0.942
"162","Particles",0.0008494,0.699,0.04,2916,1102,31.149,0.029,1.374,0.728,0.961
"163","Fragments",0.006,0.596,0.106,2413,3018,160.862,0.079,1.357,0.737,0.97
"222","Particles",0.000322,0.686,0.031,2999,2333,120.256,0.013,2.402,0.416,0.954
"313","Particles",4.219e-07,1,0.001,2460,3130,135,0.00075,1.464,0.683,0.857
"45","Particles",8.438e-07,0.769,0.002,2490,3147,153.435,0.001,2.023,0.494,0.706
"164","Particles",6.328e-05,0.782,0.012,1284,390,102.339,0.007,1.899,0.527,0.941
"165","Fragments",0.000233,0.545,0.019,3136,1319,128.66,0.017,1.139,0.878,0.911
"223","Particles",0.0005775,0.808,0.03,2456,3221,5.711,0.026,1.18,0.847,0.967
"166","Fragments",0.0009132,0.519,0.042,2501,2365,81.724,0.031,1.262,0.792,0.917
"224","Particles",0.0002038,0.82,0.022,1683,2230,97.001,0.012,1.825,0.548,0.97
"167","Particles",3.488e-05,0.928,0.007,1700,1454,124.509,0.006,1.11,0.901,0.936
"168","Particles",0.0003004,0.908,0.021,1623,1877,148.325,0.019,1.057,0.946,0.97
"225","Particles",0.0004472,0.773,0.03,2205,2324,55.125,0.019,1.626,0.615,0.96
"169","Fragments",0.0001851,0.578,0.02,2188,1711,96.459,0.012,1.71,0.585,0.923
"170","Particles",0.0003229,0.735,0.024,2175,1931,17.301,0.018,1.31,0.763,0.944
"172","Particles",0.000141,0.907,0.015,1742,2861,35.707,0.013,1.161,0.861,0.962
"173","Particles",0.000339,0.621,0.026,2991,1432,10.67,0.017,1.608,0.622,0.921
"226","Particles",0.001,0.743,0.049,1574,2889,101.482,0.039,1.243,0.804,0.972
"174","Fragments",0.0002984,0.526,0.023,2178,1858,22.329,0.018,1.207,0.828,0.921
"227","Particles",8.438e-07,1,0.001,2187,1829,146.31,0.00075,1.5,0.667,1
"175","Particles",0.0003554,0.726,0.026,3002,3306,80.942,0.017,1.507,0.663,0.954
"176","Particles",0.001,0.747,0.049,2592,1159,163.511,0.029,1.713,0.584,0.975
"228","Particles",0.002,0.897,0.05,3556,1368,20.758,0.045,1.115,0.897,0.985
"177","Particles",0.0008935,0.902,0.036,3456,2725,118.179,0.033,1.086,0.921,0.981
"229","Particles",0.0003338,0.841,0.023,2650,2985,148.092,0.019,1.249,0.801,0.962
"178","Particles",0.002,0.867,0.057,3430,1285,22.153,0.044,1.208,0.828,0.986
"230","Particles",0.001,0.777,0.049,2149,1794,15.101,0.028,1.812,0.552,0.978
"179","Particles",0.003,0.723,0.088,2535,3394,106.417,0.053,1.669,0.599,0.961
"180","Fibers",0.037,0.294,0.273,3258,1102,110.777,0.196,1.362,0.734,0.948
"231","Fibers",0.0001074,0.185,0.016,2231,2333,97.943,0.012,1.471,0.68,0.731
"314","Fragments",9.844e-07,0.543,0.002,3486,1220,141.34,0.0007955,3.792,0.264,0.667
"410","Fragments",7.594e-06,0.351,0.006,3151,1667,156.801,0.003,2.238,0.447,0.655
"510","Fragments",2.953e-06,0.5,0.003,3234,1743,116.565,0.002,1.862,0.537,0.667
"68","Fragments",1.125e-06,0.52,0.003,3352,1781,153.435,0.0009053,3.755,0.266,0.667
"71","Fragments",0.002,0.579,0.074,3859,2324,10.279,0.033,2.45,0.408,0.944
"81","Particles",0.0004331,0.907,0.024,1456,733,130.03,0.023,1.064,0.94,0.975
"91","Particles",2.25e-06,0.628,0.003,3263,1103,14.036,0.001,2.759,0.362,0.842
"101","Particles",4.219e-07,0.809,0.001,3311,1102,108.435,0.000375,3,0.333,1
"1110","Particles",4.219e-07,1,0.001,3331,1107,135,0.00075,1.464,0.683,0.857
"1210","Particles",2.953e-06,0.69,0.003,3337,1115,150.255,0.002,2.204,0.454,0.724
"1310","Particles",2.672e-06,0.853,0.003,3253,1119,26.565,0.002,1.338,0.747,0.792
"1410","Particles",4.219e-07,1,0.001,3363,1137,135,0.00075,1.464,0.683,0.857
"1510","Particles",3.656e-06,0.703,0.003,3387,1146,165.964,0.002,1.806,0.554,0.867
"1610","Particles",1.547e-06,0.659,0.002,3221,1179,51.34,0.001,1.862,0.537,0.786
"1710","Particles",4.219e-07,0.809,0.001,3468,1187,108.435,0.000375,3,0.333,1
"182","Particles",4.641e-06,0.665,0.004,3208,1192,126.87,0.002,1.525,0.656,0.795
"192","Particles",8.438e-07,0.916,0.001,3472,1199,123.69,0.001,1.124,0.89,0.8
"201","Particles",8.438e-07,1,0.001,3205,1209,123.69,0.00075,1.5,0.667,1
"2110","Particles",4.219e-07,1,0.001,3492,1224,135,0.00075,1.464,0.683,0.857
"2210","Particles",1.125e-06,0.914,0.002,3177,1231,36.87,0.001,1.939,0.516,0.842
"232","Particles",2.109e-06,0.746,0.003,3152,1254,33.69,0.002,1.793,0.558,0.833
"241","Particles",7.031e-07,1,0.001,3541,1265,146.31,0.00075,1.553,0.644,0.909
"251","Particles",8.438e-07,0.809,0.002,3122,1305,63.435,0.00075,2.082,0.48,0.857
"261","Particles",9.844e-07,1,0.001,3127,1326,123.69,0.001,1.069,0.936,0.875
"271","Particles",1.828e-06,0.646,0.002,3130,1334,128.66,0.001,1.853,0.54,0.765
"281","Particles",4.219e-07,0.809,0.001,3128,1340,108.435,0.000375,3,0.333,1
"291","Particles",4.219e-07,1,0.001,3132,1347,45,0.00075,1.464,0.683,0.857
"30","Particles",4.5e-06,0.71,0.004,3121,1352,18.435,0.002,1.841,0.543,0.719
"315","Particles",4.219e-07,0.967,0.001,3107,1356,161.565,0.000375,3,0.333,1
"321","Particles",8.016e-06,0.618,0.005,3076,1391,111.038,0.003,2.39,0.418,0.786
"331","Particles",4.219e-07,0.809,0.001,3585,1424,108.435,0.000375,3,0.333,1
"341","Particles",2.953e-06,0.906,0.003,3080,1427,135,0.002,1.23,0.813,0.913
"351","Particles",7.031e-07,1,0.001,3080,1438,56.31,0.00075,1.553,0.644,0.909
"361","Particles",8.438e-07,1,0.001,3082,1440,33.69,0.001,1.291,0.775,0.8
"371","Particles",4.219e-07,0.809,0.001,3080,1441,108.435,0.000375,3,0.333,1
"381","Particles",5.625e-07,1,0.001,3085,1441,135,0.00075,1,1,1
"391","Particles",2.25e-06,0.857,0.002,3083,1447,141.34,0.002,1.335,0.749,0.8
"40","Particles",5.625e-07,1,0.001,3073,1487,135,0.00075,1,1,1
"411","Particles",3.094e-06,1,0.003,3077,1489,116.565,0.002,1.484,0.674,0.957
"421","Particles",4.219e-07,0.809,0.001,3073,1499,108.435,0.000375,3,0.333,1
"431","Particles",7.312e-06,0.811,0.004,3107,1545,164.745,0.002,1.928,0.519,0.889
"441","Particles",5.063e-06,0.74,0.004,3120,1554,66.038,0.002,1.633,0.612,0.828
"451","Particles",1.828e-06,0.846,0.002,3123,1555,30.964,0.002,1.332,0.751,0.812
"46","Particles",1.828e-06,0.956,0.002,3138,1578,59.036,0.001,1.526,0.655,0.929
"47","Particles",5.063e-06,0.815,0.004,3136,1583,161.565,0.002,1.946,0.514,0.878
"48","Particles",4.219e-06,0.929,0.003,3135,1614,66.801,0.002,1.155,0.866,0.87
"49","Particles",1.125e-06,0.74,0.002,3150,1657,111.801,0.00075,2.564,0.39,0.889
"50","Particles",2.109e-06,0.976,0.002,3179,1693,120.964,0.002,1.474,0.678,0.882
"511","Particles",7.031e-07,1,0.001,3187,1704,146.31,0.00075,1.553,0.644,0.909
"521","Particles",3.094e-06,0.629,0.003,3195,1705,125.538,0.002,1.488,0.672,0.733
"53","Particles",5.625e-07,1,0.001,3205,1715,161.565,0.00075,1.468,0.681,0.8
"54","Particles",3.516e-06,0.873,0.003,3229,1729,113.199,0.002,1.496,0.669,0.833
"55","Particles",3.797e-06,0.73,0.004,3250,1754,147.995,0.002,1.723,0.581,0.75
"56","Particles",9.844e-07,0.8,0.002,3288,1755,153.435,0.001,1.527,0.655,0.737
"57","Particles",1.547e-06,1,0.002,3265,1759,53.13,0.001,1.372,0.729,0.957
"58","Particles",5.625e-07,1,0.001,3245,1757,135,0.00075,1,1,1
"59","Particles",4.219e-07,1,0.001,3487,1784,135,0.00075,1.464,0.683,0.857
"60","Particles",1.125e-06,0.914,0.002,3417,1790,36.87,0.001,1.791,0.558,0.8
"611","Particles",7.031e-07,1,0.001,3383,1791,123.69,0.00075,1.553,0.644,0.909
"62","Particles",0.0004631,0.702,0.029,3994,2335,52.386,0.022,1.16,0.862,0.971
"63","Particles",0.0005908,0.692,0.038,3935,2354,55.376,0.022,1.411,0.709,0.961
"64","Particles",0.0007262,0.77,0.036,3903,2365,69.656,0.029,1.118,0.894,0.975
"65","Particles",4.219e-07,0.967,0.001,2240,2373,161.565,0.000375,3,0.333,1
"66","Particles",0.0002641,0.912,0.019,3390,2954,164.055,0.018,1.039,0.962,0.973
"67","Particles",0.001,0.736,0.054,3126,3087,37.424,0.038,1.332,0.751,0.947
"183","Particles",6.539e-05,0.822,0.012,2353,1449,119.055,0.008,1.565,0.639,0.936
"233","Particles",0.0006774,0.702,0.035,2888,1623,106.699,0.026,1.405,0.712,0.958
"184","Particles",0.0006555,0.713,0.036,2757,1927,159.092,0.025,1.46,0.685,0.96
"185","Particles",0.000447,0.902,0.026,3777,1797,150.866,0.022,1.167,0.857,0.974
"234","Particles",0.0001725,0.88,0.018,2092,2548,35.676,0.013,1.393,0.718,0.965
"186","Fragments",0.002,0.413,0.061,2106,3265,77.164,0.05,1.184,0.845,0.938
"235","Fragments",9.844e-07,0.564,0.002,2166,3221,59.036,0.0008301,3.358,0.298,0.667
"316","Particles",1.266e-06,0.726,0.002,2152,3114,111.801,0.001,1.946,0.514,0.783
"412","Particles",8.438e-07,1,0.001,2059,3134,33.69,0.001,1.291,0.775,0.8
"512","Particles",9.844e-07,1,0.001,2054,3222,123.69,0.001,1.069,0.936,0.875
"69","Particles",7.031e-07,0.873,0.002,2158,3232,45,0.0007955,2.308,0.433,0.769
"187","Particles",0.001,0.836,0.054,2607,472,70.56,0.035,1.547,0.646,0.982
"188","Particles",0.015,0.612,0.199,1538,2013,141.643,0.109,1.893,0.528,0.943
"236","Particles",4.219e-07,0.643,0.001,1562,2288,123.69,0.0006708,2.702,0.37,0.667
"317","Particles",0.0002519,0.844,0.022,2043,2953,58.201,0.015,1.504,0.665,0.964
"189","Particles",8.466e-05,0.932,0.011,2724,1613,17.241,0.01,1.134,0.882,0.959
"237","Particles",0.0007275,0.854,0.032,2718,2017,39.806,0.029,1.085,0.922,0.974
"190","Particles",5.625e-07,1,0.001,2860,1410,135,0.00075,1,1,1
"193","Particles",0.0004546,0.864,0.029,2497,3577,58.782,0.02,1.419,0.705,0.974
"238","Particles",0.0004272,0.909,0.024,2957,3576,171.87,0.023,1.014,0.987,0.975
"318","Particles",0.0002715,0.755,0.024,2364,3976,157.521,0.015,1.405,0.712,0.971
"194","Particles",0.0002057,0.886,0.019,1993,1646,144.728,0.014,1.298,0.77,0.965
"239","Particles",0.0006277,0.908,0.029,1971,2093,112.62,0.028,1.036,0.965,0.979
"195","Fibers",2.433e-05,0.214,0.009,3203,1930,106.928,0.006,1.613,0.62,0.654
"240","Fragments",7.734e-06,0.55,0.005,3197,1942,123.69,0.003,2.402,0.416,0.71
"319","Particles",0.0009674,0.658,0.047,2982,1664,106.26,0.026,1.802,0.555,0.965
"413","Particles",5.625e-07,0.857,0.001,3200,1936,56.31,0.00075,2.031,0.492,0.8
"196","Particles",0.003,0.742,0.085,2141,497,20.821,0.054,1.663,0.601,0.958
"197","Fibers",7.72e-05,0.22,0.014,2502,3151,65.433,0.01,1.475,0.678,0.701
"242","Fragments",3.375e-05,0.336,0.008,2494,3076,71.565,0.007,1.055,0.948,0.744
"320","Fragments",1.406e-06,0.579,0.003,2495,3078,26.565,0.001,3.059,0.327,0.667
"414","Fragments",8.972e-05,0.355,0.014,2521,3127,55.886,0.011,1.255,0.797,0.781
"513","Particles",3.375e-06,0.743,0.003,2495,3056,165.964,0.002,1.739,0.575,0.8
"610","Particles",4.5e-06,0.803,0.003,2502,3061,144.462,0.002,1.59,0.629,0.79
"72","Particles",4.219e-07,1,0.001,2521,3099,45,0.00075,1.464,0.683,0.857
"82","Particles",1.406e-06,0.806,0.002,2516,3105,101.31,0.001,1.577,0.634,0.8
"92","Particles",2.109e-06,0.804,0.002,2547,3114,71.565,0.002,1.554,0.643,0.789
"102","Particles",1.828e-06,0.753,0.002,2511,3110,135,0.002,1.402,0.713,0.765
"1111","Particles",4.219e-07,1,0.001,2507,3115,135,0.00075,1.464,0.683,0.857
"1211","Particles",6.047e-06,0.73,0.004,2509,3118,161.565,0.003,1.398,0.715,0.804
"1311","Particles",4.219e-07,1,0.001,2517,3124,135,0.00075,1.464,0.683,0.857
"1411","Particles",9.844e-07,1,0.001,2494,3131,123.69,0.001,1.069,0.936,0.875
"1511","Particles",7.453e-06,0.635,0.005,2515,3131,104.036,0.003,1.815,0.551,0.815
"1611","Particles",1.828e-06,0.922,0.002,2512,3149,68.199,0.002,1.416,0.706,0.812
"198","Particles",0.00026,0.895,0.02,451,2933,58.671,0.017,1.206,0.829,0.966
"199","Particles",0.0002523,0.907,0.019,959,3083,144.058,0.018,1.022,0.979,0.967
"1100","Fragments",0.0002957,0.395,0.027,1951,2795,84.369,0.016,1.694,0.59,0.879
"243","Particles",7.031e-07,0.873,0.002,1963,2790,45,0.0007955,2.308,0.433,0.769
"322","Particles",0.0004565,0.736,0.029,3114,3605,81.87,0.022,1.338,0.747,0.955
"1101","Fragments",0.002,0.51,0.066,2485,3629,54.689,0.033,2.037,0.491,0.926
"244","Particles",0.0007628,0.761,0.041,2497,3535,17.103,0.029,1.463,0.684,0.949
"323","Particles",1.406e-06,0.806,0.002,2526,3619,30.964,0.001,2.51,0.398,0.8
"1102","Particles",0.0002962,0.688,0.025,3056,1231,85.668,0.016,1.601,0.624,0.94
"1103","Fragments",0.038,0.445,0.243,2012,1521,110.452,0.214,1.082,0.924,0.95
"245","Fragments",2.109e-06,0.465,0.003,2422,1769,75.964,0.001,2.46,0.406,0.638
"324","Fragments",1.617e-05,0.381,0.007,2416,1978,40.601,0.004,1.794,0.558,0.723
"415","Particles",8.438e-07,1,0.001,2152,1522,146.31,0.00075,1.5,0.667,1
"514","Particles",7.031e-07,1,0.001,2175,1525,123.69,0.00075,1.553,0.644,0.909
"612","Particles",1.406e-06,0.887,0.002,2183,1528,126.87,0.001,1.491,0.67,0.8
"73","Particles",2.531e-06,0.965,0.002,2188,1533,141.34,0.002,1.344,0.744,0.837
"83","Particles",4.219e-07,1,0.001,2196,1534,135,0.00075,1.464,0.683,0.857
"93","Particles",1.125e-06,0.914,0.002,2345,1594,153.435,0.001,1.372,0.729,0.8
"103","Particles",1.266e-06,1,0.002,2310,1607,153.435,0.001,1.536,0.651,0.857
"1112","Particles",2.953e-06,0.65,0.003,2303,1613,39.806,0.002,1.893,0.528,0.778
"1212","Particles",5.625e-07,1,0.001,2295,1611,135,0.00075,1,1,1
"1312","Particles",5.625e-07,1,0.001,2393,1627,33.69,0.00075,2.031,0.492,0.8
"1412","Particles",3.234e-06,0.775,0.003,2393,1630,156.801,0.002,1.493,0.67,0.807
"1512","Particles",1.828e-06,1,0.002,2427,1816,59.036,0.001,1.735,0.576,0.929
"1612","Particles",2.109e-06,0.694,0.003,2435,1840,74.055,0.001,2.703,0.37,0.833
"1711","Particles",7.031e-07,1,0.001,2385,1953,123.69,0.00075,1.553,0.644,0.909
"1810","Particles",7.031e-07,1,0.001,1997,2046,33.69,0.00075,1.553,0.644,0.909
"1910","Particles",1.828e-06,0.922,0.002,2089,2075,128.66,0.001,2.066,0.484,0.812
"202","Particles",9.844e-07,0.8,0.002,2097,2088,26.565,0.001,1.527,0.655,0.737
"2111","Particles",2.109e-06,0.694,0.003,2111,2106,74.055,0.001,2.536,0.394,0.857
"2211","Particles",1.266e-06,1,0.002,2239,2122,153.435,0.001,1.34,0.746,0.857
"1104","Particles",0.002,0.771,0.066,2586,1368,170.162,0.047,1.361,0.735,0.976
"1105","Particles",0.0004518,0.83,0.031,3069,1268,77.32,0.02,1.556,0.643,0.972
"1106","Particles",0.003,0.779,0.069,2815,2194,61.489,0.061,1.099,0.91,0.978
"1107","Particles",0.000783,0.842,0.035,2778,1393,72.719,0.03,1.174,0.852,0.97
"246","Particles",0.0009485,0.837,0.044,3791,1942,160.017,0.029,1.553,0.644,0.98
"1108","Fragments",0.004,0.489,0.107,2826,3192,19.518,0.064,1.979,0.505,0.874
"247","Particles",0.002,0.726,0.058,2942,3105,175.544,0.041,1.314,0.761,0.959
"1109","Particles",0.001,0.891,0.041,3246,3916,82.681,0.036,1.137,0.879,0.98
"1113","Particles",0.0008051,0.862,0.036,3098,1499,38.191,0.03,1.204,0.83,0.978
"1114","Particles",0.0001147,0.668,0.013,3673,2772,129.174,0.012,1.014,0.986,0.917
"248","Particles",4.219e-07,1,0.001,3669,2778,45,0.00075,1.464,0.683,0.857
